ilon,ilat,lon,lat,regione,trend_dec,n
119,430,11.9,43,Toscana,0.5859610965938761,66
119,431,11.9,43.1,Toscana,0.6045719554215284,66
119,432,11.9,43.2,Toscana,0.5977362125029854,66
119,433,11.9,43.3,Toscana,0.5897667009101717,66
119,434,11.9,43.4,Toscana,0.6006065007749396,66
119,435,11.9,43.5,Toscana,0.5957176969497873,66
119,436,11.9,43.6,Toscana,0.587369381056615,66
119,437,11.9,43.7,Toscana,0.5706928634294063,66
119,438,11.9,43.8,Toscana,0.5930711412542069,66
119,439,11.9,43.9,Emilia-Romagna,0.599814749534352,66
119,440,11.9,44,Emilia-Romagna,0.58700505067209785,66
119,441,11.9,44.1,Emilia-Romagna,0.5933789551749553,66
119,442,11.9,44.2,Emilia-Romagna,0.6190222101149939,66
119,443,11.9,44.3,Emilia-Romagna,0.6283029421588338,66
119,444,11.9,44.4,Emilia-Romagna,0.6183953391601368,66
119,445,11.9,44.5,Emilia-Romagna,0.6260796025478171,66
119,446,11.9,44.6,Emilia-Romagna,0.644696939897482,66
119,447,11.9,44.7,Emilia-Romagna,0.6538679928364803,66
119,448,11.9,44.8,Emilia-Romagna,0.6624883084786632,66
119,449,11.9,44.9,Emilia-Romagna,0.6563794320602022,66
119,450,11.9,45,Veneto,0.6486502101632621,66
119,451,11.9,45.1,Veneto,0.6444380749276857,66
119,452,11.9,45.2,Veneto,0.6322822320495693,66
119,453,11.9,45.3,Veneto,0.6173795113395818,66
119,454,11.9,45.4,Veneto,0.6120664180820252,66
119,455,11.9,45.5,Veneto,0.6251429021367481,66
119,456,11.9,45.6,Veneto,0.6274362536282612,66
119,457,11.9,45.7,Veneto,0.5807069509003868,66
119,458,11.9,45.8,Veneto,0.558884194428974,66
119,459,11.9,45.9,Veneto,0.5417116464107157,66
119,460,11.9,46,Veneto,0.517083277811436,66
119,461,11.9,46.1,Veneto,0.47306475313577256,66
119,462,11.9,46.2,Trentino-Alto Adige,0.48114064819405344,66
119,463,11.9,46.3,Veneto,0.556832665572809,66
119,464,11.9,46.4,Veneto,0.5848793271065454,66
119,465,11.9,46.5,Veneto,0.6194610177023853,66
119,466,11.9,46.6,Trentino-Alto Adige,0.6449721477277482,66
119,467,11.9,46.7,Trentino-Alto Adige,0.6919328073832649,66
119,468,11.9,46.8,Trentino-Alto Adige,0.700030305725706,66
119,469,11.9,46.9,Trentino-Alto Adige,0.7239285443916279,66
119,470,11.9,47,Trentino-Alto Adige,0.7499057525708024,66
120,420,12,42,Lazio,0.46797654670697897,66
120,421,12,42.1,Lazio,0.48184777525825534,66
120,422,12,42.2,Lazio,0.5165626668771349,66
120,423,12,42.3,Lazio,0.553864640924915,66
120,424,12,42.4,Lazio,0.58161424091527,66
120,425,12,42.5,Lazio,0.589279355902053,66
120,426,12,42.6,Lazio,0.584533360285095,66
120,427,12,42.7,Umbria,0.5841782145134162,66
120,428,12,42.8,Umbria,0.5800275009780462,66
120,429,12,42.9,Umbria,0.5711722198388296,66
120,430,12,43,Umbria,0.5846294478503912,66
120,431,12,43.1,Umbria,0.6018456028543226,66
120,432,12,43.2,Toscana,0.5988023383206891,66
120,433,12,43.3,Toscana,0.60412633146662,66
120,434,12,43.4,Toscana,0.6063685874530633,66
120,435,12,43.5,Toscana,0.6038292872649833,66
120,436,12,43.6,Toscana,0.5855599437390187,66
120,437,12,43.7,Toscana,0.5673935853335487,66
120,438,12,43.8,Emilia-Romagna,0.5759616706834965,66
120,439,12,43.9,Emilia-Romagna,0.582254346028159,66
120,440,12,44,Emilia-Romagna,0.5907280353053803,66
120,441,12,44.1,Emilia-Romagna,0.597774292780706,66
120,442,12,44.2,Emilia-Romagna,0.6236544020523295,66
120,443,12,44.3,Emilia-Romagna,0.6454400135677286,66
120,444,12,44.4,Emilia-Romagna,0.6424510655736425,66
120,445,12,44.5,Emilia-Romagna,0.6299315522174915,66
120,446,12,44.6,Emilia-Romagna,0.6258410593426189,66
120,447,12,44.7,Emilia-Romagna,0.6379214963497224,66
120,448,12,44.8,Emilia-Romagna,0.6492667205934061,66
120,449,12,44.9,Emilia-Romagna,0.6474187248614061,66
120,450,12,45,Veneto,0.6371486188734178,66
120,451,12,45.1,Veneto,0.6277145174986902,66
120,452,12,45.2,Veneto,0.6147720616328503,66
120,453,12,45.3,Veneto,0.5995264452890569,66
120,454,12,45.4,Veneto,0.5928603071846205,66
120,455,12,45.5,Veneto,0.5973374524550226,66
120,456,12,45.6,Veneto,0.6001653267825766,66
120,457,12,45.7,Veneto,0.5896218240087577,66
120,458,12,45.8,Veneto,0.5786493382061682,66
120,459,12,45.9,Veneto,0.5561776848526392,66
120,460,12,46,Veneto,0.541462934926434,66
120,461,12,46.1,Veneto,0.5065113299041926,66
120,462,12,46.2,Veneto,0.49484749342446316,66
120,463,12,46.3,Veneto,0.5236198813624184,66
120,464,12,46.4,Veneto,0.5709897959360489,66
120,465,12,46.5,Veneto,0.6182662992357197,66
120,466,12,46.6,Trentino-Alto Adige,0.6243564487638615,66
120,467,12,46.7,Trentino-Alto Adige,0.6862004875626647,66
120,468,12,46.8,Trentino-Alto Adige,0.7002337639618461,66
120,469,12,46.9,Trentino-Alto Adige,0.7318477070945806,66
120,470,12,47,Trentino-Alto Adige,0.7586451674244825,66
120,471,12,47.1,Trentino-Alto Adige,0.7830730840675928,66
121,420,12.1,42,Lazio,0.4775657645403154,66
121,421,12.1,42.1,Lazio,0.49643088866994967,66
121,422,12.1,42.2,Lazio,0.515852213099983,66
121,423,12.1,42.3,Lazio,0.5539365579199673,66
121,424,12.1,42.4,Lazio,0.5822677476578992,66
121,425,12.1,42.5,Lazio,0.5999439920386641,66
121,426,12.1,42.6,Lazio,0.5995033513226545,66
121,427,12.1,42.7,Umbria,0.5739806559106053,66
121,428,12.1,42.8,Umbria,0.5845449052155998,66
121,429,12.1,42.9,Umbria,0.5942386433031657,66
121,430,12.1,43,Umbria,0.5768265807296423,66
121,431,12.1,43.1,Umbria,0.6022361723607391,66
121,432,12.1,43.2,Umbria,0.5969469846632492,66
121,433,12.1,43.3,Toscana,0.6112270805269437,66
121,434,12.1,43.4,Umbria,0.6034988064094543,66
121,435,12.1,43.5,Toscana,0.6046859606193066,66
121,436,12.1,43.6,Toscana,0.5981312061362861,66
121,437,12.1,43.7,Toscana,0.5685326850725749,66
121,438,12.1,43.8,Emilia-Romagna,0.5710804401045517,66
121,439,12.1,43.9,Emilia-Romagna,0.5808511523939213,66
121,440,12.1,44,Emilia-Romagna,0.5863711501524328,66
121,441,12.1,44.1,Emilia-Romagna,0.5950064259871423,66
121,442,12.1,44.2,Emilia-Romagna,0.6252295511211201,66
121,443,12.1,44.3,Emilia-Romagna,0.6524547421226743,66
121,444,12.1,44.4,Emilia-Romagna,0.6416398083382981,66
121,445,12.1,44.5,Emilia-Romagna,0.6182234004302859,66
121,446,12.1,44.6,Emilia-Romagna,0.6125476096727631,66
121,447,12.1,44.7,Emilia-Romagna,0.6155469887618471,66
121,448,12.1,44.8,Emilia-Romagna,0.6226458695853667,66
121,449,12.1,44.9,Emilia-Romagna,0.6141264259897473,66
121,450,12.1,45,Veneto,0.6036320651911222,66
121,451,12.1,45.1,Veneto,0.6038885806729936,66
121,452,12.1,45.2,Veneto,0.5927963441755565,66
121,453,12.1,45.3,Veneto,0.5779352386279598,66
121,454,12.1,45.4,Veneto,0.5697249340747548,66
121,455,12.1,45.5,Veneto,0.5753654979440416,66
121,456,12.1,45.6,Veneto,0.5846723045401591,66
121,457,12.1,45.7,Veneto,0.5998201726873131,66
121,458,12.1,45.8,Veneto,0.5946400707238545,66
121,459,12.1,45.9,Veneto,0.568899867430924,66
121,460,12.1,46,Veneto,0.5411846082010273,66
121,461,12.1,46.1,Veneto,0.5172182798277787,66
121,462,12.1,46.2,Veneto,0.4947126726824431,66
121,463,12.1,46.3,Veneto,0.4936214207997383,66
121,464,12.1,46.4,Veneto,0.5463240683340743,66
121,465,12.1,46.5,Veneto,0.6189004504674689,66
121,466,12.1,46.6,Veneto,0.6473186419704134,66
121,467,12.1,46.7,Trentino-Alto Adige,0.6926337767831288,66
121,468,12.1,46.8,Trentino-Alto Adige,0.7026115745646453,66
121,469,12.1,46.9,Trentino-Alto Adige,0.716377699117321,66
121,470,12.1,47,Trentino-Alto Adige,0.7164493043856601,66
121,471,12.1,47.1,Trentino-Alto Adige,0.7314503689989239,66
122,418,12.2,41.8,Lazio,0.4491341673730206,66
122,419,12.2,41.9,Lazio,0.4749943261349552,66
122,420,12.2,42,Lazio,0.5003580111234283,66
122,421,12.2,42.1,Lazio,0.5149561073780916,66
122,422,12.2,42.2,Lazio,0.5358181435644154,66
122,423,12.2,42.3,Lazio,0.5657873541243555,66
122,424,12.2,42.4,Lazio,0.5826057120780405,66
122,425,12.2,42.5,Lazio,0.6059566119336846,66
122,426,12.2,42.6,Lazio,0.594061523921653,66
122,427,12.2,42.7,Umbria,0.598596924218845,66
122,428,12.2,42.8,Umbria,0.6230572995829967,66
122,429,12.2,42.9,Umbria,0.611013544330359,66
122,430,12.2,43,Umbria,0.579980230849572,66
122,431,12.2,43.1,Umbria,0.5980241445731984,66
122,432,12.2,43.2,Umbria,0.6260180960500166,66
122,433,12.2,43.3,Umbria,0.6129100721743886,66
122,434,12.2,43.4,Umbria,0.5945765372945873,66
122,435,12.2,43.5,Umbria,0.6145390853401401,66
122,436,12.2,43.6,Toscana,0.6117200050468586,66
122,437,12.2,43.7,Toscana,0.5726097559323096,66
122,438,12.2,43.8,Emilia-Romagna,0.5696478843478827,66
122,439,12.2,43.9,Emilia-Romagna,0.5787164725603031,66
122,440,12.2,44,Emilia-Romagna,0.5750987022049618,66
122,441,12.2,44.1,Emilia-Romagna,0.5780955719081557,66
122,442,12.2,44.2,Emilia-Romagna,0.6171689750525307,66
122,443,12.2,44.3,Emilia-Romagna,0.6467818064534191,66
122,444,12.2,44.4,Emilia-Romagna,0.6272214555189024,66
122,445,12.2,44.5,Emilia-Romagna,0.5892615949823196,66
122,447,12.2,44.7,Emilia-Romagna,0.5841775468208426,66
122,448,12.2,44.8,Emilia-Romagna,0.5899327558336896,66
122,449,12.2,44.9,Emilia-Romagna,0.5766596447746969,66
122,450,12.2,45,Veneto,0.5696429151239449,66
122,451,12.2,45.1,Veneto,0.5820151354135182,66
122,452,12.2,45.2,Veneto,0.5689550394493693,66
122,455,12.2,45.5,Veneto,0.5620378882925705,66
122,456,12.2,45.6,Veneto,0.5667957443182271,66
122,457,12.2,45.7,Veneto,0.5832119818184675,66
122,458,12.2,45.8,Veneto,0.60015683102631745,66
122,459,12.2,45.9,Veneto,0.5809766733597592,66
122,460,12.2,46,Veneto,0.5433137829153969,66
122,461,12.2,46.1,Veneto,0.5216400703189781,66
122,462,12.2,46.2,Veneto,0.505351466504594,66
122,463,12.2,46.3,Veneto,0.507168154299593,66
122,464,12.2,46.4,Veneto,0.5367347257817391,66
122,465,12.2,46.5,Veneto,0.6161471038815879,66
122,466,12.2,46.6,Veneto,0.6646875827024279,66
122,467,12.2,46.7,Trentino-Alto Adige,0.6945781672770508,66
122,468,12.2,46.8,Trentino-Alto Adige,0.7095037495740585,66
122,469,12.2,46.9,Trentino-Alto Adige,0.7107702909656579,66
122,470,12.2,47,Trentino-Alto Adige,0.6912285724266469,66
122,471,12.2,47.1,Trentino-Alto Adige,0.699661180313309,66
123,418,12.3,41.8,Lazio,0.46293668085241163,66
123,419,12.3,41.9,Lazio,0.4952073052580647,66
123,420,12.3,42,Lazio,0.5279221974941679,66
123,421,12.3,42.1,Lazio,0.5379844244459154,66
123,422,12.3,42.2,Lazio,0.5614137571918552,66
123,423,12.3,42.3,Lazio,0.5801712060021953,66
123,424,12.3,42.4,Lazio,0.5940718118233859,66
123,425,12.3,42.5,Lazio,0.617799885926143,66
123,426,12.3,42.6,Umbria,0.6071886259110235,66
123,427,12.3,42.7,Umbria,0.6159868540541169,66
123,428,12.3,42.8,Umbria,0.6329831744812503,66
123,429,12.3,42.9,Umbria,0.629075436134835,66
123,430,12.3,43,Umbria,0.614853060110446,66
123,431,12.3,43.1,Umbria,0.6069382748886234,66
123,432,12.3,43.2,Umbria,0.6179656978528829,66
123,433,12.3,43.3,Umbria,0.598906320414563,66
123,434,12.3,43.4,Umbria,0.588625086830471,66
123,435,12.3,43.5,Umbria,0.6038818305580197,66
123,436,12.3,43.6,Marche,0.5980311704573091,66
123,437,12.3,43.7,Toscana,0.5751564473844492,66
123,438,12.3,43.8,Emilia-Romagna,0.5697096457339432,66
123,439,12.3,43.9,Emilia-Romagna,0.5735203720938807,66
123,440,12.3,44,Emilia-Romagna,0.5702751384491308,66
123,441,12.3,44.1,Emilia-Romagna,0.5894476273837103,66
123,442,12.3,44.2,Emilia-Romagna,0.62188617891351206,66
123,443,12.3,44.3,Emilia-Romagna,0.6399354228525027,66
123,444,12.3,44.4,Emilia-Romagna,0.6156364776870039,66
123,448,12.3,44.8,Emilia-Romagna,0.5836898386270359,66
123,449,12.3,44.9,Veneto,0.5441948059200236,66
123,450,12.3,45,Veneto,0.5417526809431729,66
123,455,12.3,45.5,Veneto,0.5428246989195596,66
123,456,12.3,45.6,Veneto,0.5535352125363495,66
123,457,12.3,45.7,Veneto,0.5674618202160545,66
123,458,12.3,45.8,Veneto,0.5801458765786907,66
123,459,12.3,45.9,Veneto,0.5747325221994722,66
123,460,12.3,46,Veneto,0.5446345379285961,66
123,461,12.3,46.1,Veneto,0.5299699033803474,66
123,462,12.3,46.2,Veneto,0.5174579559797938,66
123,463,12.3,46.3,Veneto,0.5203625847998588,66
123,464,12.3,46.4,Veneto,0.5390422248811577,66
123,465,12.3,46.5,Veneto,0.6143640551788109,66
123,466,12.3,46.6,Veneto,0.6607489196361849,66
123,467,12.3,46.7,Trentino-Alto Adige,0.689402876479912,66
123,468,12.3,46.8,Trentino-Alto Adige,0.7094403931013732,66
123,469,12.3,46.9,Trentino-Alto Adige,0.7087426558488606,66
124,417,12.4,41.7,Lazio,0.45960935379352313,66
124,418,12.4,41.8,Lazio,0.4929467952092862,66
124,419,12.4,41.9,Lazio,0.5294723761489666,66
124,420,12.4,42,Lazio,0.5587521745557255,66
124,421,12.4,42.1,Lazio,0.5697709750628139,66
124,422,12.4,42.2,Lazio,0.5839323443147884,66
124,423,12.4,42.3,Lazio,0.5993989702270807,66
124,424,12.4,42.4,Lazio,0.6184356066919873,66
124,425,12.4,42.5,Umbria,0.6143933468017395,66
124,426,12.4,42.6,Umbria,0.6307119681857325,66
124,427,12.4,42.7,Umbria,0.6308427241642939,66
124,428,12.4,42.8,Umbria,0.6468389644201867,66
124,429,12.4,42.9,Umbria,0.644185239222534,66
124,430,12.4,43,Umbria,0.6261688488301089,66
124,431,12.4,43.1,Umbria,0.6091778808440859,66
124,432,12.4,43.2,Umbria,0.6129085567890085,66
124,433,12.4,43.3,Umbria,0.6068211736584961,66
124,434,12.4,43.4,Umbria,0.5913351672490547,66
124,435,12.4,43.5,Umbria,0.5855506667548451,66
124,436,12.4,43.6,Marche,0.5807504737962919,66
124,437,12.4,43.7,Marche,0.5761248884975345,66
124,438,12.4,43.8,Marche,0.5676261982282229,66
124,439,12.4,43.9,Emilia-Romagna,0.5601347463777866,66
124,440,12.4,44,Emilia-Romagna,0.5668727579459564,66
124,441,12.4,44.1,Emilia-Romagna,0.5888448125435792,66
124,442,12.4,44.2,Emilia-Romagna,0.6232515645000336,66
124,449,12.4,44.9,Veneto,0.5189132746524925,66
124,456,12.4,45.6,Veneto,0.545632415910572,66
124,457,12.4,45.7,Veneto,0.5572032055761177,66
124,458,12.4,45.8,Veneto,0.5565326533138231,66
124,459,12.4,45.9,Veneto,0.5610301851857133,66
124,460,12.4,46,Veneto,0.5609015944478831,66
124,461,12.4,46.1,Veneto,0.5504349139055554,66
124,462,12.4,46.2,Veneto,0.528711701032258,66
124,463,12.4,46.3,Friuli-Venezia Giulia,0.5330958607862358,66
124,464,12.4,46.4,Veneto,0.558190407625969,66
124,465,12.4,46.5,Veneto,0.6128000431202137,66
124,466,12.4,46.6,Veneto,0.6429601527414464,66
124,467,12.4,46.7,Trentino-Alto Adige,0.6894027216782947,66
124,468,12.4,46.8,Trentino-Alto Adige,0.7081552847882031,66
125,377,12.5,37.7,Sicilia,0.3652692814552584,66
125,378,12.5,37.8,Sicilia,0.39872252870819,66
125,417,12.5,41.7,Lazio,0.4852413611608966,66
125,418,12.5,41.8,Lazio,0.520261775042012,66
125,419,12.5,41.9,Lazio,0.5572064171965061,66
125,420,12.5,42,Lazio,0.5917775308851241,66
125,421,12.5,42.1,Lazio,0.5996932398203019,66
125,422,12.5,42.2,Lazio,0.6017940022443866,66
125,423,12.5,42.3,Lazio,0.614372481568089,66
125,424,12.5,42.4,Umbria,0.6316087246831474,66
125,425,12.5,42.5,Umbria,0.6203844346199282,66
125,426,12.5,42.6,Umbria,0.6407981385662558,66
125,427,12.5,42.7,Umbria,0.651878356455811,66
125,428,12.5,42.8,Umbria,0.6471679803583517,66
125,429,12.5,42.9,Umbria,0.6414119270502641,66
125,430,12.5,43,Umbria,0.6166644881188013,66
125,431,12.5,43.1,Umbria,0.60876956422055,66
125,432,12.5,43.2,Umbria,0.6255947994855997,66
125,433,12.5,43.3,Umbria,0.6215592882946731,66
125,434,12.5,43.4,Umbria,0.5914911188011627,66
125,435,12.5,43.5,Umbria,0.5746717952308046,66
125,436,12.5,43.6,Marche,0.5546751310888692,66
125,437,12.5,43.7,Marche,0.5726238856322083,66
125,438,12.5,43.8,Marche,0.5436488013623696,66
125,439,12.5,43.9,Emilia-Romagna,0.5425284404759281,66
125,440,12.5,44,Emilia-Romagna,0.5516644296806595,66
125,441,12.5,44.1,Emilia-Romagna,0.5811826002817759,66
125,456,12.5,45.6,Veneto,0.5419378645900154,66
125,457,12.5,45.7,Veneto,0.5504570724086854,66
125,458,12.5,45.8,Veneto,0.5470789053700307,66
125,459,12.5,45.9,Veneto,0.5556200903467252,66
125,460,12.5,46,Friuli-Venezia Giulia,0.5652070775361788,66
125,461,12.5,46.1,Friuli-Venezia Giulia,0.5581358393833797,66
125,462,12.5,46.2,Friuli-Venezia Giulia,0.5328419484772422,66
125,463,12.5,46.3,Friuli-Venezia Giulia,0.534040971518926,66
125,464,12.5,46.4,Friuli-Venezia Giulia,0.5529312892401929,66
125,465,12.5,46.5,Veneto,0.5974300122846938,66
125,466,12.5,46.6,Veneto,0.6451745011177769,66
125,467,12.5,46.7,Veneto,0.6853824191977177,66
126,377,12.6,37.7,Sicilia,0.38080337489553606,66
126,378,12.6,37.8,Sicilia,0.43815277053246726,66
126,379,12.6,37.9,Sicilia,0.4421477040220479,66
126,380,12.6,38,Sicilia,0.4456067480753012,66
126,381,12.6,38.1,Sicilia,0.4506762323562111,66
126,415,12.6,41.5,Lazio,0.4395293317057182,66
126,416,12.6,41.6,Lazio,0.47521447059811767,66
126,417,12.6,41.7,Lazio,0.5078545025557403,66
126,418,12.6,41.8,Lazio,0.5405671833300533,66
126,419,12.6,41.9,Lazio,0.5814251657100704,66
126,420,12.6,42,Lazio,0.6189844553666011,66
126,421,12.6,42.1,Lazio,0.6290891725664273,66
126,422,12.6,42.2,Lazio,0.6210616768319589,66
126,423,12.6,42.3,Lazio,0.6162637749656572,66
126,424,12.6,42.4,Lazio,0.6292841295960463,66
126,425,12.6,42.5,Umbria,0.6236198904225955,66
126,426,12.6,42.6,Umbria,0.6461465501632098,66
126,427,12.6,42.7,Umbria,0.6356319356220974,66
126,428,12.6,42.8,Umbria,0.6407524574371006,66
126,429,12.6,42.9,Umbria,0.6400787051627698,66
126,430,12.6,43,Umbria,0.6057371881085041,66
126,431,12.6,43.1,Umbria,0.6013406544178284,66
126,432,12.6,43.2,Umbria,0.6099032398864417,66
126,433,12.6,43.3,Umbria,0.603722141966042,66
126,434,12.6,43.4,Umbria,0.5919075607046579,66
126,435,12.6,43.5,Marche,0.5638046320743672,66
126,436,12.6,43.6,Marche,0.558673413941841,66
126,437,12.6,43.7,Marche,0.5731215167724938,66
126,438,12.6,43.8,Marche,0.5449354702202404,66
126,439,12.6,43.9,Emilia-Romagna,0.5283497163841839,66
126,440,12.6,44,Emilia-Romagna,0.5334626890190743,66
126,456,12.6,45.6,Veneto,0.540037261506697,66
126,457,12.6,45.7,Veneto,0.545257115421309,66
126,458,12.6,45.8,Veneto,0.5453136914840545,66
126,459,12.6,45.9,Friuli-Venezia Giulia,0.5588906573788075,66
126,460,12.6,46,Friuli-Venezia Giulia,0.5634167085643228,66
126,461,12.6,46.1,Friuli-Venezia Giulia,0.5579927717568373,66
126,462,12.6,46.2,Friuli-Venezia Giulia,0.5343019780172698,66
126,463,12.6,46.3,Friuli-Venezia Giulia,0.5338540912123803,66
126,464,12.6,46.4,Friuli-Venezia Giulia,0.5469767435931183,66
126,465,12.6,46.5,Veneto,0.5789350885432976,66
126,466,12.6,46.6,Veneto,0.6400029714266027,66
126,467,12.6,46.7,Veneto,0.6675415351921734,66
127,377,12.7,37.7,Sicilia,0.40238564942544464,66
127,378,12.7,37.8,Sicilia,0.4668559017698329,66
127,379,12.7,37.9,Sicilia,0.47516025400364675,66
127,380,12.7,38,Sicilia,0.4796410782013769,66
127,381,12.7,38.1,Sicilia,0.47975420597764223,66
127,415,12.7,41.5,Lazio,0.4437787694594477,66
127,416,12.7,41.6,Lazio,0.4695961712643445,66
127,417,12.7,41.7,Lazio,0.5126665297334174,66
127,418,12.7,41.8,Lazio,0.551965279793667,66
127,419,12.7,41.9,Lazio,0.6003909493260224,66
127,420,12.7,42,Lazio,0.6140418145542365,66
127,421,12.7,42.1,Lazio,0.6158822240160242,66
127,422,12.7,42.2,Lazio,0.615397434614855,66
127,423,12.7,42.3,Lazio,0.6044419030223349,66
127,424,12.7,42.4,Lazio,0.6042844036663996,66
127,425,12.7,42.5,Umbria,0.6100740100658112,66
127,426,12.7,42.6,Umbria,0.621624681679176,66
127,427,12.7,42.7,Umbria,0.6230324398730416,66
127,428,12.7,42.8,Umbria,0.6396437325076292,66
127,429,12.7,42.9,Umbria,0.6248354154441089,66
127,430,12.7,43,Umbria,0.6059990289925211,66
127,431,12.7,43.1,Umbria,0.5921112694405353,66
127,432,12.7,43.2,Umbria,0.5880966883909324,66
127,433,12.7,43.3,Umbria,0.596576666138798,66
127,434,12.7,43.4,Umbria,0.5843926446946504,66
127,435,12.7,43.5,Marche,0.5725303571422093,66
127,436,12.7,43.6,Marche,0.5757706607766004,66
127,437,12.7,43.7,Marche,0.5784162766911684,66
127,438,12.7,43.8,Marche,0.5524760147811574,66
127,439,12.7,43.9,Emilia-Romagna,0.5207861122572237,66
127,440,12.7,44,Emilia-Romagna,0.5101214635920864,66
127,456,12.7,45.6,Veneto,0.5414435252668399,66
127,457,12.7,45.7,Veneto,0.542848128820337,66
127,458,12.7,45.8,Veneto,0.5499761022968048,66
127,459,12.7,45.9,Friuli-Venezia Giulia,0.56047330586752,66
127,460,12.7,46,Friuli-Venezia Giulia,0.5552488653798816,66
127,461,12.7,46.1,Friuli-Venezia Giulia,0.5486048801867472,66
127,462,12.7,46.2,Friuli-Venezia Giulia,0.529240166856862,66
127,463,12.7,46.3,Friuli-Venezia Giulia,0.5333396290238059,66
127,464,12.7,46.4,Friuli-Venezia Giulia,0.540151037581093,66
127,465,12.7,46.5,Friuli-Venezia Giulia,0.5631814868341587,66
127,466,12.7,46.6,Friuli-Venezia Giulia,0.6158206884973444,66
127,467,12.7,46.7,Veneto,0.64423334048068,66
128,377,12.8,37.7,Sicilia,0.4153051881398976,66
128,378,12.8,37.8,Sicilia,0.4755987536865861,66
128,379,12.8,37.9,Sicilia,0.4863535623670195,66
128,380,12.8,38,Sicilia,0.49255707113063363,66
128,381,12.8,38.1,Sicilia,0.4859971600620469,66
128,415,12.8,41.5,Lazio,0.4672567126030102,66
128,416,12.8,41.6,Lazio,0.4845072850249909,66
128,417,12.8,41.7,Lazio,0.5181870499385404,66
128,418,12.8,41.8,Lazio,0.558124067099059,66
128,419,12.8,41.9,Lazio,0.596143031487762,66
128,420,12.8,42,Lazio,0.5931937463294955,66
128,421,12.8,42.1,Lazio,0.593813632595735,66
128,422,12.8,42.2,Lazio,0.5962457982438345,66
128,423,12.8,42.3,Lazio,0.587891643986779,66
128,424,12.8,42.4,Lazio,0.5745253668448668,66
128,425,12.8,42.5,Lazio,0.58415463972059,66
128,426,12.8,42.6,Umbria,0.5942474756308421,66
128,427,12.8,42.7,Umbria,0.6042633182279797,66
128,428,12.8,42.8,Umbria,0.6211990307428339,66
128,429,12.8,42.9,Umbria,0.6432869848230481,66
128,430,12.8,43,Umbria,0.6187411319978771,66
128,431,12.8,43.1,Umbria,0.5822649580435663,66
128,432,12.8,43.2,Umbria,0.5736342072009925,66
128,433,12.8,43.3,Umbria,0.5730552762614436,66
128,434,12.8,43.4,Marche,0.5839412757381506,66
128,435,12.8,43.5,Marche,0.5831031017787661,66
128,436,12.8,43.6,Marche,0.582570058724443,66
128,437,12.8,43.7,Marche,0.5823863517448808,66
128,438,12.8,43.8,Marche,0.5619336019749418,66
128,439,12.8,43.9,Marche,0.535733664492428,66
128,457,12.8,45.7,Veneto,0.5462461669505674,66
128,458,12.8,45.8,Veneto,0.5608940207061963,66
128,459,12.8,45.9,Friuli-Venezia Giulia,0.5723064447779495,66
128,460,12.8,46,Friuli-Venezia Giulia,0.5635432087371002,66
128,461,12.8,46.1,Friuli-Venezia Giulia,0.5475930534252812,66
128,462,12.8,46.2,Friuli-Venezia Giulia,0.5312476331703319,66
128,463,12.8,46.3,Friuli-Venezia Giulia,0.5343059928081901,66
128,464,12.8,46.4,Friuli-Venezia Giulia,0.5419655982872008,66
128,465,12.8,46.5,Friuli-Venezia Giulia,0.557848229303362,66
128,466,12.8,46.6,Friuli-Venezia Giulia,0.5937132428620301,66
129,376,12.9,37.6,Sicilia,0.34698661550531906,66
129,377,12.9,37.7,Sicilia,0.41812951009947025,66
129,378,12.9,37.8,Sicilia,0.49045204192945713,66
129,379,12.9,37.9,Sicilia,0.5055726812011607,66
129,380,12.9,38,Sicilia,0.5100600476252731,66
129,415,12.9,41.5,Lazio,0.4965789955952366,66
129,416,12.9,41.6,Lazio,0.5052881743733212,66
129,417,12.9,41.7,Lazio,0.5323782204483986,66
129,418,12.9,41.8,Lazio,0.5761466291000017,66
129,419,12.9,41.9,Lazio,0.5724062606060696,66
129,420,12.9,42,Lazio,0.571030294219281,66
129,421,12.9,42.1,Lazio,0.5714295468435842,66
129,422,12.9,42.2,Lazio,0.575422109256538,66
129,423,12.9,42.3,Lazio,0.5728021144607036,66
129,424,12.9,42.4,Lazio,0.5637542518278,66
129,425,12.9,42.5,Lazio,0.5661143591987113,66
129,426,12.9,42.6,Umbria,0.5631160838939993,66
129,427,12.9,42.7,Umbria,0.5698946072648846,66
129,428,12.9,42.8,Umbria,0.5907411048937915,66
129,429,12.9,42.9,Umbria,0.6166391506968589,66
129,430,12.9,43,Umbria,0.6174300077404492,66
129,431,12.9,43.1,Marche,0.5975059626864989,66
129,432,12.9,43.2,Marche,0.5737133133756886,66
129,433,12.9,43.3,Marche,0.569379189652336,66
129,434,12.9,43.4,Marche,0.5929695388724397,66
129,435,12.9,43.5,Marche,0.5912681690807056,66
129,436,12.9,43.6,Marche,0.5885074819111299,66
129,437,12.9,43.7,Marche,0.5839920055801402,66
129,438,12.9,43.8,Marche,0.5686844449479642,66
129,457,12.9,45.7,Veneto,0.5434568282454098,66
129,458,12.9,45.8,Veneto,0.570845641512965,66
129,459,12.9,45.9,Friuli-Venezia Giulia,0.5829468690780419,66
129,460,12.9,46,Friuli-Venezia Giulia,0.5732502054734886,66
129,461,12.9,46.1,Friuli-Venezia Giulia,0.5559995999960176,66
