"Osservatorio: Osservatorio sui Lavoratori Dipendenti - Anni 2019-2023 (classificazione dell'attività economica ISTAT ATECO 2007)"
"Filtri:"


"
                                
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                        
                                        
                                        
                                            
                                                Cerca
                                            
                                        
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                            
" ";"2021";"Maschi";"";"109.484 ";"4.117.917 ";"275.014.063 ";"806.448 ";"1.056.633 ";"100.452 ";"11.993.032 ";"820.607.299 ";"2.124.410 ";"2.638.950 ";"301.629 ";"73.118.187 ";"5.477.275.270 ";"12.531.713 ";"14.115.409 ";"528.027 ";"163.883.306 ";"15.621.070.196 ";"26.492.111 ";"27.457.392 ";"1.039.592 ";"253.112.442 ";"22.193.966.828 ";"41.954.681 ";"45.268.384 "
" ";" ";"Femmine";"";"121.881 ";"4.529.638 ";"256.860.810 ";"870.046 ";"1.317.176 ";"109.303 ";"13.041.586 ";"748.419.025 ";"2.155.068 ";"2.981.176 ";"285.700 ";"68.008.344 ";"4.182.370.904 ";"10.406.156 ";"13.122.718 ";"307.284 ";"95.451.375 ";"7.692.828.638 ";"14.338.584 ";"15.978.764 ";"824.168 ";"181.030.943 ";"12.880.479.377 ";"27.769.855 ";"33.399.834 "
" ";"2021";"Totale";"";"231.365 ";"8.647.555 ";"531.874.873 ";"1.676.494 ";"2.373.809 ";"209.755 ";"25.034.618 ";"1.569.026.324 ";"4.279.478 ";"5.620.126 ";"587.329 ";"141.126.531 ";"9.659.646.174 ";"22.937.869 ";"27.238.127 ";"835.311 ";"259.334.681 ";"23.313.898.834 ";"40.830.694 ";"43.436.156 ";"1.863.760 ";"434.143.385 ";"35.074.446.205 ";"69.724.536 ";"78.668.218 "
" ";"2022";"Maschi";"";"95.632 ";"3.635.539 ";"256.109.187 ";"712.444 ";"908.285 ";"88.198 ";"10.568.774 ";"756.404.465 ";"1.888.115 ";"2.287.490 ";"290.632 ";"71.459.610 ";"5.508.655.825 ";"12.234.655 ";"13.608.092 ";"607.944 ";"188.637.004 ";"18.043.523.110 ";"30.369.864 ";"31.613.080 ";"1.082.406 ";"274.300.927 ";"24.564.692.587 ";"45.205.078 ";"48.416.947 "
" ";" ";"Femmine";"";"106.592 ";"3.990.095 ";"241.330.687 ";"778.822 ";"1.154.853 ";"101.524 ";"12.195.744 ";"727.113.662 ";"2.034.765 ";"2.753.830 ";"265.402 ";"63.328.549 ";"4.036.189.196 ";"9.699.146 ";"12.093.204 ";"386.297 ";"119.938.063 ";"9.568.638.271 ";"17.906.774 ";"20.087.431 ";"859.815 ";"199.452.451 ";"14.573.271.816 ";"30.419.508 ";"36.089.318 "
" ";"2022";"Totale";"";"202.224 ";"7.625.634 ";"497.439.874 ";"1.491.266 ";"2.063.138 ";"189.722 ";"22.764.518 ";"1.483.518.127 ";"3.922.881 ";"5.041.320 ";"556.034 ";"134.788.159 ";"9.544.845.021 ";"21.933.801 ";"25.701.296 ";"994.241 ";"308.575.067 ";"27.612.161.381 ";"48.276.638 ";"51.700.511 ";"1.942.221 ";"473.753.378 ";"39.137.964.403 ";"75.624.586 ";"84.506.265 "
" ";"2023";"Maschi";"";"95.081 ";"3.633.976 ";"262.839.333 ";"712.093 ";"900.384 ";"87.312 ";"10.463.337 ";"775.599.851 ";"1.863.877 ";"2.243.526 ";"285.818 ";"70.134.264 ";"5.573.620.876 ";"12.059.819 ";"13.347.817 ";"628.890 ";"195.235.476 ";"19.432.524.414 ";"31.469.872 ";"32.702.271 ";"1.097.101 ";"279.467.053 ";"26.044.584.474 ";"46.105.661 ";"49.193.998 "
" ";" ";"Femmine";"";"102.002 ";"3.846.808 ";"240.299.573 ";"754.318 ";"1.117.225 ";"96.231 ";"11.558.375 ";"714.632.892 ";"1.931.969 ";"2.624.900 ";"253.835 ";"60.503.196 ";"3.956.118.423 ";"9.261.382 ";"11.541.964 ";"409.123 ";"127.150.348 ";"10.551.442.696 ";"19.041.397 ";"21.274.385 ";"861.191 ";"203.058.727 ";"15.462.493.584 ";"30.989.067 ";"36.558.474 "
" ";"2023";"Totale";"";"197.083 ";"7.480.784 ";"503.138.906 ";"1.466.412 ";"2.017.609 ";"183.543 ";"22.021.712 ";"1.490.232.743 ";"3.795.846 ";"4.868.426 ";"539.653 ";"130.637.460 ";"9.529.739.299 ";"21.321.201 ";"24.889.781 ";"1.038.013 ";"322.385.824 ";"29.983.967.110 ";"50.511.269 ";"53.976.656 ";"1.958.292 ";"482.525.780 ";"41.507.078.058 ";"77.094.728 ";"85.752.472 "
"35  - 39";"2019";"Maschi";"";"90.511 ";"3.396.627 ";"230.796.775 ";"664.609 ";"852.103 ";"77.595 ";"9.319.540 ";"647.154.342 ";"1.652.219 ";"2.027.027 ";"253.257 ";"62.183.420 ";"4.770.286.148 ";"10.608.915 ";"11.888.843 ";"648.150 ";"201.370.147 ";"20.540.175.303 ";"32.395.023 ";"33.703.788 ";"1.069.513 ";"276.269.734 ";"26.188.412.568 ";"45.320.766 ";"48.471.761 "
" ";" ";"Femmine";"";"98.091 ";"3.754.341 ";"213.615.096 ";"714.869 ";"1.058.360 ";"90.204 ";"10.961.132 ";"629.880.954 ";"1.788.561 ";"2.486.210 ";"241.119 ";"57.868.253 ";"3.653.942.665 ";"8.595.444 ";"11.032.028 ";"420.555 ";"130.711.588 ";"10.251.497.266 ";"18.721.227 ";"21.868.847 ";"849.969 ";"203.295.314 ";"14.748.935.981 ";"29.820.102 ";"36.445.445 "
" ";"2019";"Totale";"";"188.602 ";"7.150.968 ";"444.411.871 ";"1.379.479 ";"1.910.463 ";"167.799 ";"20.280.672 ";"1.277.035.296 ";"3.440.781 ";"4.513.237 ";"494.376 ";"120.051.673 ";"8.424.228.813 ";"19.204.359 ";"22.920.871 ";"1.068.705 ";"332.081.735 ";"30.791.672.569 ";"51.116.250 ";"55.572.635 ";"1.919.482 ";"479.565.048 ";"40.937.348.549 ";"75.140.869 ";"84.917.206 "
" ";"2020";"Maschi";"";"107.688 ";"4.385.204 ";"292.157.022 ";"841.786 ";"1.096.663 ";"100.023 ";"11.884.571 ";"809.824.821 ";"2.201.531 ";"2.754.620 ";"451.894 ";"112.891.934 ";"9.384.529.950 ";"20.197.327 ";"21.914.533 ";"380.794 ";"118.051.611 ";"13.343.751.490 ";"19.259.852 ";"19.801.286 ";"1.040.399 ";"247.213.320 ";"23.830.263.283 ";"42.500.496 ";"45.567.102 "
" ";" ";"Femmine";"";"120.304 ";"5.014.010 ";"284.790.558 ";"920.076 ";"1.385.003 ";"112.943 ";"13.381.425 ";"759.497.515 ";"2.199.692 ";"3.177.049 ";"364.903 ";"87.864.316 ";"5.784.871.468 ";"13.552.435 ";"17.217.175 ";"225.752 ";"70.023.454 ";"6.222.655.703 ";"10.405.098 ";"11.739.096 ";"823.902 ";"176.283.205 ";"13.051.815.244 ";"27.077.302 ";"33.518.323 "
" ";"2020";"Totale";"";"227.992 ";"9.399.214 ";"576.947.580 ";"1.761.862 ";"2.481.666 ";"212.966 ";"25.265.996 ";"1.569.322.336 ";"4.401.223 ";"5.931.669 ";"816.797 ";"200.756.250 ";"15.169.401.418 ";"33.749.762 ";"39.131.708 ";"606.546 ";"188.075.065 ";"19.566.407.193 ";"29.664.950 ";"31.540.382 ";"1.864.301 ";"423.496.525 ";"36.882.078.527 ";"69.577.798 ";"79.085.425 "
" ";"2021";"Maschi";"";"93.013 ";"3.461.971 ";"238.415.052 ";"695.795 ";"899.084 ";"86.171 ";"10.306.131 ";"737.548.778 ";"1.876.294 ";"2.291.823 ";"293.478 ";"71.987.737 ";"5.760.546.481 ";"12.539.918 ";"13.907.931 ";"578.467 ";"179.538.988 ";"19.109.770.254 ";"29.137.880 ";"30.080.276 ";"1.051.129 ";"265.294.827 ";"25.846.280.565 ";"44.249.886 ";"47.179.114 "
" ";" ";"Femmine";"";"105.176 ";"3.912.740 ";"224.341.003 ";"753.021 ";"1.140.395 ";"98.432 ";"11.807.980 ";"699.436.522 ";"1.953.960 ";"2.701.397 ";"281.842 ";"67.799.460 ";"4.351.945.762 ";"10.321.379 ";"13.069.009 ";"342.268 ";"106.308.837 ";"8.886.072.822 ";"15.538.349 ";"17.797.918 ";"827.718 ";"189.829.017 ";"14.161.796.109 ";"28.566.708 ";"34.708.719 "
" ";"2021";"Totale";"";"198.189 ";"7.374.711 ";"462.756.055 ";"1.448.816 ";"2.039.479 ";"184.603 ";"22.114.111 ";"1.436.985.300 ";"3.830.253 ";"4.993.220 ";"575.320 ";"139.787.197 ";"10.112.492.243 ";"22.861.296 ";"26.976.940 ";"920.735 ";"285.847.825 ";"27.995.843.076 ";"44.676.229 ";"47.878.194 ";"1.878.847 ";"455.123.844 ";"40.008.076.674 ";"72.816.594 ";"81.887.833 "
" ";"2022";"Maschi";"";"79.517 ";"3.018.341 ";"221.003.244 ";"602.977 ";"757.370 ";"74.081 ";"8.879.362 ";"663.517.189 ";"1.615.409 ";"1.931.287 ";"273.338 ";"67.863.852 ";"5.539.864.384 ";"11.770.758 ";"12.945.935 ";"640.844 ";"198.858.066 ";"21.104.685.805 ";"32.143.617 ";"33.323.880 ";"1.067.780 ";"278.619.621 ";"27.529.070.622 ";"46.132.760 ";"48.958.472 "
" ";" ";"Femmine";"";"91.327 ";"3.419.038 ";"205.579.172 ";"650.156 ";"975.969 ";"89.653 ";"10.785.488 ";"655.604.269 ";"1.796.076 ";"2.443.346 ";"253.222 ";"61.011.860 ";"4.011.577.256 ";"9.241.340 ";"11.646.671 ";"403.322 ";"125.219.090 ";"10.286.879.914 ";"18.178.177 ";"20.972.721 ";"837.524 ";"200.435.476 ";"15.159.640.611 ";"29.865.749 ";"36.038.707 "
" ";"2022";"Totale";"";"170.844 ";"6.437.379 ";"426.582.416 ";"1.253.133 ";"1.733.339 ";"163.734 ";"19.664.850 ";"1.319.121.458 ";"3.411.484 ";"4.374.633 ";"526.560 ";"128.875.712 ";"9.551.441.640 ";"21.012.098 ";"24.592.606 ";"1.044.166 ";"324.077.156 ";"31.391.565.719 ";"50.321.794 ";"54.296.601 ";"1.905.304 ";"479.055.097 ";"42.688.711.233 ";"75.998.509 ";"84.997.179 "
" ";"2023";"Maschi";"";"80.512 ";"3.076.870 ";"230.692.301 ";"612.866 ";"764.316 ";"74.221 ";"8.899.773 ";"678.747.834 ";"1.607.969 ";"1.926.036 ";"273.919 ";"67.921.826 ";"5.708.182.070 ";"11.813.384 ";"12.943.092 ";"655.679 ";"203.529.503 ";"22.362.695.182 ";"32.908.282 ";"34.095.295 ";"1.084.331 ";"283.427.972 ";"28.980.317.387 ";"46.942.501 ";"49.728.739 "
" ";" ";"Femmine";"";"89.044 ";"3.391.237 ";"210.690.361 ";"647.097 ";"977.372 ";"86.116 ";"10.352.664 ";"647.641.659 ";"1.704.501 ";"2.360.317 ";"246.522 ";"59.285.115 ";"3.978.575.227 ";"8.936.998 ";"11.311.810 ";"422.286 ";"131.225.712 ";"11.131.971.742 ";"19.062.611 ";"21.958.845 ";"843.968 ";"204.254.728 ";"15.968.878.989 ";"30.351.208 ";"36.608.344 "
" ";"2023";"Totale";"";"169.556 ";"6.468.107 ";"441.382.662 ";"1.259.964 ";"1.741.688 ";"160.337 ";"19.252.437 ";"1.326.389.493 ";"3.312.470 ";"4.286.353 ";"520.441 ";"127.206.941 ";"9.686.757.297 ";"20.750.382 ";"24.254.902 ";"1.077.965 ";"334.755.215 ";"33.494.666.924 ";"51.970.893 ";"56.054.140 ";"1.928.299 ";"487.682.700 ";"44.949.196.376 ";"77.293.709 ";"86.337.083 "
"40  - 44";"2019";"Maschi";"";"88.150 ";"3.273.292 ";"230.686.169 ";"657.358 ";"826.187 ";"74.951 ";"9.020.017 ";"650.516.485 ";"1.636.448 ";"1.972.305 ";"270.443 ";"66.936.277 ";"5.421.495.042 ";"11.631.874 ";"12.809.832 ";"760.978 ";"236.524.190 ";"26.242.131.219 ";"38.274.306 ";"39.570.850 ";"1.194.522 ";"315.753.776 ";"32.544.828.915 ";"52.199.986 ";"55.179.174 "
" ";" ";"Femmine";"";"87.637 ";"3.369.555 ";"185.327.700 ";"612.331 ";"912.638 ";"79.846 ";"9.726.869 ";"551.546.724 ";"1.536.350 ";"2.177.707 ";"237.236 ";"57.732.559 ";"3.689.815.859 ";"8.425.892 ";"10.988.098 ";"541.401 ";"168.327.619 ";"13.788.970.182 ";"23.906.060 ";"28.152.816 ";"946.120 ";"239.156.602 ";"18.215.660.465 ";"34.480.634 ";"42.231.259 "
" ";"2019";"Totale";"";"175.787 ";"6.642.847 ";"416.013.869 ";"1.269.689 ";"1.738.825 ";"154.797 ";"18.746.886 ";"1.202.063.209 ";"3.172.798 ";"4.150.012 ";"507.679 ";"124.668.836 ";"9.111.310.901 ";"20.057.767 ";"23.797.930 ";"1.302.379 ";"404.851.809 ";"40.031.101.401 ";"62.180.366 ";"67.723.666 ";"2.140.642 ";"554.910.378 ";"50.760.489.380 ";"86.680.619 ";"97.410.433 "
" ";"2020";"Maschi";"";"102.639 ";"4.147.663 ";"287.075.762 ";"821.171 ";"1.048.966 ";"97.112 ";"11.554.647 ";"824.823.218 ";"2.206.675 ";"2.706.499 ";"501.975 ";"126.464.690 ";"11.114.662.013 ";"22.901.639 ";"24.512.041 ";"437.273 ";"135.604.359 ";"16.756.655.904 ";"22.186.186 ";"22.738.189 ";"1.138.999 ";"277.771.359 ";"28.983.216.897 ";"48.115.671 ";"51.005.695 "
" ";" ";"Femmine";"";"106.396 ";"4.451.105 ";"243.188.433 ";"771.103 ";"1.180.281 ";"104.241 ";"12.397.170 ";"699.478.611 ";"1.967.465 ";"2.925.135 ";"396.946 ";"97.212.982 ";"6.594.833.830 ";"14.831.379 ";"18.976.590 ";"295.923 ";"91.808.535 ";"8.463.782.715 ";"13.441.091 ";"15.387.981 ";"903.506 ";"205.869.792 ";"16.001.283.589 ";"31.011.038 ";"38.469.987 "
" ";"2020";"Totale";"";"209.035 ";"8.598.768 ";"530.264.195 ";"1.592.274 ";"2.229.247 ";"201.353 ";"23.951.817 ";"1.524.301.829 ";"4.174.141 ";"5.631.634 ";"898.921 ";"223.677.672 ";"17.709.495.843 ";"37.733.018 ";"43.488.631 ";"733.196 ";"227.412.894 ";"25.220.438.619 ";"35.627.277 ";"38.126.170 ";"2.042.505 ";"483.641.151 ";"44.984.500.486 ";"79.126.710 ";"89.475.682 "
" ";"2021";"Maschi";"";"88.290 ";"3.250.509 ";"232.230.767 ";"677.141 ";"858.899 ";"80.780 ";"9.660.895 ";"713.734.613 ";"1.803.460 ";"2.173.136 ";"300.567 ";"74.334.376 ";"6.244.082.309 ";"13.144.163 ";"14.378.222 ";"654.759 ";"203.357.374 ";"23.405.441.202 ";"33.105.909 ";"34.047.451 ";"1.124.396 ";"290.603.154 ";"30.595.488.891 ";"48.730.672 ";"51.457.708 "
" ";" ";"Femmine";"";"92.532 ";"3.408.732 ";"188.905.437 ";"622.007 ";"959.817 ";"86.999 ";"10.465.681 ";"620.096.803 ";"1.693.515 ";"2.368.194 ";"279.615 ";"68.230.676 ";"4.453.241.884 ";"10.254.814 ";"13.128.290 ";"436.579 ";"135.647.149 ";"11.825.870.949 ";"19.598.403 ";"22.702.091 ";"895.725 ";"217.752.238 ";"17.088.115.073 ";"32.168.738 ";"39.158.392 "
" ";"2021";"Totale";"";"180.822 ";"6.659.241 ";"421.136.204 ";"1.299.148 ";"1.818.716 ";"167.779 ";"20.126.576 ";"1.333.831.416 ";"3.496.974 ";"4.541.330 ";"580.182 ";"142.565.052 ";"10.697.324.193 ";"23.398.976 ";"27.506.512 ";"1.091.338 ";"339.004.523 ";"35.231.312.151 ";"52.704.312 ";"56.749.542 ";"2.020.121 ";"508.355.392 ";"47.683.603.964 ";"80.899.410 ";"90.616.100 "
" ";"2022";"Maschi";"";"74.089 ";"2.780.456 ";"209.625.725 ";"565.978 ";"705.549 ";"67.971 ";"8.159.362 ";"626.739.416 ";"1.503.142 ";"1.787.753 ";"273.905 ";"68.398.779 ";"5.811.196.813 ";"11.995.623 ";"13.071.538 ";"707.148 ";"219.601.925 ";"25.302.016.186 ";"35.607.347 ";"36.771.681 ";"1.123.113 ";"298.940.522 ";"31.949.578.140 ";"49.672.090 ";"52.336.521 "
" ";" ";"Femmine";"";"80.028 ";"2.980.068 ";"173.232.948 ";"538.729 ";"814.894 ";"79.187 ";"9.568.162 ";"579.969.571 ";"1.549.820 ";"2.126.506 ";"246.330 ";"60.140.933 ";"4.004.821.962 ";"9.025.311 ";"11.438.198 ";"495.963 ";"154.049.812 ";"13.278.033.998 ";"22.157.660 ";"25.790.062 ";"901.508 ";"226.738.975 ";"18.036.058.479 ";"33.271.521 ";"40.169.660 "
" ";"2022";"Totale";"";"154.117 ";"5.760.524 ";"382.858.673 ";"1.104.707 ";"1.520.443 ";"147.158 ";"17.727.524 ";"1.206.708.987 ";"3.052.962 ";"3.914.259 ";"520.235 ";"128.539.712 ";"9.816.018.775 ";"21.020.935 ";"24.509.736 ";"1.203.111 ";"373.651.737 ";"38.580.050.184 ";"57.765.007 ";"62.561.743 ";"2.024.621 ";"525.679.497 ";"49.985.636.619 ";"82.943.611 ";"92.506.181 "
" ";"2023";"Maschi";"";"73.427 ";"2.762.965 ";"215.081.504 ";"558.916 ";"692.827 ";"67.052 ";"8.042.710 ";"636.788.687 ";"1.476.878 ";"1.752.439 ";"266.723 ";"66.559.202 ";"5.824.586.387 ";"11.687.707 ";"12.706.640 ";"703.999 ";"218.688.361 ";"26.076.626.800 ";"35.453.867 ";"36.607.934 ";"1.111.201 ";"296.053.238 ";"32.753.083.378 ";"49.177.368 ";"51.759.840 "
" ";" ";"Femmine";"";"75.520 ";"2.859.213 ";"170.083.534 ";"517.682 ";"784.979 ";"73.864 ";"8.911.021 ";"548.701.309 ";"1.424.018 ";"1.987.226 ";"238.901 ";"58.206.368 ";"3.957.518.586 ";"8.709.385 ";"11.044.721 ";"501.632 ";"155.933.371 ";"13.833.867.692 ";"22.407.627 ";"26.084.832 ";"889.917 ";"225.909.973 ";"18.510.171.121 ";"33.058.712 ";"39.901.758 "
" ";"2023";"Totale";"";"148.947 ";"5.622.178 ";"385.165.038 ";"1.076.598 ";"1.477.806 ";"140.916 ";"16.953.731 ";"1.185.489.996 ";"2.900.896 ";"3.739.665 ";"505.624 ";"124.765.570 ";"9.782.104.973 ";"20.397.093 ";"23.751.361 ";"1.205.631 ";"374.621.732 ";"39.910.494.492 ";"57.861.493 ";"62.692.766 ";"2.001.118 ";"521.963.211 ";"51.263.254.499 ";"82.236.079 ";"91.661.598 "
"45  - 49";"2019";"Maschi";"";"83.849 ";"3.093.049 ";"228.135.521 ";"636.037 ";"787.808 ";"71.010 ";"8.553.141 ";"649.726.152 ";"1.575.236 ";"1.879.466 ";"270.745 ";"67.314.918 ";"5.735.765.676 ";"11.813.172 ";"12.891.337 ";"837.613 ";"260.433.269 ";"31.586.096.533 ";"42.286.465 ";"43.555.839 ";"1.263.217 ";"339.394.377 ";"38.199.723.882 ";"56.310.911 ";"59.114.450 "
" ";" ";"Femmine";"";"78.707 ";"2.987.999 ";"160.998.536 ";"531.730 ";"801.620 ";"70.621 ";"8.593.442 ";"483.975.510 ";"1.336.414 ";"1.927.997 ";"222.873 ";"54.489.133 ";"3.488.750.675 ";"7.841.002 ";"10.392.956 ";"599.436 ";"186.457.772 ";"16.155.409.507 ";"26.430.542 ";"31.170.649 ";"971.637 ";"252.528.346 ";"20.289.134.228 ";"36.139.688 ";"44.293.222 "
" ";"2019";"Totale";"";"162.556 ";"6.081.048 ";"389.134.057 ";"1.167.767 ";"1.589.428 ";"141.631 ";"17.146.583 ";"1.133.701.662 ";"2.911.650 ";"3.807.463 ";"493.618 ";"121.804.051 ";"9.224.516.351 ";"19.654.174 ";"23.284.293 ";"1.437.049 ";"446.891.041 ";"47.741.506.040 ";"68.717.007 ";"74.726.488 ";"2.234.854 ";"591.922.723 ";"58.488.858.110 ";"92.450.599 ";"103.407.672 "
" ";"2020";"Maschi";"";"101.035 ";"4.070.125 ";"292.608.216 ";"819.079 ";"1.034.383 ";"95.647 ";"11.386.533 ";"843.837.946 ";"2.217.806 ";"2.684.867 ";"547.601 ";"138.775.027 ";"12.769.257.547 ";"25.302.352 ";"26.867.073 ";"508.587 ";"157.778.911 ";"21.554.130.821 ";"25.874.195 ";"26.446.518 ";"1.252.870 ";"312.010.596 ";"35.459.834.530 ";"54.213.432 ";"57.032.841 "
" ";" ";"Femmine";"";"101.117 ";"4.249.560 ";"226.269.437 ";"715.464 ";"1.107.857 ";"100.464 ";"11.974.145 ";"664.376.915 ";"1.853.606 ";"2.827.081 ";"410.737 ";"101.300.464 ";"7.011.030.003 ";"15.365.563 ";"19.767.858 ";"360.158 ";"111.798.008 ";"10.904.689.331 ";"16.299.459 ";"18.728.198 ";"972.476 ";"229.322.177 ";"18.806.365.686 ";"34.234.091 ";"42.430.994 "
" ";"2020";"Totale";"";"202.152 ";"8.319.685 ";"518.877.653 ";"1.534.543 ";"2.142.240 ";"196.111 ";"23.360.678 ";"1.508.214.861 ";"4.071.412 ";"5.511.948 ";"958.338 ";"240.075.491 ";"19.780.287.550 ";"40.667.914 ";"46.634.931 ";"868.745 ";"269.576.919 ";"32.458.820.152 ";"42.173.654 ";"45.174.716 ";"2.225.346 ";"541.332.773 ";"54.266.200.216 ";"88.447.523 ";"99.463.835 "
" ";"2021";"Maschi";"";"88.801 ";"3.252.884 ";"241.739.103 ";"694.056 ";"869.321 ";"81.199 ";"9.705.150 ";"747.586.593 ";"1.846.827 ";"2.199.552 ";"323.027 ";"80.348.653 ";"7.050.095.303 ";"14.334.602 ";"15.545.417 ";"773.445 ";"240.338.810 ";"29.775.455.825 ";"39.213.948 ";"40.219.117 ";"1.266.472 ";"333.645.497 ";"37.814.876.824 ";"56.089.433 ";"58.833.407 "
" ";" ";"Femmine";"";"89.923 ";"3.304.552 ";"179.695.867 ";"593.513 ";"924.365 ";"84.848 ";"10.171.941 ";"595.578.327 ";"1.626.684 ";"2.317.978 ";"285.519 ";"70.145.623 ";"4.626.688.104 ";"10.440.960 ";"13.534.909 ";"528.361 ";"164.240.614 ";"14.975.085.381 ";"23.673.987 ";"27.474.749 ";"988.651 ";"247.862.730 ";"20.377.047.679 ";"36.335.144 ";"44.252.001 "
" ";"2021";"Totale";"";"178.724 ";"6.557.436 ";"421.434.970 ";"1.287.569 ";"1.793.686 ";"166.047 ";"19.877.091 ";"1.343.164.920 ";"3.473.511 ";"4.517.530 ";"608.546 ";"150.494.276 ";"11.676.783.407 ";"24.775.562 ";"29.080.326 ";"1.301.806 ";"404.579.424 ";"44.750.541.206 ";"62.887.935 ";"67.693.866 ";"2.255.123 ";"581.508.227 ";"58.191.924.503 ";"92.424.577 ";"103.085.408 "
" ";"2022";"Maschi";"";"73.348 ";"2.716.872 ";"212.311.182 ";"565.814 ";"697.904 ";"67.099 ";"8.061.362 ";"638.241.507 ";"1.507.645 ";"1.781.585 ";"293.716 ";"73.717.883 ";"6.490.065.100 ";"13.048.660 ";"14.104.061 ";"835.012 ";"259.468.246 ";"31.890.495.388 ";"42.188.940 ";"43.420.602 ";"1.269.175 ";"343.964.363 ";"39.231.113.177 ";"57.311.060 ";"60.004.152 "
" ";" ";"Femmine";"";"77.393 ";"2.871.063 ";"162.663.500 ";"506.589 ";"773.210 ";"75.218 ";"9.081.605 ";"540.108.777 ";"1.440.736 ";"2.028.330 ";"250.922 ";"61.613.392 ";"4.083.468.204 ";"9.140.080 ";"11.740.277 ";"605.527 ";"188.192.534 ";"16.878.505.100 ";"27.049.046 ";"31.487.369 ";"1.009.060 ";"261.758.594 ";"21.664.745.581 ";"38.136.451 ";"46.029.186 "
" ";"2022";"Totale";"";"150.741 ";"5.587.935 ";"374.974.682 ";"1.072.404 ";"1.471.114 ";"142.317 ";"17.142.967 ";"1.178.350.284 ";"2.948.381 ";"3.809.915 ";"544.638 ";"135.331.275 ";"10.573.533.304 ";"22.188.740 ";"25.844.338 ";"1.440.539 ";"447.660.780 ";"48.769.000.488 ";"69.237.986 ";"74.907.971 ";"2.278.235 ";"605.722.957 ";"60.895.858.758 ";"95.447.511 ";"106.033.338 "
" ";"2023";"Maschi";"";"72.002 ";"2.704.812 ";"215.736.142 ";"560.744 ";"689.615 ";"65.725 ";"7.890.336 ";"644.931.673 ";"1.465.323 ";"1.730.779 ";"286.832 ";"72.039.941 ";"6.513.405.677 ";"12.763.404 ";"13.766.420 ";"828.780 ";"257.593.456 ";"32.392.458.598 ";"41.865.050 ";"43.096.533 ";"1.253.339 ";"340.228.545 ";"39.766.532.090 ";"56.654.522 ";"59.283.347 "
" ";" ";"Femmine";"";"73.738 ";"2.773.046 ";"158.988.878 ";"489.519 ";"746.530 ";"71.398 ";"8.601.712 ";"516.831.447 ";"1.353.918 ";"1.923.712 ";"247.209 ";"60.671.956 ";"4.113.837.592 ";"8.994.968 ";"11.538.929 ";"615.367 ";"191.369.019 ";"17.502.069.205 ";"27.485.271 ";"31.999.050 ";"1.007.712 ";"263.415.733 ";"22.291.727.122 ";"38.323.676 ";"46.208.221 "
" ";"2023";"Totale";"";"145.740 ";"5.477.858 ";"374.725.020 ";"1.050.263 ";"1.436.145 ";"137.123 ";"16.492.048 ";"1.161.763.120 ";"2.819.241 ";"3.654.491 ";"534.041 ";"132.711.897 ";"10.627.243.269 ";"21.758.373 ";"25.305.349 ";"1.444.147 ";"448.962.475 ";"49.894.527.803 ";"69.350.322 ";"75.095.583 ";"2.261.051 ";"603.644.278 ";"62.058.259.212 ";"94.978.198 ";"105.491.568 "
"50  - 54";"2019";"Maschi";"";"74.744 ";"2.751.041 ";"209.404.266 ";"574.506 ";"706.132 ";"63.853 ";"7.689.747 ";"599.910.087 ";"1.441.615 ";"1.707.436 ";"251.853 ";"62.997.988 ";"5.576.941.573 ";"11.133.395 ";"12.061.144 ";"796.738 ";"247.762.399 ";"31.470.054.448 ";"40.288.728 ";"41.430.363 ";"1.187.188 ";"321.201.175 ";"37.856.310.374 ";"53.438.244 ";"55.905.075 "
" ";" ";"Femmine";"";"65.219 ";"2.445.306 ";"132.687.464 ";"449.184 ";"673.722 ";"58.768 ";"7.153.301 ";"399.744.803 ";"1.126.630 ";"1.625.468 ";"190.763 ";"46.866.895 ";"2.995.831.304 ";"6.703.699 ";"8.948.857 ";"537.240 ";"167.147.578 ";"14.629.291.535 ";"23.683.345 ";"27.936.453 ";"851.990 ";"223.613.080 ";"18.157.555.106 ";"31.962.858 ";"39.184.500 "
" ";"2019";"Totale";"";"139.963 ";"5.196.347 ";"342.091.730 ";"1.023.690 ";"1.379.854 ";"122.621 ";"14.843.048 ";"999.654.890 ";"2.568.245 ";"3.332.904 ";"442.616 ";"109.864.883 ";"8.572.772.877 ";"17.837.093 ";"21.010.001 ";"1.333.978 ";"414.909.977 ";"46.099.345.983 ";"63.972.073 ";"69.366.816 ";"2.039.178 ";"544.814.255 ";"56.013.865.480 ";"85.401.101 ";"95.089.575 "
" ";"2020";"Maschi";"";"90.761 ";"3.658.773 ";"267.843.984 ";"748.239 ";"935.394 ";"86.357 ";"10.286.046 ";"783.079.015 ";"2.031.930 ";"2.437.398 ";"517.508 ";"131.368.834 ";"12.415.047.062 ";"24.071.110 ";"25.441.754 ";"490.659 ";"152.261.728 ";"22.049.750.924 ";"24.978.770 ";"25.514.264 ";"1.185.285 ";"297.575.381 ";"35.515.720.985 ";"51.830.048 ";"54.328.810 "
