"Osservatorio: Osservatorio sui Lavoratori Dipendenti - Anno 2024 (classificazione dell'attività economica ISTAT ATECO 2007)"
"Filtri:"


"
                                
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                        
                                        
                                        
                                            
                                                Cerca
                                            
                                        
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                            
" ";"25  - 29";"Tempo determinato";"";"169.273 ";"1.613.124 ";"385.737.141 ";"1.196.167 ";"6.186.566 ";"129.326 ";"3.333.535 ";"1.000.709.580 ";"2.596.651 ";"15.481.128 ";"229.007 ";"9.970.898 ";"3.609.875.057 ";"8.381.611 ";"52.561.355 ";"61.997 ";"3.223.836 ";"1.451.493.414 ";"2.884.185 ";"19.158.699 ";"589.603 ";"18.141.393 ";"6.447.815.192 ";"15.058.614 ";"93.387.748 "
" ";" ";"Tempo indeterminato";"";"59.166 ";"653.272 ";"181.853.780 ";"496.281 ";"2.532.084 ";"64.061 ";"1.717.311 ";"514.874.994 ";"1.341.337 ";"7.728.829 ";"296.039 ";"14.019.522 ";"5.362.607.717 ";"12.023.898 ";"73.965.883 ";"830.282 ";"43.174.626 ";"22.143.057.048 ";"40.406.676 ";"258.029.815 ";"1.249.548 ";"59.564.731 ";"28.202.393.539 ";"54.268.192 ";"342.256.611 "
" ";" ";"Stagionale";"";"25.648 ";"234.193 ";"60.056.999 ";"176.989 ";"921.092 ";"25.627 ";"630.443 ";"203.164.937 ";"520.105 ";"2.992.999 ";"28.328 ";"1.147.904 ";"453.674.898 ";"1.024.925 ";"5.905.979 ";"935 ";"48.620 ";"23.465.357 ";"43.308 ";"288.345 ";"80.538 ";"2.061.160 ";"740.362.191 ";"1.765.327 ";"10.108.415 "
" ";"25  - 29";"Totale";"";"254.087 ";"2.500.589 ";"627.647.920 ";"1.869.437 ";"9.639.742 ";"219.014 ";"5.681.289 ";"1.718.749.511 ";"4.458.093 ";"26.202.956 ";"553.374 ";"25.138.324 ";"9.426.157.672 ";"21.430.434 ";"132.433.217 ";"893.214 ";"46.447.082 ";"23.618.015.819 ";"43.334.168 ";"277.476.859 ";"1.919.689 ";"79.767.284 ";"35.390.570.922 ";"71.092.133 ";"445.752.774 "
" ";"30  - 34";"Tempo determinato";"";"124.466 ";"1.168.741 ";"301.544.660 ";"856.807 ";"4.703.315 ";"105.357 ";"2.692.310 ";"849.892.141 ";"2.121.474 ";"12.742.918 ";"208.093 ";"9.071.379 ";"3.412.155.943 ";"7.749.916 ";"48.147.927 ";"63.944 ";"3.325.082 ";"1.573.470.470 ";"3.007.273 ";"19.774.897 ";"501.860 ";"16.257.512 ";"6.137.063.214 ";"13.735.470 ";"85.369.057 "
" ";" ";"Tempo indeterminato";"";"50.411 ";"604.406 ";"169.249.670 ";"444.649 ";"2.061.477 ";"58.109 ";"1.663.425 ";"514.493.478 ";"1.276.884 ";"7.063.891 ";"313.558 ";"15.100.762 ";"6.268.959.533 ";"12.997.449 ";"79.160.178 ";"984.101 ";"51.173.232 ";"29.950.859.954 ";"48.092.549 ";"305.767.351 ";"1.406.179 ";"68.541.825 ";"36.903.562.635 ";"62.811.531 ";"394.052.897 "
" ";" ";"Stagionale";"";"16.016 ";"147.614 ";"40.234.058 ";"111.897 ";"581.443 ";"19.685 ";"487.603 ";"165.222.364 ";"405.411 ";"2.327.168 ";"24.574 ";"993.103 ";"406.437.493 ";"884.605 ";"5.117.524 ";"873 ";"45.396 ";"20.876.905 ";"40.305 ";"269.293 ";"61.148 ";"1.673.716 ";"632.770.820 ";"1.442.217 ";"8.295.428 "
" ";"30  - 34";"Totale";"";"190.893 ";"1.920.761 ";"511.028.388 ";"1.413.353 ";"7.346.235 ";"183.151 ";"4.843.338 ";"1.529.607.983 ";"3.803.769 ";"22.133.977 ";"546.225 ";"25.165.244 ";"10.087.552.969 ";"21.631.969 ";"132.425.629 ";"1.048.918 ";"54.543.710 ";"31.545.207.329 ";"51.140.127 ";"325.811.541 ";"1.969.187 ";"86.473.053 ";"43.673.396.669 ";"77.989.218 ";"487.717.382 "
" ";"35  - 39";"Tempo determinato";"";"108.812 ";"1.018.990 ";"261.259.382 ";"748.542 ";"4.092.333 ";"90.835 ";"2.327.065 ";"719.962.026 ";"1.832.896 ";"11.000.060 ";"181.677 ";"7.919.072 ";"2.968.158.966 ";"6.768.657 ";"42.056.218 ";"56.715 ";"2.949.175 ";"1.411.961.911 ";"2.643.113 ";"17.545.024 ";"438.039 ";"14.214.302 ";"5.361.342.285 ";"11.993.208 ";"74.693.635 "
" ";" ";"Tempo indeterminato";"";"44.643 ";"535.602 ";"158.384.310 ";"389.217 ";"1.835.816 ";"52.917 ";"1.532.516 ";"506.246.727 ";"1.166.944 ";"6.439.259 ";"330.592 ";"16.077.548 ";"7.085.872.642 ";"13.789.721 ";"84.205.554 ";"1.021.178 ";"53.101.214 ";"33.359.380.913 ";"49.374.542 ";"317.207.187 ";"1.449.330 ";"71.246.880 ";"41.109.884.592 ";"64.720.424 ";"409.687.816 "
