geo,nace_r2,anno,indice
FR,MIG_CAG,1992,83.6
FR,MIG_CAG,1993,77.6
FR,MIG_CAG,1994,81.1
FR,MIG_CAG,1995,85.8
FR,MIG_CAG,1996,86.5
FR,MIG_CAG,1997,92.4
FR,MIG_CAG,1998,98.9
FR,MIG_CAG,1999,103.9
FR,MIG_CAG,2000,110.5
FR,MIG_CAG,2001,112.7
FR,MIG_CAG,2002,111.3
FR,MIG_CAG,2003,109.6
FR,MIG_CAG,2004,112.8
FR,MIG_CAG,2005,115.4
FR,MIG_CAG,2006,118.4
FR,MIG_CAG,2007,121.1
FR,MIG_CAG,2008,118.6
FR,MIG_CAG,2009,99.1
FR,MIG_CAG,2010,104.5
FR,MIG_CAG,2011,108.9
FR,MIG_CAG,2012,106.4
FR,MIG_CAG,2013,107.5
FR,MIG_CAG,2014,107.9
FR,MIG_CAG,2015,107.6
FR,MIG_CAG,2016,108.3
FR,MIG_CAG,2017,112.4
FR,MIG_CAG,2018,113.8
FR,MIG_CAG,2019,115.4
FR,MIG_CAG,2020,95.5
FR,MIG_CAG,2021,100
FR,MIG_CAG,2022,103
FR,MIG_CAG,2023,108.6
FR,MIG_CAG,2024,108.3
FR,MIG_CAG,2025,112.1
FR,MIG_COG,1953,NA
FR,MIG_COG,1954,NA
FR,MIG_COG,1955,NA
FR,MIG_COG,1956,NA
FR,MIG_COG,1957,NA
FR,MIG_COG,1958,NA
FR,MIG_COG,1959,NA
FR,MIG_COG,1960,NA
FR,MIG_COG,1961,NA
FR,MIG_COG,1962,NA
FR,MIG_COG,1963,NA
FR,MIG_COG,1964,NA
FR,MIG_COG,1965,NA
FR,MIG_COG,1966,NA
FR,MIG_COG,1967,NA
FR,MIG_COG,1968,NA
FR,MIG_COG,1969,NA
FR,MIG_COG,1970,NA
FR,MIG_COG,1971,NA
FR,MIG_COG,1972,NA
FR,MIG_COG,1973,NA
FR,MIG_COG,1974,NA
FR,MIG_COG,1975,NA
FR,MIG_COG,1976,NA
FR,MIG_COG,1977,NA
FR,MIG_COG,1978,NA
FR,MIG_COG,1979,NA
FR,MIG_COG,1980,NA
FR,MIG_COG,1981,NA
FR,MIG_COG,1982,NA
FR,MIG_COG,1983,NA
FR,MIG_COG,1984,NA
FR,MIG_COG,1985,NA
FR,MIG_COG,1986,NA
FR,MIG_COG,1987,NA
FR,MIG_COG,1988,NA
FR,MIG_COG,1989,NA
FR,MIG_COG,1990,89.3
FR,MIG_COG,1991,90.2
FR,MIG_COG,1992,89.9
FR,MIG_COG,1993,88.5
FR,MIG_COG,1994,89.8
FR,MIG_COG,1995,91.5
FR,MIG_COG,1996,91.9
FR,MIG_COG,1997,93.6
FR,MIG_COG,1998,95.5
FR,MIG_COG,1999,96.1
FR,MIG_COG,2000,96.2
FR,MIG_COG,2001,98.2
FR,MIG_COG,2002,98.5
FR,MIG_COG,2003,98
FR,MIG_COG,2004,97.9
FR,MIG_COG,2005,96.7
FR,MIG_COG,2006,96.6
FR,MIG_COG,2007,97.1
FR,MIG_COG,2008,94
FR,MIG_COG,2009,90.4
FR,MIG_COG,2010,91.3
FR,MIG_COG,2011,93.5
FR,MIG_COG,2012,94.1
FR,MIG_COG,2013,92.7
FR,MIG_COG,2014,92.2
FR,MIG_COG,2015,95.9
FR,MIG_COG,2016,95.5
FR,MIG_COG,2017,97.2
FR,MIG_COG,2018,98.8
FR,MIG_COG,2019,101.1
FR,MIG_COG,2020,96.1
FR,MIG_COG,2021,100
FR,MIG_COG,2022,103.6
FR,MIG_COG,2023,103.2
FR,MIG_COG,2024,105.7
FR,MIG_COG,2025,104.5
FR,MIG_ING,1953,NA
FR,MIG_ING,1954,NA
FR,MIG_ING,1955,NA
FR,MIG_ING,1956,NA
FR,MIG_ING,1957,NA
FR,MIG_ING,1958,NA
FR,MIG_ING,1959,NA
FR,MIG_ING,1960,NA
FR,MIG_ING,1961,NA
FR,MIG_ING,1962,NA
FR,MIG_ING,1963,NA
FR,MIG_ING,1964,NA
FR,MIG_ING,1965,NA
FR,MIG_ING,1966,NA
FR,MIG_ING,1967,NA
FR,MIG_ING,1968,NA
FR,MIG_ING,1969,NA
FR,MIG_ING,1970,NA
FR,MIG_ING,1971,NA
FR,MIG_ING,1972,NA
FR,MIG_ING,1973,NA
FR,MIG_ING,1974,NA
FR,MIG_ING,1975,NA
FR,MIG_ING,1976,NA
FR,MIG_ING,1977,NA
FR,MIG_ING,1978,NA
FR,MIG_ING,1979,NA
FR,MIG_ING,1980,NA
FR,MIG_ING,1981,NA
FR,MIG_ING,1982,NA
FR,MIG_ING,1983,NA
FR,MIG_ING,1984,NA
FR,MIG_ING,1985,NA
FR,MIG_ING,1986,NA
FR,MIG_ING,1987,NA
FR,MIG_ING,1988,NA
FR,MIG_ING,1989,NA
FR,MIG_ING,1990,101.7
FR,MIG_ING,1991,100.4
FR,MIG_ING,1992,99.3
FR,MIG_ING,1993,94.5
FR,MIG_ING,1994,101.2
FR,MIG_ING,1995,103.8
FR,MIG_ING,1996,103.4
FR,MIG_ING,1997,110.7
FR,MIG_ING,1998,115.3
FR,MIG_ING,1999,117.7
FR,MIG_ING,2000,126
FR,MIG_ING,2001,125.1
FR,MIG_ING,2002,122.8
FR,MIG_ING,2003,120.8
FR,MIG_ING,2004,123
FR,MIG_ING,2005,122.7
FR,MIG_ING,2006,124.7
FR,MIG_ING,2007,126.8
FR,MIG_ING,2008,120.3
FR,MIG_ING,2009,98.7
FR,MIG_ING,2010,104.7
FR,MIG_ING,2011,109.4
FR,MIG_ING,2012,102.9
FR,MIG_ING,2013,102.8
FR,MIG_ING,2014,102.1
FR,MIG_ING,2015,102.5
FR,MIG_ING,2016,102.8
FR,MIG_ING,2017,106.2
FR,MIG_ING,2018,105.2
FR,MIG_ING,2019,104
FR,MIG_ING,2020,92.5
FR,MIG_ING,2021,100
FR,MIG_ING,2022,99.5
FR,MIG_ING,2023,95.5
FR,MIG_ING,2024,93
FR,MIG_ING,2025,91.7
FR,MIG_NRG_X_D_E,1953,NA
FR,MIG_NRG_X_D_E,1954,NA
FR,MIG_NRG_X_D_E,1955,NA
FR,MIG_NRG_X_D_E,1956,NA
FR,MIG_NRG_X_D_E,1957,NA
FR,MIG_NRG_X_D_E,1958,NA
FR,MIG_NRG_X_D_E,1959,NA
FR,MIG_NRG_X_D_E,1960,NA
FR,MIG_NRG_X_D_E,1961,NA
FR,MIG_NRG_X_D_E,1962,NA
FR,MIG_NRG_X_D_E,1963,NA
FR,MIG_NRG_X_D_E,1964,NA
FR,MIG_NRG_X_D_E,1965,NA
FR,MIG_NRG_X_D_E,1966,NA
FR,MIG_NRG_X_D_E,1967,NA
FR,MIG_NRG_X_D_E,1968,NA
FR,MIG_NRG_X_D_E,1969,NA
FR,MIG_NRG_X_D_E,1970,NA
FR,MIG_NRG_X_D_E,1971,NA
FR,MIG_NRG_X_D_E,1972,NA
FR,MIG_NRG_X_D_E,1973,NA
FR,MIG_NRG_X_D_E,1974,NA
FR,MIG_NRG_X_D_E,1975,NA
FR,MIG_NRG_X_D_E,1976,NA
FR,MIG_NRG_X_D_E,1977,NA
FR,MIG_NRG_X_D_E,1978,NA
FR,MIG_NRG_X_D_E,1979,NA
FR,MIG_NRG_X_D_E,1980,NA
FR,MIG_NRG_X_D_E,1981,NA
FR,MIG_NRG_X_D_E,1982,NA
FR,MIG_NRG_X_D_E,1983,NA
FR,MIG_NRG_X_D_E,1984,NA
FR,MIG_NRG_X_D_E,1985,NA
FR,MIG_NRG_X_D_E,1986,NA
FR,MIG_NRG_X_D_E,1987,NA
FR,MIG_NRG_X_D_E,1988,NA
FR,MIG_NRG_X_D_E,1989,NA
FR,MIG_NRG_X_D_E,1990,238.6
FR,MIG_NRG_X_D_E,1991,248.7
FR,MIG_NRG_X_D_E,1992,240.6
FR,MIG_NRG_X_D_E,1993,253.2
FR,MIG_NRG_X_D_E,1994,247.5
FR,MIG_NRG_X_D_E,1995,249.3
FR,MIG_NRG_X_D_E,1996,257.1
FR,MIG_NRG_X_D_E,1997,268.8
FR,MIG_NRG_X_D_E,1998,275.9
FR,MIG_NRG_X_D_E,1999,248
FR,MIG_NRG_X_D_E,2000,255.2
FR,MIG_NRG_X_D_E,2001,259.8
FR,MIG_NRG_X_D_E,2002,243.2
FR,MIG_NRG_X_D_E,2003,255.4
FR,MIG_NRG_X_D_E,2004,255.5
FR,MIG_NRG_X_D_E,2005,251
FR,MIG_NRG_X_D_E,2006,244.2
FR,MIG_NRG_X_D_E,2007,242.9
FR,MIG_NRG_X_D_E,2008,246.2
FR,MIG_NRG_X_D_E,2009,213.3
FR,MIG_NRG_X_D_E,2010,193.2
FR,MIG_NRG_X_D_E,2011,193.4
FR,MIG_NRG_X_D_E,2012,167.5
FR,MIG_NRG_X_D_E,2013,164.9
FR,MIG_NRG_X_D_E,2014,159.8
FR,MIG_NRG_X_D_E,2015,168.6
FR,MIG_NRG_X_D_E,2016,165.6
FR,MIG_NRG_X_D_E,2017,165.9
FR,MIG_NRG_X_D_E,2018,156.9
FR,MIG_NRG_X_D_E,2019,141.3
FR,MIG_NRG_X_D_E,2020,96.7
FR,MIG_NRG_X_D_E,2021,100
FR,MIG_NRG_X_D_E,2022,119.7
FR,MIG_NRG_X_D_E,2023,131.1
FR,MIG_NRG_X_D_E,2024,130.9
FR,MIG_NRG_X_D_E,2025,135.2
IT,B-D,1953,NA
IT,B-D,1954,NA
IT,B-D,1955,NA
IT,B-D,1956,NA
IT,B-D,1957,NA
IT,B-D,1958,NA
IT,B-D,1959,NA
IT,B-D,1960,NA
IT,B-D,1961,NA
IT,B-D,1962,NA
IT,B-D,1963,NA
IT,B-D,1964,NA
IT,B-D,1965,NA
IT,B-D,1966,NA
IT,B-D,1967,NA
IT,B-D,1968,NA
IT,B-D,1969,NA
IT,B-D,1970,NA
IT,B-D,1971,NA
IT,B-D,1972,NA
IT,B-D,1973,NA
IT,B-D,1974,NA
IT,B-D,1975,NA
IT,B-D,1976,NA
IT,B-D,1977,NA
IT,B-D,1978,NA
IT,B-D,1979,NA
IT,B-D,1980,NA
IT,B-D,1981,NA
IT,B-D,1982,NA
IT,B-D,1983,NA
IT,B-D,1984,NA
IT,B-D,1985,NA
IT,B-D,1986,NA
IT,B-D,1987,NA
IT,B-D,1988,NA
IT,B-D,1989,NA
IT,B-D,1990,105.4
IT,B-D,1991,104.4
IT,B-D,1992,103.2
IT,B-D,1993,100.9
IT,B-D,1994,107
IT,B-D,1995,113.3
IT,B-D,1996,111.4
IT,B-D,1997,115.7
IT,B-D,1998,117.1
IT,B-D,1999,117
IT,B-D,2000,121.9
IT,B-D,2001,120.7
IT,B-D,2002,119.1
IT,B-D,2003,118.2
IT,B-D,2004,118.1
IT,B-D,2005,117.2
IT,B-D,2006,121.4
IT,B-D,2007,123.5
IT,B-D,2008,119.3
IT,B-D,2009,96.9
IT,B-D,2010,103.4
IT,B-D,2011,104.7
IT,B-D,2012,98.1
IT,B-D,2013,95
IT,B-D,2014,94.4
IT,B-D,2015,95.5
IT,B-D,2016,97.3
IT,B-D,2017,100.8
IT,B-D,2018,101.7
IT,B-D,2019,100.6
IT,B-D,2020,89
IT,B-D,2021,100
IT,B-D,2022,100.3
IT,B-D,2023,98.3
IT,B-D,2024,94.4
IT,B-D,2025,94.1
IT,C,1953,NA
IT,C,1954,NA
IT,C,1955,NA
IT,C,1956,NA
IT,C,1957,NA
IT,C,1958,NA
IT,C,1959,NA
IT,C,1960,NA
IT,C,1961,NA
IT,C,1962,NA
IT,C,1963,NA
IT,C,1964,NA
IT,C,1965,NA
IT,C,1966,NA
IT,C,1967,NA
IT,C,1968,NA
IT,C,1969,NA
IT,C,1970,NA
IT,C,1971,NA
IT,C,1972,NA
IT,C,1973,NA
IT,C,1974,NA
IT,C,1975,NA
IT,C,1976,NA
IT,C,1977,NA
IT,C,1978,NA
IT,C,1979,NA
IT,C,1980,NA
IT,C,1981,NA
IT,C,1982,NA
IT,C,1983,NA
IT,C,1984,NA
IT,C,1985,NA
IT,C,1986,NA
IT,C,1987,NA
IT,C,1988,NA
IT,C,1989,NA
IT,C,1990,108
IT,C,1991,106.7
IT,C,1992,105.4
IT,C,1993,102.6
IT,C,1994,109
IT,C,1995,115.5
IT,C,1996,113.2
IT,C,1997,117.7
IT,C,1998,118.8
IT,C,1999,118.1
IT,C,2000,123.2
IT,C,2001,121.9
IT,C,2002,119.4
IT,C,2003,117.8
IT,C,2004,117.3
IT,C,2005,115.7
IT,C,2006,120.1
IT,C,2007,122.5
IT,C,2008,118.2
IT,C,2009,95.3
IT,C,2010,102.1
IT,C,2011,103.6
IT,C,2012,96.5
IT,C,2013,93.8
IT,C,2014,93.7
IT,C,2015,94.8
IT,C,2016,96.8
IT,C,2017,100.4
IT,C,2018,101.7
IT,C,2019,100.3
IT,C,2020,88
IT,C,2021,100
IT,C,2022,100.7
IT,C,2023,99
IT,C,2024,94.8
IT,C,2025,94.2
IT,MIG_CAG,1953,NA
IT,MIG_CAG,1954,NA
IT,MIG_CAG,1955,NA
IT,MIG_CAG,1956,NA
IT,MIG_CAG,1957,NA
IT,MIG_CAG,1958,NA
IT,MIG_CAG,1959,NA
IT,MIG_CAG,1960,NA
IT,MIG_CAG,1961,NA
IT,MIG_CAG,1962,NA
IT,MIG_CAG,1963,NA
IT,MIG_CAG,1964,NA
IT,MIG_CAG,1965,NA
IT,MIG_CAG,1966,NA
IT,MIG_CAG,1967,NA
IT,MIG_CAG,1968,NA
IT,MIG_CAG,1969,NA
IT,MIG_CAG,1970,NA
IT,MIG_CAG,1971,NA
IT,MIG_CAG,1972,NA
IT,MIG_CAG,1973,NA
IT,MIG_CAG,1974,NA
IT,MIG_CAG,1975,NA
IT,MIG_CAG,1976,NA
IT,MIG_CAG,1977,NA
IT,MIG_CAG,1978,NA
IT,MIG_CAG,1979,NA
IT,MIG_CAG,1980,NA
IT,MIG_CAG,1981,NA
IT,MIG_CAG,1982,NA
IT,MIG_CAG,1983,NA
IT,MIG_CAG,1984,NA
IT,MIG_CAG,1985,NA
IT,MIG_CAG,1986,NA
IT,MIG_CAG,1987,NA
IT,MIG_CAG,1988,NA
IT,MIG_CAG,1989,NA
IT,MIG_CAG,1990,104.6
IT,MIG_CAG,1991,98.5
IT,MIG_CAG,1992,94.8
IT,MIG_CAG,1993,87.4
IT,MIG_CAG,1994,92
IT,MIG_CAG,1995,104.7
IT,MIG_CAG,1996,105.8
IT,MIG_CAG,1997,108.5
IT,MIG_CAG,1998,108.3
IT,MIG_CAG,1999,108.7
IT,MIG_CAG,2000,113.1
IT,MIG_CAG,2001,111.8
IT,MIG_CAG,2002,109.5
IT,MIG_CAG,2003,104.8
IT,MIG_CAG,2004,104.1
IT,MIG_CAG,2005,102.3
IT,MIG_CAG,2006,109.1
IT,MIG_CAG,2007,114.3
IT,MIG_CAG,2008,111.2
IT,MIG_CAG,2009,83.4
IT,MIG_CAG,2010,92.6
IT,MIG_CAG,2011,97.3
IT,MIG_CAG,2012,91.5
IT,MIG_CAG,2013,86.9
IT,MIG_CAG,2014,87.3
IT,MIG_CAG,2015,90.6
IT,MIG_CAG,2016,94
IT,MIG_CAG,2017,98.6
IT,MIG_CAG,2018,101.5
IT,MIG_CAG,2019,100.2
IT,MIG_CAG,2020,87.1
IT,MIG_CAG,2021,100
IT,MIG_CAG,2022,101.7
IT,MIG_CAG,2023,106.3
IT,MIG_CAG,2024,100.2
IT,MIG_CAG,2025,99.8
IT,MIG_COG,1953,NA
IT,MIG_COG,1954,NA
IT,MIG_COG,1955,NA
IT,MIG_COG,1956,NA
IT,MIG_COG,1957,NA
IT,MIG_COG,1958,NA
IT,MIG_COG,1959,NA
IT,MIG_COG,1960,NA
IT,MIG_COG,1961,NA
IT,MIG_COG,1962,NA
IT,MIG_COG,1963,NA
IT,MIG_COG,1964,NA
IT,MIG_COG,1965,NA
IT,MIG_COG,1966,NA
IT,MIG_COG,1967,NA
IT,MIG_COG,1968,NA
IT,MIG_COG,1969,NA
IT,MIG_COG,1970,NA
IT,MIG_COG,1971,NA
IT,MIG_COG,1972,NA
IT,MIG_COG,1973,NA
IT,MIG_COG,1974,NA
IT,MIG_COG,1975,NA
IT,MIG_COG,1976,NA
IT,MIG_COG,1977,NA
IT,MIG_COG,1978,NA
IT,MIG_COG,1979,NA
IT,MIG_COG,1980,NA
IT,MIG_COG,1981,NA
IT,MIG_COG,1982,NA
IT,MIG_COG,1983,NA
IT,MIG_COG,1984,NA
IT,MIG_COG,1985,NA
IT,MIG_COG,1986,NA
IT,MIG_COG,1987,NA
IT,MIG_COG,1988,NA
IT,MIG_COG,1989,NA
IT,MIG_COG,1990,97.6
IT,MIG_COG,1991,98.9
IT,MIG_COG,1992,98.8
IT,MIG_COG,1993,99.2
IT,MIG_COG,1994,105.3
IT,MIG_COG,1995,109.1
IT,MIG_COG,1996,107.3
IT,MIG_COG,1997,111.2
IT,MIG_COG,1998,112.9
IT,MIG_COG,1999,114.6
IT,MIG_COG,2000,117.2
IT,MIG_COG,2001,117.1
IT,MIG_COG,2002,114.8
IT,MIG_COG,2003,114.5
IT,MIG_COG,2004,113.5
IT,MIG_COG,2005,111
IT,MIG_COG,2006,114.3
IT,MIG_COG,2007,114.9
IT,MIG_COG,2008,113.8
IT,MIG_COG,2009,105.5
IT,MIG_COG,2010,107.5
IT,MIG_COG,2011,105.8
IT,MIG_COG,2012,101
IT,MIG_COG,2013,98.6
IT,MIG_COG,2014,98.5
IT,MIG_COG,2015,98.5
IT,MIG_COG,2016,99.3
IT,MIG_COG,2017,102
IT,MIG_COG,2018,103.3
IT,MIG_COG,2019,103.8
IT,MIG_COG,2020,91.5
IT,MIG_COG,2021,100
IT,MIG_COG,2022,103.3
IT,MIG_COG,2023,99.5
IT,MIG_COG,2024,95.7
IT,MIG_COG,2025,95.3
IT,MIG_ING,1953,NA
IT,MIG_ING,1954,NA
IT,MIG_ING,1955,NA
IT,MIG_ING,1956,NA
IT,MIG_ING,1957,NA
IT,MIG_ING,1958,NA
IT,MIG_ING,1959,NA
IT,MIG_ING,1960,NA
IT,MIG_ING,1961,NA
IT,MIG_ING,1962,NA
IT,MIG_ING,1963,NA
IT,MIG_ING,1964,NA
IT,MIG_ING,1965,NA
IT,MIG_ING,1966,NA
IT,MIG_ING,1967,NA
IT,MIG_ING,1968,NA
IT,MIG_ING,1969,NA
IT,MIG_ING,1970,NA
IT,MIG_ING,1971,NA
IT,MIG_ING,1972,NA
IT,MIG_ING,1973,NA
IT,MIG_ING,1974,NA
IT,MIG_ING,1975,NA
IT,MIG_ING,1976,NA
IT,MIG_ING,1977,NA
IT,MIG_ING,1978,NA
IT,MIG_ING,1979,NA
IT,MIG_ING,1980,NA
IT,MIG_ING,1981,NA
IT,MIG_ING,1982,NA
IT,MIG_ING,1983,NA
IT,MIG_ING,1984,NA
IT,MIG_ING,1985,NA
IT,MIG_ING,1986,NA
IT,MIG_ING,1987,NA
IT,MIG_ING,1988,NA
IT,MIG_ING,1989,NA
IT,MIG_ING,1990,123
IT,MIG_ING,1991,122.5
IT,MIG_ING,1992,121.3
IT,MIG_ING,1993,118.4
IT,MIG_ING,1994,127
IT,MIG_ING,1995,132.6
IT,MIG_ING,1996,126.8
IT,MIG_ING,1997,133.2
IT,MIG_ING,1998,134.7
IT,MIG_ING,1999,131.4
IT,MIG_ING,2000,140.1
IT,MIG_ING,2001,137.3
IT,MIG_ING,2002,134.1
IT,MIG_ING,2003,133.6
IT,MIG_ING,2004,133.9
IT,MIG_ING,2005,132.5
IT,MIG_ING,2006,136
IT,MIG_ING,2007,137.8
IT,MIG_ING,2008,129.6
IT,MIG_ING,2009,97.2
IT,MIG_ING,2010,105.8
IT,MIG_ING,2011,107.3
IT,MIG_ING,2012,97.4
IT,MIG_ING,2013,96.2
IT,MIG_ING,2014,96
IT,MIG_ING,2015,95.2
IT,MIG_ING,2016,97.5
IT,MIG_ING,2017,100.8
IT,MIG_ING,2018,100.6
IT,MIG_ING,2019,97.7
IT,MIG_ING,2020,86.2
IT,MIG_ING,2021,100
IT,MIG_ING,2022,97.6
IT,MIG_ING,2023,92.7
IT,MIG_ING,2024,89.4
IT,MIG_ING,2025,88.6
IT,MIG_NRG_X_D_E,1953,NA
IT,MIG_NRG_X_D_E,1954,NA
IT,MIG_NRG_X_D_E,1955,NA
IT,MIG_NRG_X_D_E,1956,NA
IT,MIG_NRG_X_D_E,1957,NA
IT,MIG_NRG_X_D_E,1958,NA
IT,MIG_NRG_X_D_E,1959,NA
IT,MIG_NRG_X_D_E,1960,NA
IT,MIG_NRG_X_D_E,1961,NA
IT,MIG_NRG_X_D_E,1962,NA
IT,MIG_NRG_X_D_E,1963,NA
IT,MIG_NRG_X_D_E,1964,NA
IT,MIG_NRG_X_D_E,1965,NA
IT,MIG_NRG_X_D_E,1966,NA
IT,MIG_NRG_X_D_E,1967,NA
IT,MIG_NRG_X_D_E,1968,NA
IT,MIG_NRG_X_D_E,1969,NA
IT,MIG_NRG_X_D_E,1970,NA
IT,MIG_NRG_X_D_E,1971,NA
IT,MIG_NRG_X_D_E,1972,NA
IT,MIG_NRG_X_D_E,1973,NA
IT,MIG_NRG_X_D_E,1974,NA
IT,MIG_NRG_X_D_E,1975,NA
IT,MIG_NRG_X_D_E,1976,NA
IT,MIG_NRG_X_D_E,1977,NA
IT,MIG_NRG_X_D_E,1978,NA
IT,MIG_NRG_X_D_E,1979,NA
IT,MIG_NRG_X_D_E,1980,NA
IT,MIG_NRG_X_D_E,1981,NA
IT,MIG_NRG_X_D_E,1982,NA
IT,MIG_NRG_X_D_E,1983,NA
IT,MIG_NRG_X_D_E,1984,NA
IT,MIG_NRG_X_D_E,1985,NA
IT,MIG_NRG_X_D_E,1986,NA
IT,MIG_NRG_X_D_E,1987,NA
IT,MIG_NRG_X_D_E,1988,NA
IT,MIG_NRG_X_D_E,1989,NA
IT,MIG_NRG_X_D_E,1990,NA
IT,MIG_NRG_X_D_E,1991,NA
IT,MIG_NRG_X_D_E,1992,NA
IT,MIG_NRG_X_D_E,1993,NA
IT,MIG_NRG_X_D_E,1994,NA
IT,MIG_NRG_X_D_E,1995,NA
IT,MIG_NRG_X_D_E,1996,NA
IT,MIG_NRG_X_D_E,1997,NA
IT,MIG_NRG_X_D_E,1998,NA
IT,MIG_NRG_X_D_E,1999,NA
IT,MIG_NRG_X_D_E,2000,174.6
IT,MIG_NRG_X_D_E,2001,167
IT,MIG_NRG_X_D_E,2002,192
IT,MIG_NRG_X_D_E,2003,196.4
IT,MIG_NRG_X_D_E,2004,194.4
IT,MIG_NRG_X_D_E,2005,211.2
IT,MIG_NRG_X_D_E,2006,198.8
IT,MIG_NRG_X_D_E,2007,186.8
IT,MIG_NRG_X_D_E,2008,173.7
IT,MIG_NRG_X_D_E,2009,158.3
IT,MIG_NRG_X_D_E,2010,161.4
IT,MIG_NRG_X_D_E,2011,160.1
IT,MIG_NRG_X_D_E,2012,159.6
IT,MIG_NRG_X_D_E,2013,143.9
IT,MIG_NRG_X_D_E,2014,137.6
IT,MIG_NRG_X_D_E,2015,139.3
IT,MIG_NRG_X_D_E,2016,125.3
IT,MIG_NRG_X_D_E,2017,126.1
IT,MIG_NRG_X_D_E,2018,125.4
IT,MIG_NRG_X_D_E,2019,117.6
IT,MIG_NRG_X_D_E,2020,105.5
IT,MIG_NRG_X_D_E,2021,100
IT,MIG_NRG_X_D_E,2022,102.2
IT,MIG_NRG_X_D_E,2023,97.9
IT,MIG_NRG_X_D_E,2024,96.2
IT,MIG_NRG_X_D_E,2025,97.7
