DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289(1.0),A,006145,JAN,9,TOTAL,99,2022-01-01,393.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006146,JAN,9,TOTAL,99,2022-01-01,123.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006147,JAN,9,TOTAL,99,2022-01-01,1430.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006148,JAN,9,TOTAL,99,2022-01-01,218.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006149,JAN,9,TOTAL,99,2022-01-01,1458.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006150,JAN,9,TOTAL,99,2022-01-01,340.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006151,JAN,9,TOTAL,99,2022-01-01,3916.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006152,JAN,9,TOTAL,99,2022-01-01,542.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006153,JAN,9,TOTAL,99,2022-01-01,1201.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006154,JAN,9,TOTAL,99,2022-01-01,4045.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006155,JAN,9,TOTAL,99,2022-01-01,525.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006156,JAN,9,TOTAL,99,2022-01-01,367.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006157,JAN,9,TOTAL,99,2022-01-01,386.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006158,JAN,9,TOTAL,99,2022-01-01,1124.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006159,JAN,9,TOTAL,99,2022-01-01,509.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006160,JAN,9,TOTAL,99,2022-01-01,5878.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006161,JAN,9,TOTAL,99,2022-01-01,1174.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006162,JAN,9,TOTAL,99,2022-01-01,1914.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006163,JAN,9,TOTAL,99,2022-01-01,1565.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006164,JAN,9,TOTAL,99,2022-01-01,195.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006165,JAN,9,TOTAL,99,2022-01-01,923.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006166,JAN,9,TOTAL,99,2022-01-01,367.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006167,JAN,9,TOTAL,99,2022-01-01,2337.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006168,JAN,9,TOTAL,99,2022-01-01,1896.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006169,JAN,9,TOTAL,99,2022-01-01,1503.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006170,JAN,9,TOTAL,99,2022-01-01,599.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006171,JAN,9,TOTAL,99,2022-01-01,912.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006172,JAN,9,TOTAL,99,2022-01-01,838.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006173,JAN,9,TOTAL,99,2022-01-01,1307.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006174,JAN,9,TOTAL,99,2022-01-01,26461.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006175,JAN,9,TOTAL,99,2022-01-01,258.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006176,JAN,9,TOTAL,99,2022-01-01,667.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006177,JAN,9,TOTAL,99,2022-01-01,18090.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006178,JAN,9,TOTAL,99,2022-01-01,966.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006179,JAN,9,TOTAL,99,2022-01-01,943.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006180,JAN,9,TOTAL,99,2022-01-01,2022.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006181,JAN,9,TOTAL,99,2022-01-01,3054.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006182,JAN,9,TOTAL,99,2022-01-01,481.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006183,JAN,9,TOTAL,99,2022-01-01,876.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006184,JAN,9,TOTAL,99,2022-01-01,299.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006185,JAN,9,TOTAL,99,2022-01-01,1748.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006186,JAN,9,TOTAL,99,2022-01-01,653.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006187,JAN,9,TOTAL,99,2022-01-01,1138.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006188,JAN,9,TOTAL,99,2022-01-01,1157.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006189,JAN,9,TOTAL,99,2022-01-01,134.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006190,JAN,9,TOTAL,99,2022-01-01,667.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006191,JAN,9,TOTAL,99,2022-01-01,1825.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006192,JAN,9,TOTAL,99,2022-01-01,1616.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,006193,JAN,9,TOTAL,99,2022-01-01,1330.0,,,FILTER__ITC1,,,,,,,
IT1:22_289(1.0),A,007001,JAN,9,TOTAL,99,2022-01-01,211.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007002,JAN,9,TOTAL,99,2022-01-01,542.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007003,JAN,9,TOTAL,99,2022-01-01,33223.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007004,JAN,9,TOTAL,99,2022-01-01,1249.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007005,JAN,9,TOTAL,99,2022-01-01,833.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007006,JAN,9,TOTAL,99,2022-01-01,299.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007007,JAN,9,TOTAL,99,2022-01-01,1359.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007008,JAN,9,TOTAL,99,2022-01-01,2114.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007009,JAN,9,TOTAL,99,2022-01-01,108.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007010,JAN,9,TOTAL,99,2022-01-01,218.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007011,JAN,9,TOTAL,99,2022-01-01,948.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007012,JAN,9,TOTAL,99,2022-01-01,861.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007013,JAN,9,TOTAL,99,2022-01-01,742.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007014,JAN,9,TOTAL,99,2022-01-01,547.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007015,JAN,9,TOTAL,99,2022-01-01,886.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007016,JAN,9,TOTAL,99,2022-01-01,109.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007017,JAN,9,TOTAL,99,2022-01-01,717.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007018,JAN,9,TOTAL,99,2022-01-01,374.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007019,JAN,9,TOTAL,99,2022-01-01,2367.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007020,JAN,9,TOTAL,99,2022-01-01,4402.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007021,JAN,9,TOTAL,99,2022-01-01,1315.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007022,JAN,9,TOTAL,99,2022-01-01,2615.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007023,JAN,9,TOTAL,99,2022-01-01,2389.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007024,JAN,9,TOTAL,99,2022-01-01,502.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007025,JAN,9,TOTAL,99,2022-01-01,220.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007026,JAN,9,TOTAL,99,2022-01-01,472.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007027,JAN,9,TOTAL,99,2022-01-01,1788.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007028,JAN,9,TOTAL,99,2022-01-01,425.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007029,JAN,9,TOTAL,99,2022-01-01,424.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007030,JAN,9,TOTAL,99,2022-01-01,1699.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007031,JAN,9,TOTAL,99,2022-01-01,3390.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007032,JAN,9,TOTAL,99,2022-01-01,332.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007033,JAN,9,TOTAL,99,2022-01-01,799.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007034,JAN,9,TOTAL,99,2022-01-01,1148.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007035,JAN,9,TOTAL,99,2022-01-01,642.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007036,JAN,9,TOTAL,99,2022-01-01,378.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007037,JAN,9,TOTAL,99,2022-01-01,1323.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007038,JAN,9,TOTAL,99,2022-01-01,716.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007039,JAN,9,TOTAL,99,2022-01-01,108.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007040,JAN,9,TOTAL,99,2022-01-01,2021.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007041,JAN,9,TOTAL,99,2022-01-01,816.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007042,JAN,9,TOTAL,99,2022-01-01,432.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007043,JAN,9,TOTAL,99,2022-01-01,1766.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007044,JAN,9,TOTAL,99,2022-01-01,2058.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007045,JAN,9,TOTAL,99,2022-01-01,2988.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007046,JAN,9,TOTAL,99,2022-01-01,158.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007047,JAN,9,TOTAL,99,2022-01-01,209.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007048,JAN,9,TOTAL,99,2022-01-01,458.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007049,JAN,9,TOTAL,99,2022-01-01,1507.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007050,JAN,9,TOTAL,99,2022-01-01,171.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007051,JAN,9,TOTAL,99,2022-01-01,795.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007052,JAN,9,TOTAL,99,2022-01-01,3553.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007053,JAN,9,TOTAL,99,2022-01-01,977.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007054,JAN,9,TOTAL,99,2022-01-01,4089.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007055,JAN,9,TOTAL,99,2022-01-01,81.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007056,JAN,9,TOTAL,99,2022-01-01,167.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007057,JAN,9,TOTAL,99,2022-01-01,1005.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007058,JAN,9,TOTAL,99,2022-01-01,3484.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007059,JAN,9,TOTAL,99,2022-01-01,371.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007060,JAN,9,TOTAL,99,2022-01-01,1312.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007061,JAN,9,TOTAL,99,2022-01-01,321.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007062,JAN,9,TOTAL,99,2022-01-01,198.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007063,JAN,9,TOTAL,99,2022-01-01,3240.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007064,JAN,9,TOTAL,99,2022-01-01,330.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007065,JAN,9,TOTAL,99,2022-01-01,4451.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007066,JAN,9,TOTAL,99,2022-01-01,4755.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007067,JAN,9,TOTAL,99,2022-01-01,556.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007068,JAN,9,TOTAL,99,2022-01-01,192.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007069,JAN,9,TOTAL,99,2022-01-01,591.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007070,JAN,9,TOTAL,99,2022-01-01,166.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007071,JAN,9,TOTAL,99,2022-01-01,2198.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007072,JAN,9,TOTAL,99,2022-01-01,1294.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007073,JAN,9,TOTAL,99,2022-01-01,2578.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,007074,JAN,9,TOTAL,99,2022-01-01,1278.0,,,FILTER__ITC2,,,,,,,
IT1:22_289(1.0),A,008001,JAN,9,TOTAL,99,2022-01-01,363.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008002,JAN,9,TOTAL,99,2022-01-01,628.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008003,JAN,9,TOTAL,99,2022-01-01,147.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008004,JAN,9,TOTAL,99,2022-01-01,118.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008005,JAN,9,TOTAL,99,2022-01-01,337.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008006,JAN,9,TOTAL,99,2022-01-01,1068.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008007,JAN,9,TOTAL,99,2022-01-01,372.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008008,JAN,9,TOTAL,99,2022-01-01,10130.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008009,JAN,9,TOTAL,99,2022-01-01,408.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008010,JAN,9,TOTAL,99,2022-01-01,827.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008011,JAN,9,TOTAL,99,2022-01-01,5577.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008012,JAN,9,TOTAL,99,2022-01-01,262.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008014,JAN,9,TOTAL,99,2022-01-01,1267.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008015,JAN,9,TOTAL,99,2022-01-01,261.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008016,JAN,9,TOTAL,99,2022-01-01,1099.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008017,JAN,9,TOTAL,99,2022-01-01,1118.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008018,JAN,9,TOTAL,99,2022-01-01,273.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008019,JAN,9,TOTAL,99,2022-01-01,593.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008020,JAN,9,TOTAL,99,2022-01-01,513.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008021,JAN,9,TOTAL,99,2022-01-01,1181.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008022,JAN,9,TOTAL,99,2022-01-01,628.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008023,JAN,9,TOTAL,99,2022-01-01,175.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008024,JAN,9,TOTAL,99,2022-01-01,777.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008025,JAN,9,TOTAL,99,2022-01-01,685.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008026,JAN,9,TOTAL,99,2022-01-01,2260.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008027,JAN,9,TOTAL,99,2022-01-01,5628.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008028,JAN,9,TOTAL,99,2022-01-01,1098.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008029,JAN,9,TOTAL,99,2022-01-01,2145.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008030,JAN,9,TOTAL,99,2022-01-01,1273.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008031,JAN,9,TOTAL,99,2022-01-01,41960.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008032,JAN,9,TOTAL,99,2022-01-01,677.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008033,JAN,9,TOTAL,99,2022-01-01,293.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008034,JAN,9,TOTAL,99,2022-01-01,162.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008035,JAN,9,TOTAL,99,2022-01-01,622.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008037,JAN,9,TOTAL,99,2022-01-01,120.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008038,JAN,9,TOTAL,99,2022-01-01,201.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008039,JAN,9,TOTAL,99,2022-01-01,3168.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008040,JAN,9,TOTAL,99,2022-01-01,845.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008041,JAN,9,TOTAL,99,2022-01-01,453.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008042,JAN,9,TOTAL,99,2022-01-01,1322.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008043,JAN,9,TOTAL,99,2022-01-01,763.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008044,JAN,9,TOTAL,99,2022-01-01,852.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008045,JAN,9,TOTAL,99,2022-01-01,2341.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008046,JAN,9,TOTAL,99,2022-01-01,656.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008047,JAN,9,TOTAL,99,2022-01-01,482.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008048,JAN,9,TOTAL,99,2022-01-01,558.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008049,JAN,9,TOTAL,99,2022-01-01,312.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008050,JAN,9,TOTAL,99,2022-01-01,2812.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008051,JAN,9,TOTAL,99,2022-01-01,293.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008052,JAN,9,TOTAL,99,2022-01-01,2943.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008053,JAN,9,TOTAL,99,2022-01-01,1246.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008054,JAN,9,TOTAL,99,2022-01-01,1226.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008055,JAN,9,TOTAL,99,2022-01-01,52918.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008056,JAN,9,TOTAL,99,2022-01-01,2031.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008057,JAN,9,TOTAL,99,2022-01-01,281.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008058,JAN,9,TOTAL,99,2022-01-01,996.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008059,JAN,9,TOTAL,99,2022-01-01,13766.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008060,JAN,9,TOTAL,99,2022-01-01,235.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008061,JAN,9,TOTAL,99,2022-01-01,360.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008062,JAN,9,TOTAL,99,2022-01-01,1257.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008063,JAN,9,TOTAL,99,2022-01-01,6727.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008064,JAN,9,TOTAL,99,2022-01-01,366.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008065,JAN,9,TOTAL,99,2022-01-01,23018.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008066,JAN,9,TOTAL,99,2022-01-01,247.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008067,JAN,9,TOTAL,99,2022-01-01,448.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,008068,JAN,9,TOTAL,99,2022-01-01,502.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009001,JAN,9,TOTAL,99,2022-01-01,10168.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009002,JAN,9,TOTAL,99,2022-01-01,23435.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009003,JAN,9,TOTAL,99,2022-01-01,5259.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009004,JAN,9,TOTAL,99,2022-01-01,9644.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009005,JAN,9,TOTAL,99,2022-01-01,1932.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009006,JAN,9,TOTAL,99,2022-01-01,7261.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009007,JAN,9,TOTAL,99,2022-01-01,573.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009008,JAN,9,TOTAL,99,2022-01-01,525.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009009,JAN,9,TOTAL,99,2022-01-01,748.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009010,JAN,9,TOTAL,99,2022-01-01,1068.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009011,JAN,9,TOTAL,99,2022-01-01,2527.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009012,JAN,9,TOTAL,99,2022-01-01,4612.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009013,JAN,9,TOTAL,99,2022-01-01,2086.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009014,JAN,9,TOTAL,99,2022-01-01,343.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009015,JAN,9,TOTAL,99,2022-01-01,12648.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009016,JAN,9,TOTAL,99,2022-01-01,1692.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009017,JAN,9,TOTAL,99,2022-01-01,1423.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009018,JAN,9,TOTAL,99,2022-01-01,5254.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009019,JAN,9,TOTAL,99,2022-01-01,737.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009020,JAN,9,TOTAL,99,2022-01-01,316.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009021,JAN,9,TOTAL,99,2022-01-01,133.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009022,JAN,9,TOTAL,99,2022-01-01,4910.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009023,JAN,9,TOTAL,99,2022-01-01,3293.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009024,JAN,9,TOTAL,99,2022-01-01,5365.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009025,JAN,9,TOTAL,99,2022-01-01,2122.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009026,JAN,9,TOTAL,99,2022-01-01,1053.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009027,JAN,9,TOTAL,99,2022-01-01,1856.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009028,JAN,9,TOTAL,99,2022-01-01,215.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009029,JAN,9,TOTAL,99,2022-01-01,11157.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009030,JAN,9,TOTAL,99,2022-01-01,1348.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009031,JAN,9,TOTAL,99,2022-01-01,993.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009032,JAN,9,TOTAL,99,2022-01-01,401.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009033,JAN,9,TOTAL,99,2022-01-01,1696.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009034,JAN,9,TOTAL,99,2022-01-01,10788.0,,,FILTER__ITC3,,,,,,,
IT1:22_289(1.0),A,009035,JAN,9,TOTAL,99,2022-01-01,933.0,,,FILTER__ITC3,,,,,,,
