DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,MT,2023-01-01,7486.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,NL,2023-01-01,462064.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,NO,2023-01-01,208877.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,PL,2023-01-01,352348.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,PT,2023-01-01,113640.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,RO,2023-01-01,132137.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,SE,2023-01-01,267649.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,SI,2023-01-01,29814.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,SK,2023-01-01,59595.8,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,AT,2023-01-01,9.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,BE,2023-01-01,7.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,BG,2023-01-01,5.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,CH,2023-01-01,2.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,CY,2023-01-01,6.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,CZ,2023-01-01,8.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,DE,2023-01-01,7.4,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,DK,2023-01-01,8.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EA19,2023-01-01,7.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EA20,2023-01-01,7.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EA21,2023-01-01,7.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EE,2023-01-01,6.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EL,2023-01-01,5.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,ES,2023-01-01,6.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EU27_2020,2023-01-01,7.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,FI,2023-01-01,7.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,FR,2023-01-01,8.8,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,HR,2023-01-01,7.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,HU,2023-01-01,4.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,IE,2023-01-01,5.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,IS,2023-01-01,8.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,IT,2023-01-01,6.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,LT,2023-01-01,5.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,LU,2023-01-01,5.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,LV,2023-01-01,5.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,MT,2023-01-01,5.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,NL,2023-01-01,7.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,NO,2023-01-01,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,PL,2023-01-01,5.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,PT,2023-01-01,6.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,RO,2023-01-01,4.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,SE,2023-01-01,7.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,SI,2023-01-01,7.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,SK,2023-01-01,6.6,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,AT,2023-01-01,52.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,BE,2023-01-01,52.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,BG,2023-01-01,38.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,CH,2023-01-01,32.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,CY,2023-01-01,40.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,CZ,2023-01-01,43.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,DE,2023-01-01,48.1,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,DK,2023-01-01,47.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EA19,2023-01-01,49.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EA20,2023-01-01,49.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EA21,2023-01-01,49.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EE,2023-01-01,43.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EL,2023-01-01,49.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,ES,2023-01-01,45.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EU27_2020,2023-01-01,48.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,FI,2023-01-01,55.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,FR,2023-01-01,56.9,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,HR,2023-01-01,46.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,HU,2023-01-01,49.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,IE,2023-01-01,22.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,IS,2023-01-01,45.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,IT,2023-01-01,53.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,LT,2023-01-01,37.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,LU,2023-01-01,46.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,LV,2023-01-01,43.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,MT,2023-01-01,35.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,NL,2023-01-01,44.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,NO,2023-01-01,45.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,PL,2023-01-01,46.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,PT,2023-01-01,42.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,RO,2023-01-01,41.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,SE,2023-01-01,50.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,SI,2023-01-01,46.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,SK,2023-01-01,48.2,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,AT,2023-01-01,17.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,BE,2023-01-01,14.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,BG,2023-01-01,13.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,CH,2023-01-01,6.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,CY,2023-01-01,14.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,CZ,2023-01-01,20.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,DE,2023-01-01,15.4,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,DK,2023-01-01,17.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EA19,2023-01-01,14.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EA20,2023-01-01,14.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EA21,2023-01-01,14.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EE,2023-01-01,14.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EL,2023-01-01,11.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,ES,2023-01-01,14.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EU27_2020,2023-01-01,14.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,FI,2023-01-01,13.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,FR,2023-01-01,15.5,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,HR,2023-01-01,16.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,HU,2023-01-01,9.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,IE,2023-01-01,24.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,IS,2023-01-01,17.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,IT,2023-01-01,12.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,LT,2023-01-01,14.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,LU,2023-01-01,11.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,LV,2023-01-01,12.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,MT,2023-01-01,14.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,NL,2023-01-01,16.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,NO,2023-01-01,15.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,PL,2023-01-01,12.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,PT,2023-01-01,15.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,RO,2023-01-01,11.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,SE,2023-01-01,14.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,SI,2023-01-01,15.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,SK,2023-01-01,13.7,p,
