DATAFLOW,LAST UPDATE,freq,unit,icha11_hf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,AT,2018-01-01,3370.99,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,BA,2018-01-01,305.68,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,BE,2018-01-01,3345.96,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,BG,2018-01-01,362.75,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,CH,2018-01-01,5411.95,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,CY,2018-01-01,703.07,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,CZ,2018-01-01,1258.46,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,DE,2018-01-01,3921.17,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,DK,2018-01-01,4412.98,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,EA19,2018-01-01,2739.83,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,EA20,2018-01-01,2716.62,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,EE,2018-01-01,967.04,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,EL,2018-01-01,804.44,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,ES,2018-01-01,1626.27,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,EU27_2007,2018-01-01,2452.22,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,EU27_2020,2018-01-01,2380.18,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,EU28,2018-01-01,2438.81,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,FI,2018-01-01,2945.54,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,FR,2018-01-01,3276.05,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,HR,2018-01-01,731.5,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,HU,2018-01-01,641.44,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,IE,2018-01-01,3394.86,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,IS,2018-01-01,4389.4,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,IT,2018-01-01,1885.14,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,LI,2018-01-01,5236.49,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,LT,2018-01-01,708.23,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,LU,2018-01-01,4389.93,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,LV,2018-01-01,560.6,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,MT,2018-01-01,1455.7,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,NL,2018-01-01,3695.24,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,NO,2018-01-01,5988.71,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,PL,2018-01-01,593.08,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,PT,2018-01-01,1144.22,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,RO,2018-01-01,465.56,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,SE,2018-01-01,4301.98,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,SI,2018-01-01,1333.33,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,SK,2018-01-01,881.47,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF1,UK,2018-01-01,2832.01,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,AT,2018-01-01,879.46,d,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,BA,2018-01-01,127.47,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,BE,2018-01-01,856.48,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,BG,2018-01-01,241.48,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,CH,2018-01-01,1758.51,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,CY,2018-01-01,742.13,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,CZ,2018-01-01,209.59,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,DE,2018-01-01,563.56,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,DK,2018-01-01,728.42,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,EA19,2018-01-01,547.08,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,EA20,2018-01-01,541.93,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,EE,2018-01-01,321.75,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,EL,2018-01-01,490.14,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,ES,2018-01-01,567.57,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,EU27_2007,2018-01-01,494.41,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,EU27_2020,2018-01-01,479.19,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,EU28,2018-01-01,491.35,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,FI,2018-01-01,703.1,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,FR,2018-01-01,414.29,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,HR,2018-01-01,101.58,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,HU,2018-01-01,247.06,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,IE,2018-01-01,583.88,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,IS,2018-01-01,841.86,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,IT,2018-01-01,615.81,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,LI,2018-01-01,1902.89,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,LT,2018-01-01,332.27,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,LU,2018-01-01,544.88,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,LV,2018-01-01,366.8,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,MT,2018-01-01,786.48,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,NL,2018-01-01,485.68,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,NO,2018-01-01,976.09,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,PL,2018-01-01,169.4,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,PT,2018-01-01,559.09,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,RO,2018-01-01,113.61,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,SE,2018-01-01,724.09,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,SI,2018-01-01,219.37,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,SK,2018-01-01,207.98,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,HF3,UK,2018-01-01,572.87,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,AT,2018-01-01,4558.54,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,BA,2018-01-01,434.88,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,BE,2018-01-01,4420.7,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,BG,2018-01-01,614.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,CH,2018-01-01,8050.77,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,CY,2018-01-01,1672.94,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,CZ,2018-01-01,1480.64,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,DE,2018-01-01,4628.52,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,DK,2018-01-01,5269.24,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,EA19,2018-01-01,3463.38,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,EA20,2018-01-01,3433.65,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,EE,2018-01-01,1312.58,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,EL,2018-01-01,1358.49,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,ES,2018-01-01,2350.65,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,EU27_2007,2018-01-01,3100.65,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,EU27_2020,2018-01-01,3005.28,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,EU28,2018-01-01,3083.44,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,FI,2018-01-01,3827.56,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,FR,2018-01-01,3966.08,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,HR,2018-01-01,892.04,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,HU,2018-01-01,922.25,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,IE,2018-01-01,4612.83,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,IS,2018-01-01,5320.09,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,IT,2018-01-01,2569.56,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,LI,2018-01-01,8217.96,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,LT,2018-01-01,1054.31,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,LU,2018-01-01,5221.36,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,LV,2018-01-01,936.2,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,MT,2018-01-01,2293.23,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,NL,2018-01-01,4500.62,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,NO,2018-01-01,6987.71,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,PL,2018-01-01,829.54,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,PT,2018-01-01,1868.79,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,RO,2018-01-01,583.91,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,SE,2018-01-01,5092.23,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,SI,2018-01-01,1830.93,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,SK,2018-01-01,1099.99,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,EUR_HAB,TOT_HF,UK,2018-01-01,3607.59,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,AT,2018-01-01,73.95,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,BA,2018-01-01,70.29,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,BE,2018-01-01,75.69,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,BG,2018-01-01,59.08,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,CH,2018-01-01,67.22,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,CY,2018-01-01,42.03,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,CZ,2018-01-01,84.99,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,DE,2018-01-01,84.72,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,DK,2018-01-01,83.75,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,EA19,2018-01-01,79.11,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,EA20,2018-01-01,79.12,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,EA21,2018-01-01,79.05,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,EE,2018-01-01,73.67,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,EL,2018-01-01,59.22,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,ES,2018-01-01,69.18,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,EU15,2018-01-01,79.41,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,EU27_2007,2018-01-01,79.09,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,EU27_2020,2018-01-01,79.2,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,EU28,2018-01-01,79.09,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,FI,2018-01-01,76.96,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,FR,2018-01-01,82.6,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,HR,2018-01-01,82.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,HU,2018-01-01,69.55,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,IE,2018-01-01,73.6,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,IS,2018-01-01,82.51,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,IT,2018-01-01,73.36,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,LI,2018-01-01,63.72,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,LT,2018-01-01,67.17,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,LU,2018-01-01,84.08,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,LV,2018-01-01,59.88,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,MT,2018-01-01,63.48,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,NL,2018-01-01,82.11,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,NO,2018-01-01,85.7,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,PL,2018-01-01,71.49,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,PT,2018-01-01,61.23,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,RO,2018-01-01,79.73,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,SE,2018-01-01,84.48,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,SI,2018-01-01,72.82,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,SK,2018-01-01,80.13,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,UK,2018-01-01,78.5,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,AT,2018-01-01,19.29,d,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,BA,2018-01-01,29.31,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,BE,2018-01-01,19.37,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,BG,2018-01-01,39.33,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,CH,2018-01-01,21.84,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,CY,2018-01-01,44.36,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,CZ,2018-01-01,14.16,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,DE,2018-01-01,12.18,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,DK,2018-01-01,13.82,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EA19,2018-01-01,15.8,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EA20,2018-01-01,15.78,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EA21,2018-01-01,15.86,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EE,2018-01-01,24.51,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EL,2018-01-01,36.08,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,ES,2018-01-01,24.15,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EU15,2018-01-01,15.6,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EU27_2007,2018-01-01,15.95,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EU27_2020,2018-01-01,15.94,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EU28,2018-01-01,15.94,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,FI,2018-01-01,18.37,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,FR,2018-01-01,10.45,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,HR,2018-01-01,11.39,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,HU,2018-01-01,26.79,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,IE,2018-01-01,12.66,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,IS,2018-01-01,15.82,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,IT,2018-01-01,23.97,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,LI,2018-01-01,23.16,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,LT,2018-01-01,31.52,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,LU,2018-01-01,10.44,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,LV,2018-01-01,39.18,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,MT,2018-01-01,34.3,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,NL,2018-01-01,10.79,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,NO,2018-01-01,13.97,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,PL,2018-01-01,20.42,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,PT,2018-01-01,29.92,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,RO,2018-01-01,19.46,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,SE,2018-01-01,14.22,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,SI,2018-01-01,11.98,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,SK,2018-01-01,18.91,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,UK,2018-01-01,15.88,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,AT,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,BA,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,BE,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,BG,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,CH,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,CY,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,CZ,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,DE,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,DK,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EA19,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EA20,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EA21,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EE,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EL,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,ES,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EU15,2018-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EU27_2007,2018-01-01,100.0,,
