"Osservatorio: Osservatorio sui Lavoratori Dipendenti - Anni 2019-2023 (classificazione dell'attività economica ISTAT ATECO 2007)"
"Filtri:"


"
                                
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                        
                                        
                                        
                                            
                                                Cerca
                                            
                                        
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                            
" ";"Noleggio, agenzie di viaggio, servizi di supporto alle imprese";"";"359.591 ";"12.381.829 ";"705.574.057 ";"2.243.590 ";"3.275.892 ";"236.890 ";"27.803.931 ";"1.636.023.214 ";"4.606.891 ";"6.175.117 ";"529.483 ";"126.979.537 ";"7.888.844.176 ";"19.717.096 ";"24.500.571 ";"682.520 ";"211.934.976 ";"15.633.661.647 ";"30.453.777 ";"35.490.991 ";"1.808.484 ";"379.100.273 ";"25.864.103.094 ";"57.021.353 ";"69.442.571 "
" ";"Istruzione";"";"101.347 ";"3.949.405 ";"228.572.987 ";"775.155 ";"959.895 ";"118.335 ";"14.937.631 ";"945.432.799 ";"2.616.580 ";"2.957.399 ";"372.839 ";"88.024.060 ";"5.928.235.842 ";"15.081.396 ";"16.219.644 ";"165.136 ";"51.164.432 ";"4.143.638.229 ";"7.951.044 ";"8.587.066 ";"757.657 ";"158.075.528 ";"11.245.879.857 ";"26.424.174 ";"28.724.004 "
" ";"Sanita' e assistenza sociale";"";"82.645 ";"3.285.061 ";"193.633.628 ";"544.799 ";"853.357 ";"71.484 ";"8.571.625 ";"491.297.776 ";"1.268.808 ";"1.925.676 ";"245.592 ";"60.461.724 ";"3.673.448.849 ";"8.755.924 ";"11.576.514 ";"460.672 ";"143.187.438 ";"10.690.434.241 ";"20.965.109 ";"23.954.918 ";"860.393 ";"215.505.848 ";"15.048.814.494 ";"31.534.640 ";"38.310.465 "
" ";"Attivita' artistiche, sportive, di intrattenimento e divertimento";"";"83.804 ";"2.859.522 ";"164.034.834 ";"505.141 ";"741.420 ";"48.630 ";"5.558.170 ";"401.713.061 ";"900.097 ";"1.188.992 ";"57.099 ";"12.588.370 ";"1.066.968.312 ";"2.061.061 ";"2.475.181 ";"35.140 ";"10.914.617 ";"1.300.205.571 ";"1.680.053 ";"1.827.279 ";"224.673 ";"31.920.679 ";"2.932.921.778 ";"5.146.351 ";"6.232.872 "
" ";"Altre attivita' di servizi";"";"68.434 ";"2.514.984 ";"120.596.301 ";"488.712 ";"776.918 ";"51.856 ";"6.133.078 ";"299.474.212 ";"978.123 ";"1.530.692 ";"173.382 ";"42.950.531 ";"2.225.678.596 ";"6.278.710 ";"8.374.695 ";"174.116 ";"54.078.127 ";"4.661.556.259 ";"7.991.304 ";"9.054.020 ";"467.788 ";"105.676.720 ";"7.307.305.368 ";"15.736.850 ";"19.736.325 "
" ";"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze";"";"5.222 ";"167.601 ";"9.772.890 ";"28.943 ";"41.566 ";"1.981 ";"233.330 ";"13.027.011 ";"35.889 ";"55.651 ";"4.706 ";"1.182.470 ";"65.678.472 ";"170.704 ";"220.782 ";"27.153 ";"8.452.293 ";"514.525.876 ";"1.234.094 ";"1.411.953 ";"39.062 ";"10.035.694 ";"603.004.249 ";"1.469.629 ";"1.729.952 "
"2021";"Totale";"";"2.121.658 ";"77.427.809 ";"4.758.832.603 ";"15.312.110 ";"21.168.071 ";"1.658.660 ";"196.860.465 ";"12.781.690.066 ";"33.948.194 ";"44.267.851 ";"4.627.833 ";"1.124.191.126 ";"82.764.705.675 ";"183.187.098 ";"217.035.539 ";"7.866.526 ";"2.444.042.687 ";"256.577.529.740 ";"380.254.350 ";"409.059.034 ";"16.274.677 ";"3.842.522.087 ";"356.882.758.084 ";"612.701.751 ";"691.530.495 "
"2022";"Estrazione di minerali da cave e miniere";"";"1.098 ";"45.306 ";"6.641.973 ";"10.094 ";"11.212 ";"1.057 ";"128.457 ";"19.393.258 ";"25.209 ";"27.839 ";"6.754 ";"1.735.765 ";"217.126.719 ";"318.319 ";"327.102 ";"29.419 ";"9.151.192 ";"1.636.319.016 ";"1.511.408 ";"1.529.788 ";"38.328 ";"11.060.720 ";"1.879.480.966 ";"1.865.030 ";"1.895.941 "
" ";"Attivita' manifatturiere";"";"200.014 ";"8.211.874 ";"664.737.384 ";"1.699.727 ";"2.068.217 ";"178.536 ";"21.428.354 ";"1.668.555.360 ";"3.995.953 ";"4.786.245 ";"831.216 ";"210.771.256 ";"17.862.390.274 ";"36.690.815 ";"40.067.747 ";"2.725.187 ";"846.735.977 ";"98.112.770.761 ";"137.095.001 ";"141.709.671 ";"3.934.953 ";"1.087.147.461 ";"118.308.453.779 ";"179.481.497 ";"188.631.880 "
" ";"Fornitura di energia elettrica, gas, vapore e aria condizionata";"";"1.657 ";"75.036 ";"8.700.724 ";"14.113 ";"15.711 ";"1.706 ";"215.943 ";"25.861.290 ";"38.506 ";"42.074 ";"8.402 ";"2.170.819 ";"279.183.830 ";"378.674 ";"394.065 ";"71.680 ";"22.307.343 ";"3.714.356.912 ";"3.686.606 ";"3.727.360 ";"83.445 ";"24.769.141 ";"4.028.102.756 ";"4.117.900 ";"4.179.210 "
" ";"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento";"";"7.730 ";"320.318 ";"25.395.073 ";"61.553 ";"74.250 ";"8.100 ";"984.966 ";"73.553.829 ";"174.636 ";"204.208 ";"34.719 ";"8.821.762 ";"777.454.165 ";"1.532.809 ";"1.646.629 ";"143.464 ";"44.619.311 ";"4.793.640.193 ";"7.256.372 ";"7.460.128 ";"194.013 ";"54.746.357 ";"5.670.043.260 ";"9.025.370 ";"9.385.215 "
" ";"Costruzioni";"";"156.848 ";"6.177.695 ";"475.891.854 ";"1.374.797 ";"1.515.026 ";"122.208 ";"14.466.275 ";"1.107.303.721 ";"2.975.089 ";"3.235.918 ";"439.432 ";"107.947.528 ";"9.132.225.781 ";"20.277.034 ";"21.161.525 ";"491.381 ";"152.335.907 ";"14.013.153.505 ";"24.523.178 ";"25.551.802 ";"1.209.869 ";"280.927.405 ";"24.728.574.861 ";"49.150.097 ";"51.464.271 "
" ";"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli";"";"216.053 ";"8.679.834 ";"535.342.031 ";"1.508.686 ";"2.267.009 ";"174.934 ";"20.842.446 ";"1.255.732.177 ";"3.235.520 ";"4.655.785 ";"533.766 ";"131.217.212 ";"8.886.172.130 ";"19.266.113 ";"24.955.813 ";"1.549.146 ";"481.369.136 ";"43.877.630.060 ";"71.319.404 ";"80.555.527 ";"2.473.899 ";"642.108.628 ";"54.554.876.398 ";"95.329.723 ";"112.434.134 "
" ";"Trasporto e magazzinaggio";"";"90.702 ";"3.545.959 ";"276.975.181 ";"729.215 ";"896.336 ";"86.413 ";"10.428.919 ";"888.459.368 ";"1.948.253 ";"2.295.699 ";"336.605 ";"83.973.380 ";"7.186.623.125 ";"14.590.452 ";"16.011.001 ";"681.243 ";"211.538.922 ";"21.987.558.828 ";"34.125.245 ";"35.424.620 ";"1.194.963 ";"309.487.180 ";"30.339.616.502 ";"51.393.166 ";"54.627.656 "
" ";"Attivita' dei servizi di alloggio e di ristorazione";"";"463.919 ";"17.074.781 ";"822.918.491 ";"3.677.592 ";"5.228.325 ";"351.902 ";"40.940.870 ";"2.196.218.327 ";"6.971.026 ";"9.559.339 ";"597.903 ";"137.826.954 ";"7.956.385.407 ";"19.957.119 ";"26.795.674 ";"389.073 ";"120.369.417 ";"7.604.582.924 ";"16.123.497 ";"20.231.753 ";"1.802.797 ";"316.212.022 ";"18.580.105.149 ";"46.729.234 ";"61.815.091 "
" ";"Servizi di informazione e comunicazione";"";"84.982 ";"1.626.910 ";"183.212.469 ";"406.117 ";"457.890 ";"30.754 ";"3.688.932 ";"400.284.096 ";"684.994 ";"788.447 ";"111.262 ";"28.317.600 ";"3.175.780.912 ";"4.801.013 ";"5.256.024 ";"395.250 ";"122.897.328 ";"16.244.324.626 ";"19.680.236 ";"20.552.988 ";"622.248 ";"156.530.770 ";"20.003.602.103 ";"25.572.359 ";"27.055.349 "
" ";"Attivita' finanziarie e assicurative";"";"10.266 ";"472.922 ";"71.815.545 ";"88.767 ";"102.440 ";"11.405 ";"1.413.682 ";"204.346.587 ";"248.761 ";"283.598 ";"45.071 ";"11.411.264 ";"1.508.977.457 ";"1.889.980 ";"2.098.251 ";"423.270 ";"131.831.869 ";"23.597.076.206 ";"21.230.940 ";"22.010.040 ";"490.012 ";"145.129.737 ";"25.382.215.795 ";"23.458.448 ";"24.494.329 "
" ";"Attivita' immobiliari";"";"5.239 ";"220.180 ";"14.339.894 ";"36.669 ";"57.842 ";"4.548 ";"545.599 ";"33.933.507 ";"80.427 ";"117.737 ";"11.862 ";"2.847.871 ";"191.784.067 ";"397.116 ";"532.952 ";"36.536 ";"11.364.976 ";"1.148.723.227 ";"1.592.199 ";"1.899.872 ";"58.185 ";"14.978.626 ";"1.388.780.695 ";"2.106.410 ";"2.608.403 "
" ";"Attivita' professionali, scientifiche e tecniche";"";"51.787 ";"1.848.611 ";"131.439.642 ";"389.627 ";"509.375 ";"37.996 ";"4.530.625 ";"335.170.046 ";"793.258 ";"1.017.922 ";"102.318 ";"24.951.402 ";"1.941.237.670 ";"3.882.141 ";"4.691.288 ";"379.008 ";"117.862.384 ";"12.604.905.406 ";"17.819.823 ";"19.708.372 ";"571.109 ";"149.193.022 ";"15.012.752.764 ";"22.884.848 ";"25.926.957 "
" ";"Noleggio, agenzie di viaggio, servizi di supporto alle imprese";"";"343.057 ";"11.597.813 ";"668.898.498 ";"2.121.356 ";"3.087.927 ";"224.655 ";"26.511.379 ";"1.557.841.353 ";"4.369.310 ";"5.861.892 ";"555.097 ";"134.339.088 ";"8.471.645.034 ";"21.001.674 ";"25.707.677 ";"753.275 ";"233.795.761 ";"17.650.451.711 ";"33.895.289 ";"39.170.279 ";"1.876.084 ";"406.244.041 ";"28.348.836.596 ";"61.387.628 ";"73.827.775 "
" ";"Istruzione";"";"92.214 ";"3.414.006 ";"217.923.833 ";"704.470 ";"894.408 ";"132.648 ";"16.720.407 ";"1.094.388.034 ";"3.024.005 ";"3.351.428 ";"356.055 ";"84.139.632 ";"5.991.631.292 ";"14.540.128 ";"15.534.502 ";"188.024 ";"58.320.942 ";"4.638.654.365 ";"8.965.084 ";"9.777.232 ";"768.941 ";"162.594.987 ";"11.942.597.524 ";"27.233.687 ";"29.557.570 "
" ";"Sanita' e assistenza sociale";"";"80.415 ";"3.233.981 ";"193.585.559 ";"536.679 ";"843.166 ";"73.435 ";"8.833.884 ";"515.611.558 ";"1.300.196 ";"1.982.269 ";"240.203 ";"58.846.925 ";"3.614.115.854 ";"8.523.298 ";"11.269.659 ";"498.614 ";"154.965.901 ";"11.496.190.845 ";"22.697.389 ";"25.927.896 ";"892.667 ";"225.880.691 ";"15.819.503.816 ";"33.057.561 ";"40.022.990 "
" ";"Attivita' artistiche, sportive, di intrattenimento e divertimento";"";"87.546 ";"2.934.628 ";"173.201.640 ";"550.771 ";"790.389 ";"46.218 ";"5.262.259 ";"389.754.961 ";"873.769 ";"1.144.084 ";"51.682 ";"12.090.966 ";"988.912.483 ";"1.894.316 ";"2.323.145 ";"67.335 ";"20.893.143 ";"2.158.334.545 ";"3.150.626 ";"3.501.417 ";"252.781 ";"41.180.996 ";"3.710.203.629 ";"6.469.482 ";"7.759.035 "
" ";"Altre attivita' di servizi";"";"61.887 ";"2.297.755 ";"115.633.272 ";"443.142 ";"674.910 ";"46.900 ";"5.549.502 ";"281.586.900 ";"879.703 ";"1.337.780 ";"128.487 ";"31.086.791 ";"1.700.515.993 ";"4.453.657 ";"6.041.396 ";"244.255 ";"75.864.159 ";"5.838.230.351 ";"10.957.745 ";"12.701.237 ";"481.529 ";"114.798.207 ";"7.935.966.516 ";"16.734.247 ";"20.755.323 "
" ";"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze";"";"5.051 ";"165.044 ";"9.531.498 ";"28.323 ";"40.583 ";"2.103 ";"249.027 ";"13.832.572 ";"37.685 ";"58.460 ";"4.766 ";"1.198.961 ";"67.920.958 ";"174.351 ";"222.947 ";"26.419 ";"8.214.231 ";"502.168.742 ";"1.204.519 ";"1.373.788 ";"38.339 ";"9.827.263 ";"593.453.770 ";"1.444.879 ";"1.695.778 "
"2022";"Totale";"";"1.960.465 ";"71.942.653 ";"4.596.184.561 ";"14.381.698 ";"19.535.016 ";"1.535.518 ";"182.741.526 ";"12.061.826.944 ";"31.656.298 ";"40.750.724 ";"4.395.600 ";"1.073.695.176 ";"79.950.083.151 ";"174.569.010 ";"205.037.397 ";"9.092.579 ";"2.824.437.899 ";"291.619.072.223 ";"436.834.559 ";"472.813.770 ";"16.984.162 ";"4.152.817.254 ";"388.227.166.879 ";"657.441.566 ";"738.136.907 "
"2023";"Estrazione di minerali da cave e miniere";"";"1.145 ";"50.652 ";"6.432.975 ";"10.934 ";"12.305 ";"1.156 ";"141.455 ";"17.000.623 ";"27.752 ";"30.707 ";"6.586 ";"1.691.438 ";"210.832.356 ";"309.559 ";"319.330 ";"28.671 ";"8.918.971 ";"1.646.100.062 ";"1.474.300 ";"1.490.892 ";"37.558 ";"10.802.516 ";"1.880.366.016 ";"1.822.545 ";"1.853.234 "
" ";"Attivita' manifatturiere";"";"193.049 ";"8.004.584 ";"662.252.586 ";"1.653.541 ";"2.007.027 ";"176.600 ";"21.239.671 ";"1.718.038.173 ";"3.928.881 ";"4.712.074 ";"846.830 ";"215.605.624 ";"18.935.630.761 ";"37.608.422 ";"40.929.383 ";"2.774.514 ";"862.053.547 ";"103.199.659.546 ";"139.624.962 ";"144.274.678 ";"3.990.993 ";"1.106.903.426 ";"124.515.581.066 ";"182.815.806 ";"191.923.162 "
" ";"Fornitura di energia elettrica, gas, vapore e aria condizionata";"";"1.438 ";"66.115 ";"8.848.194 ";"12.427 ";"13.983 ";"1.576 ";"197.707 ";"30.715.305 ";"35.363 ";"38.905 ";"9.129 ";"2.405.361 ";"346.744.117 ";"420.381 ";"436.870 ";"73.319 ";"22.813.792 ";"3.834.623.352 ";"3.772.453 ";"3.812.588 ";"85.462 ";"25.482.975 ";"4.220.930.968 ";"4.240.624 ";"4.302.346 "
" ";"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento";"";"7.880 ";"338.101 ";"27.301.284 ";"65.353 ";"78.341 ";"8.609 ";"1.053.626 ";"84.673.114 ";"190.628 ";"219.641 ";"36.512 ";"9.316.622 ";"834.132.122 ";"1.617.330 ";"1.735.931 ";"146.567 ";"45.583.334 ";"4.968.923.798 ";"7.420.577 ";"7.621.481 ";"199.568 ";"56.291.683 ";"5.915.030.318 ";"9.293.888 ";"9.655.394 "
" ";"Costruzioni";"";"169.940 ";"6.714.896 ";"532.701.058 ";"1.483.442 ";"1.624.842 ";"128.349 ";"15.162.257 ";"1.193.885.702 ";"3.109.217 ";"3.370.282 ";"454.884 ";"112.014.723 ";"9.816.207.412 ";"21.124.654 ";"21.978.383 ";"518.226 ";"160.659.494 ";"15.349.614.656 ";"25.859.190 ";"26.947.733 ";"1.271.399 ";"294.551.370 ";"26.892.408.828 ";"51.576.503 ";"53.921.240 "
" ";"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli";"";"216.914 ";"8.810.138 ";"551.650.890 ";"1.543.119 ";"2.310.746 ";"179.859 ";"21.494.806 ";"1.341.675.924 ";"3.353.276 ";"4.797.855 ";"526.200 ";"128.915.690 ";"8.940.782.892 ";"18.905.384 ";"24.523.211 ";"1.618.225 ";"503.215.576 ";"47.309.959.429 ";"74.540.250 ";"84.147.646 ";"2.541.198 ";"662.436.210 ";"58.144.069.135 ";"98.342.029 ";"115.779.458 "
" ";"Trasporto e magazzinaggio";"";"89.668 ";"3.599.129 ";"288.048.712 ";"742.874 ";"908.085 ";"88.367 ";"10.755.043 ";"946.506.013 ";"2.007.370 ";"2.343.172 ";"324.659 ";"80.563.832 ";"7.097.955.536 ";"14.030.000 ";"15.359.682 ";"721.421 ";"224.170.431 ";"23.938.384.068 ";"36.184.075 ";"37.513.789 ";"1.224.115 ";"319.088.435 ";"32.270.894.329 ";"52.964.319 ";"56.124.728 "
" ";"Attivita' dei servizi di alloggio e di ristorazione";"";"474.571 ";"17.577.917 ";"855.106.996 ";"3.851.417 ";"5.430.892 ";"362.711 ";"42.380.245 ";"2.298.557.737 ";"7.294.525 ";"9.925.849 ";"611.514 ";"139.743.328 ";"8.144.868.288 ";"20.225.971 ";"27.108.568 ";"471.301 ";"146.192.984 ";"9.476.707.829 ";"19.729.720 ";"24.507.601 ";"1.920.097 ";"345.894.474 ";"20.775.240.850 ";"51.101.633 ";"66.972.910 "
" ";"Servizi di informazione e comunicazione";"";"86.993 ";"1.583.154 ";"183.735.654 ";"400.921 ";"452.516 ";"28.782 ";"3.449.538 ";"396.310.390 ";"643.009 ";"741.652 ";"108.447 ";"27.150.407 ";"3.132.645.855 ";"4.657.541 ";"5.121.818 ";"420.242 ";"130.765.605 ";"17.654.343.422 ";"20.971.130 ";"21.852.571 ";"644.464 ";"162.948.704 ";"21.367.035.321 ";"26.672.602 ";"28.168.557 "
" ";"Attivita' finanziarie e assicurative";"";"9.434 ";"432.409 ";"65.961.873 ";"79.917 ";"92.919 ";"10.256 ";"1.271.915 ";"187.912.595 ";"223.384 ";"258.235 ";"43.339 ";"10.996.014 ";"1.531.022.108 ";"1.831.834 ";"2.036.461 ";"419.156 ";"130.559.988 ";"24.314.557.353 ";"21.042.154 ";"21.796.110 ";"482.185 ";"143.260.326 ";"26.099.453.929 ";"23.177.289 ";"24.183.725 "
" ";"Attivita' immobiliari";"";"5.404 ";"224.928 ";"14.592.552 ";"38.779 ";"59.426 ";"4.760 ";"575.798 ";"37.189.378 ";"85.470 ";"123.184 ";"11.837 ";"2.841.433 ";"198.485.844 ";"398.096 ";"532.468 ";"39.572 ";"12.317.823 ";"1.275.408.560 ";"1.732.672 ";"2.057.735 ";"61.573 ";"15.959.982 ";"1.525.676.334 ";"2.255.017 ";"2.772.813 "
" ";"Attivita' professionali, scientifiche e tecniche";"";"54.644 ";"1.896.523 ";"139.005.519 ";"419.242 ";"539.529 ";"37.592 ";"4.483.410 ";"342.019.793 ";"796.324 ";"1.009.396 ";"99.488 ";"24.207.487 ";"1.946.135.080 ";"3.799.981 ";"4.566.034 ";"409.026 ";"127.284.015 ";"14.099.144.827 ";"19.312.513 ";"21.269.316 ";"600.750 ";"157.871.435 ";"16.526.305.219 ";"24.328.061 ";"27.384.275 "
" ";"Noleggio, agenzie di viaggio, servizi di supporto alle imprese";"";"329.372 ";"11.172.868 ";"653.191.884 ";"2.064.576 ";"3.011.121 ";"219.104 ";"25.872.736 ";"1.566.278.528 ";"4.272.133 ";"5.718.005 ";"528.163 ";"127.339.379 ";"8.262.167.279 ";"19.867.377 ";"24.392.583 ";"788.014 ";"244.732.566 ";"19.095.235.990 ";"35.480.731 ";"40.976.665 ";"1.864.653 ";"409.117.549 ";"29.576.873.681 ";"61.684.817 ";"74.098.374 "
" ";"Istruzione";"";"85.684 ";"3.314.158 ";"205.540.190 ";"670.057 ";"895.166 ";"108.129 ";"13.420.207 ";"888.553.431 ";"2.345.418 ";"2.692.466 ";"349.436 ";"83.653.369 ";"5.973.892.163 ";"14.196.443 ";"15.228.454 ";"203.091 ";"63.143.645 ";"5.152.000.962 ";"9.689.251 ";"10.560.711 ";"746.340 ";"163.531.379 ";"12.219.986.746 ";"26.901.168 ";"29.376.797 "
" ";"Sanita' e assistenza sociale";"";"77.978 ";"3.180.322 ";"192.074.408 ";"526.721 ";"832.434 ";"72.308 ";"8.712.591 ";"503.956.780 ";"1.280.461 ";"1.961.444 ";"242.476 ";"59.440.109 ";"3.707.733.143 ";"8.602.796 ";"11.387.056 ";"523.020 ";"162.624.940 ";"12.173.577.005 ";"23.774.823 ";"27.197.002 ";"915.782 ";"233.957.962 ";"16.577.341.336 ";"34.184.801 ";"41.377.936 "
" ";"Attivita' artistiche, sportive, di intrattenimento e divertimento";"";"92.509 ";"3.128.362 ";"188.025.300 ";"593.237 ";"841.636 ";"47.946 ";"5.474.936 ";"421.469.644 ";"920.642 ";"1.195.958 ";"51.664 ";"11.989.064 ";"965.722.294 ";"1.872.750 ";"2.312.768 ";"75.041 ";"23.317.447 ";"2.469.607.284 ";"3.516.425 ";"3.902.130 ";"267.160 ";"43.909.809 ";"4.044.824.522 ";"6.903.054 ";"8.252.492 "
" ";"Altre attivita' di servizi";"";"63.613 ";"2.385.804 ";"121.570.346 ";"466.602 ";"707.889 ";"48.184 ";"5.717.994 ";"296.416.894 ";"904.498 ";"1.383.379 ";"131.219 ";"31.760.783 ";"1.785.521.560 ";"4.586.361 ";"6.183.149 ";"254.760 ";"79.174.155 ";"6.243.605.608 ";"11.417.579 ";"13.247.492 ";"497.776 ";"119.038.736 ";"8.447.114.408 ";"17.375.041 ";"21.521.909 "
" ";"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze";"";"4.703 ";"153.089 ";"8.977.024 ";"26.260 ";"37.673 ";"1.948 ";"230.817 ";"12.971.394 ";"35.055 ";"54.315 ";"4.066 ";"1.011.580 ";"59.217.050 ";"148.486 ";"188.740 ";"26.656 ";"8.295.648 ";"511.828.069 ";"1.212.839 ";"1.386.109 ";"37.373 ";"9.691.134 ";"592.993.537 ";"1.422.640 ";"1.666.837 "
"2023";"Totale";"";"1.964.939 ";"72.633.149 ";"4.705.017.445 ";"14.649.419 ";"19.856.530 ";"1.526.236 ";"181.634.752 ";"12.284.131.418 ";"31.453.407 ";"40.576.519 ";"4.386.449 ";"1.070.646.243 ";"81.889.695.860 ";"174.203.368 ";"204.340.889 ";"9.510.822 ";"2.955.823.961 ";"312.713.281.820 ";"456.755.644 ";"494.562.249 ";"17.388.446 ";"4.280.738.105 ";"411.592.126.543 ";"677.061.838 ";"759.336.187 "
