timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_151846,2.0260322e+13,45947231,61533,127,0,0,0,0,6789,6033,52.9480580252691,47.0519419747309
