timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_152847,2.0260322e+13,45947322,61533,1246,0,0,0,0,140361,162252,46.3830040348564,53.6169959651436
