timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_153347,2.0260322e+13,45947208,61533,2848,0,0,0,0,396079,466684,45.9082042229442,54.0917957770558
