timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_170849,2.0260322e+13,45943588,61533,55974,0,0,0,0,11183485,13060040,46.1297810446294,53.8702189553706
