timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_154347,2.0260322e+13,45947058,61533,8406,0,0,0,0,1402683,1660857,45.7863452084843,54.2136547915157
