timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_194355,2.0260322e+13,45944183,61533,61525,0,0,0,0,12446089,14459246,46.2588144693237,53.7411855306764
