timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_173350,2.0260322e+13,45945797,61533,59404,0,0,0,0,11954178,13894966,46.2459337144781,53.7540662855219
