timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_190353,2.0260322e+13,45944062,61533,61508,0,0,0,0,12442243,14453711,46.260649464228,53.739350535772
