timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_182352,2.0260322e+13,45944053,61533,61306,0,0,0,0,12391419,14394412,46.2610960249843,53.7389039750158
