timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_151609,2.0260322e+13,45947231,61533,43,0,0,0,0,2107,1845,53.3147773279352,46.6852226720648
