timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_162348,2.0260322e+13,45946527,61533,38407,0,0,0,0,7414634,8826506,45.6534085661475,54.3465914338526
