timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_181351,2.0260322e+13,45944052,61533,61166,0,0,0,0,12354922,14352322,46.2605651110987,53.7394348889013
