timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_171850,2.0260322e+13,45943589,61533,57585,0,0,0,0,11540753,13449502,46.1810133590073,53.8189866409927
