timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_160848,2.0260322e+13,45946884,61533,27498,0,0,0,0,5134749,6213156,45.2484313183799,54.7515686816201
