timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_204400,2.0260322e+13,45944174,61533,61530,0,0,0,0,12447651,14460612,46.2595857636742,53.7404142363259
