timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_175851,2.0260322e+13,45944116,61533,60840,0,0,0,0,12281502,14259438,46.2738019075436,53.7261980924564
