timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_180351,2.0260322e+13,45944115,61533,60979,0,0,0,0,12312105,14300087,46.2649036952687,53.7350963047313
