timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_163348,2.0260322e+13,45946716,61533,43789,0,0,0,0,8544711,10123354,45.7718087011161,54.228191298884
