timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_193854,2.0260322e+13,45944183,61533,61524,0,0,0,0,12445924,14458934,46.2590213261858,53.7409786738142
