timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_171350,2.0260322e+13,45943589,61533,56794,0,0,0,0,11366013,13255665,46.1626254717489,53.8373745282511
