timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_190853,2.0260322e+13,45944062,61533,61511,0,0,0,0,12442868,14454937,46.259789599932,53.740210400068
