timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_161348,2.0260322e+13,45946534,61533,31489,0,0,0,0,5956627,7158848,45.4167843711341,54.5832156288659
