timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_192854,2.0260322e+13,45944183,61533,61523,0,0,0,0,12445627,14458496,46.2591811671393,53.7408188328607
