timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_182852,2.0260322e+13,45944053,61533,61375,0,0,0,0,12408190,14414488,46.260071421653,53.739928578347
