timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_202358,2.0260322e+13,45944174,61533,61529,0,0,0,0,12447505,14460220,46.2599680946643,53.7400319053358
