timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_194855,2.0260322e+13,45944183,61533,61526,0,0,0,0,12446443,14459494,46.2590951580687,53.7409048419314
