timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_165349,2.0260322e+13,45945998,61533,51779,0,0,0,0,10260719,12033319,46.0244976706328,53.9755023293672
