timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_172850,2.0260322e+13,45943623,61533,58911,0,0,0,0,11839257,13773609,46.223866552068,53.776133447932
