timestamp,dt_agg,ele_t,sz_tot,sz_perv,vot_t,perc_vot,sk_bianche,sk_nulle,voti_si,voti_no,perc_si,perc_no
20260323_173850,2.0260322e+13,45945863,61533,59887,0,0,0,0,12060898,14012857,46.2568509982548,53.7431490017452
