gruppo,nomeGruppo,senatore,nome,cognome,inizio,fine,carica
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/32752,Gianfranco,Rufa,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/32715,Armando,Siri,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/25218,Gianpaolo,Vallardi,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/32753,Manuel,Vescovi,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/32733,Cristiano,Zuliani,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/32716,Christian,Solinas,2018-06-20,2018-07-10,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/29059,Stefano,Candiani,2018-06-20,2021-04-19,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/29292,Stefano,Borghesi,2018-06-20,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/32590,Lucia,Borgonzoni,2018-06-20,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/29067,Gian Marco,Centinaio,2018-06-20,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/32706,Massimiliano,Romeo,2018-06-20,2022-10-12,Presidente
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/29185,Erika,Stefani,2018-06-20,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/30915,Paolo,Tosato,2018-06-20,2022-10-12,Vicepresidente Vicario
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/32697,Stefania,Pucciarelli,2018-07-11,2018-11-19,Vicepresidente
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/32716,Christian,Solinas,2018-07-11,2019-06-19,Vicepresidente
http://dati.senato.it/gruppo/33,Lega-Salvini Premier,http://dati.senato.it/senatore/23015,Enrico,Montani,2018-07-11,2022-10-12,Vicepresidente
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/32627,Antonella,Faggi,2018-11-20,2022-10-12,Vicepresidente
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/32697,Stefania,Pucciarelli,2018-11-20,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/34617,Michelina,Lunesu,2019-06-19,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/34630,Kristalia Rachele,Papaevangeliu,2019-07-02,2019-07-31,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/34675,Stefano,Corti,2019-07-31,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/25407,Matteo,Salvini,2019-07-31,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/32711,Maria,Saponara,2019-08-05,2022-10-12,Vicepresidente
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/32642,Ugo,Grassi,2019-12-12,2022-05-17,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/29123,Stefano,Lucidi,2019-12-12,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/32728,Francesco,Urraro,2019-12-12,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/35119,Valeria,Alessandrini,2020-03-18,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/32721,Elena,Testor,2020-06-03,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/32700,Alessandra,Riccardi,2020-06-23,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/35388,Carlo,Doria,2020-10-05,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/32672,Francesco,Mollame,2021-04-14,2022-05-05,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/29059,Stefano,Candiani,2021-04-20,2022-10-12,Segretario d'Aula
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/32719,Valeria,Sudano,2021-08-06,2022-10-12,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/36013,Tilde,Minasi,2021-12-15,2022-03-29,Membro
http://dati.senato.it/gruppo/33,Lega-Salvini Premier-Partito Sardo d'Azione,http://dati.senato.it/senatore/36179,Fausto,De Angelis,2022-03-30,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29282,Caterina,Bini,2018-03-27,2018-05-01,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/18499,Monica,Cirinna',2018-03-27,2018-05-01,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29072,Stefano,Collina,2018-03-27,2018-05-01,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29398,Alan,Ferrari,2018-03-27,2018-05-01,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29467,Simona Flavia,Malpezzi,2018-03-27,2018-05-01,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29138,Franco,Mirabelli,2018-03-27,2018-05-01,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29604,Valeria,Valente,2018-03-27,2018-05-01,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29186,Dario,Stefano,2018-03-27,2019-02-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29524,Edoardo,Patriarca,2018-03-27,2019-07-31,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29555,Matteo,Richetti,2018-03-27,2019-09-10,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22865,Teresa,Bellanova,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29288,Francesco,Bonifazi,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32746,Eugenio,Comincini,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29076,Giuseppe Luigi Salvatore,Cucca,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29395,Davide,Faraone,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25498,Laura,Garavini,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29107,Nadia,Ginetti,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32643,Leonardo,Grimani,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29464,Ernesto,Magorno,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/21507,Mauro Maria,Marino,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/30742,Matteo,Renzi,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25402,Daniela,Sbrollini,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32719,Valeria,Sudano,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29157,Annamaria,Parente,2018-03-27,2019-10-06,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32602,Tommaso,Cerno,2018-03-27,2020-02-25,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/4522,Gianni,Pittella,2018-03-27,2020-09-07,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32703,Tatjana,Rojc,2018-03-27,2021-01-25,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32588,Caterina,Biti,2018-03-27,2021-03-24,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29358,Vincenzo,D'Arienzo,2018-03-27,2021-03-24,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1458,Andrea,Marcucci,2018-03-27,2021-03-24,Presidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32578,Alessandro,Alfieri,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29040,Bruno,Astorre,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/31143,Paola,Boldrini,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32610,Luciano,D'Alfonso,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/26041,Valeria,Fedeli,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32632,Andrea,Ferrazzi,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29105,Francesco,Giacobbe,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29443,Vanna,Iori,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32651,Mauro Antonio Donato,Laus,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32660,Daniele,Manca,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23135,Salvatore,Margiotta,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32669,Assuntela,Messina,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23011,Antonio,Misiani,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/31572,Tommaso,Nannicini,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29521,Dario,Parrini,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17750,Roberta,Pinotti,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29552,Roberto,Rampi,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25411,Anna,Rossomando,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29591,Mino,Taricco,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29194,Vito,Vattuone,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/28924,Francesco,Verducci,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/20658,Luigi,Zanda,2018-03-27,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29604,Valeria,Valente,2018-05-02,2019-02-12,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29467,Simona Flavia,Malpezzi,2018-05-02,2020-02-12,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29138,Franco,Mirabelli,2018-05-02,2020-09-07,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29282,Caterina,Bini,2018-05-02,2021-03-24,Segretario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29398,Alan,Ferrari,2018-05-02,2021-03-24,Segretario d'Aula
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/18499,Monica,Cirinna',2018-05-02,2022-10-12,Segretario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29072,Stefano,Collina,2018-05-02,2022-10-12,Tesoriere
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29186,Dario,Stefano,2019-02-13,2020-09-07,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29604,Valeria,Valente,2019-02-13,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29467,Simona Flavia,Malpezzi,2020-02-13,2021-03-24,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29138,Franco,Mirabelli,2020-09-08,2021-03-24,Vicepresidente Vicario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/4522,Gianni,Pittella,2020-09-08,2021-03-24,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29186,Dario,Stefano,2020-09-08,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32602,Tommaso,Cerno,2021-01-19,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32746,Eugenio,Comincini,2021-03-22,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/4522,Gianni,Pittella,2021-03-25,2022-09-06,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29282,Caterina,Bini,2021-03-25,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32588,Caterina,Biti,2021-03-25,2022-10-12,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29358,Vincenzo,D'Arienzo,2021-03-25,2022-10-12,Segretario d'Aula
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29398,Alan,Ferrari,2021-03-25,2022-10-12,Vicepresidente Vicario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29467,Simona Flavia,Malpezzi,2021-03-25,2022-10-12,Presidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1458,Andrea,Marcucci,2021-03-25,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29138,Franco,Mirabelli,2021-03-25,2022-10-12,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32703,Tatjana,Rojc,2021-03-30,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32663,Gianni,Marilotti,2021-04-15,2022-10-12,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25421,Fabio,Porta,2022-01-12,2022-10-12,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/1407,Lucio,Malan,2018-03-27,2018-04-10,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/25199,Gilberto,Pichetto Fratin,2018-03-27,2018-04-10,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/32637,Adriano,Galliani,2018-03-27,2018-11-08,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/26539,Maria Alessandra,Gallone,2018-03-27,2018-11-08,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/25492,Gabriella,Giammanco,2018-03-27,2018-11-08,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/4741,Alessandrina,Lonardo,2018-03-27,2018-11-08,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/32659,Massimo,Mallegni,2018-03-27,2018-11-08,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/32661,Giuseppe Tommaso Vincenzo,Mangialavori,2018-03-27,2018-11-08,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/18740,Giuseppe,Moles,2018-03-27,2018-11-08,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/25198,Maria,Rizzotti,2018-03-27,2018-11-08,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/32707,Licia,Ronzulli,2018-03-27,2018-11-08,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/32605,Donatella,Conzatti,2018-03-27,2019-09-17,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/32721,Elena,Testor,2018-03-27,2020-06-02,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/32744,Vincenzo,Carbone,2018-03-27,2020-06-30,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/32587,Massimo Vittorio,Berutti,2018-03-27,2020-07-21,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/18715,Gaetano,Quagliariello,2018-03-27,2020-07-21,Membro
http://dati.senato.it/gruppo/56,Forza Italia-Berlusconi Presidente,http://dati.senato.it/senatore/2064,Paolo,Romani,2018-03-27,2020-07-21,Membro
