gruppo,nomeGruppo,senatore,nome,cognome,inizio,fine,carica
http://dati.senato.it/gruppo/3,Alleanza Nazionale,http://dati.senato.it/senatore/2241,Gustavo,Selva,2006-04-28,2007-07-29,Membro
http://dati.senato.it/gruppo/3,Alleanza Nazionale,http://dati.senato.it/senatore/2333,Francesco,Storace,2006-04-28,2007-07-29,Membro
http://dati.senato.it/gruppo/3,Alleanza Nazionale,http://dati.senato.it/senatore/1650,Stefano,Morselli,2006-04-28,2007-09-13,Membro
http://dati.senato.it/gruppo/3,Alleanza Nazionale,http://dati.senato.it/senatore/1445,Alfredo,Mantica,2006-05-03,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/3,Alleanza Nazionale,http://dati.senato.it/senatore/1526,Altero,Matteoli,2006-05-03,2008-04-28,Presidente
http://dati.senato.it/gruppo/3,Alleanza Nazionale,http://dati.senato.it/senatore/1666,Domenico,Nania,2006-05-03,2008-04-28,Vicepresidente Vicario
http://dati.senato.it/gruppo/3,Alleanza Nazionale,http://dati.senato.it/senatore/2393,Oreste,Tofani,2006-05-03,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/32,Maria Elisabetta,Alberti Casellati,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17562,Gianpiero Carlo,Cantoni,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/3939,Renato,Schifani,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17540,Roberto,Antonione,2006-04-28,2006-05-29,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17563,Antonio Franco,Girfatti,2006-04-28,2006-05-29,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17601,Ignazio,Manunza,2006-04-28,2006-05-29,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/1511,Piergiorgio,Massidda,2006-04-28,2006-05-29,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/22779,Giacomo,Santini,2006-04-28,2006-05-29,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/22781,Giorgio,Stracquadanio,2006-04-28,2006-05-29,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/1027,Roberto,Formigoni,2006-04-28,2006-07-12,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/1065,Giancarlo,Galan,2006-04-28,2006-07-12,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17910,Angelo Michele,Iorio,2006-04-28,2006-11-20,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/3923,Antonio,Azzollini,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17552,Laura,Bianconi,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/274,Alfredo,Biondi,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/22717,Anna Cinzia,Bonfrisco,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/4406,Marcello,Dell'Utri,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17939,Pietro,Lunardi,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/22758,Giulio,Marini,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/1708,Emiddio,Novi,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/3900,Marcello,Pera,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/18715,Gaetano,Quagliariello,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/2132,Maurizio,Sacconi,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17937,Lucio,Stanca,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/2469,Giuseppe,Vegas,2006-04-28,2007-03-05,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/3853,Enrico,Pianetta,2006-04-28,2007-03-06,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/32,Maria Elisabetta,Alberti Casellati,2006-05-03,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17562,Gianpiero Carlo,Cantoni,2006-05-03,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/3939,Renato,Schifani,2006-05-03,2008-04-28,Presidente
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17811,Pierantonio,Zanettin,2006-07-18,2008-04-28,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/24095,Fedele,Sanciu,2006-09-21,2008-04-28,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/24332,Luigi,Di Bartolomeo,2006-11-21,2008-04-28,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/3923,Antonio,Azzollini,2007-03-06,2008-04-28,Tesoriere
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17552,Laura,Bianconi,2007-03-06,2008-04-28,Componente del Comitato Direttivo
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/274,Alfredo,Biondi,2007-03-06,2008-04-28,Componente del Comitato Direttivo
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/22717,Anna Cinzia,Bonfrisco,2007-03-06,2008-04-28,Componente del Comitato Direttivo
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/4406,Marcello,Dell'Utri,2007-03-06,2008-04-28,Componente del Comitato Direttivo
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17939,Pietro,Lunardi,2007-03-06,2008-04-28,Componente del Comitato Direttivo
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/22758,Giulio,Marini,2007-03-06,2008-04-28,Componente del Comitato Direttivo
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/1708,Emiddio,Novi,2007-03-06,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/3900,Marcello,Pera,2007-03-06,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/18715,Gaetano,Quagliariello,2007-03-06,2008-04-28,Componente del Comitato Direttivo
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/2132,Maurizio,Sacconi,2007-03-06,2008-04-28,Componente del Comitato Direttivo
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17937,Lucio,Stanca,2007-03-06,2008-04-28,Componente del Comitato Direttivo
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/2469,Giuseppe,Vegas,2007-03-06,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17540,Roberto,Antonione,2007-03-07,2007-03-07,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/17540,Roberto,Antonione,2007-03-08,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/2241,Gustavo,Selva,2007-07-30,2008-04-28,Membro
http://dati.senato.it/gruppo/30,Forza Italia,http://dati.senato.it/senatore/22746,Albertino,Gabana,2007-10-31,2008-04-28,Membro
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/17632,Paolo,Franco,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/5920,Dario,Galli,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/4519,Ettore Pietro,Pirovano,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/12836,Piergiorgio,Stiffoni,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/532,Roberto,Castelli,2006-04-28,2006-05-17,Membro
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/22746,Albertino,Gabana,2006-04-28,2007-05-09,Membro
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/4519,Ettore Pietro,Pirovano,2006-05-03,2006-05-16,Presidente
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/17632,Paolo,Franco,2006-05-03,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/5920,Dario,Galli,2006-05-03,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/12836,Piergiorgio,Stiffoni,2006-05-03,2008-04-28,Segretario Amministrativo
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/4519,Ettore Pietro,Pirovano,2006-05-17,2008-04-28,Membro
http://dati.senato.it/gruppo/33,Lega Nord Padania,http://dati.senato.it/senatore/532,Roberto,Castelli,2006-05-18,2008-04-28,Presidente
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/991,Anna,Finocchiaro,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/5126,Nicola,Latorre,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/20658,Luigi,Zanda,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/1672,Giorgio,Napolitano,2006-04-28,2006-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/22718,Daniele,Bosone,2006-04-28,2006-05-17,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/22762,Claudio,Molinari,2006-04-28,2006-05-17,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/5335,Accursio,Montalbano,2006-04-28,2006-05-17,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/1685,Magda,Negri,2006-04-28,2006-05-17,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/22778,Simonetta,Rubinato,2006-04-28,2006-05-17,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17651,Giorgio,Tonini,2006-04-28,2006-05-17,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/12932,Alberto,Maritati,2006-04-28,2006-07-12,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/1425,Nicola,Mancino,2006-04-28,2006-07-24,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/22720,Filippo,Bubbico,2006-04-28,2006-10-25,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/1888,Roberto,Pinza,2006-04-28,2006-10-26,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/4337,Roberto,Barbieri,2006-04-28,2007-05-01,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/85,Gavino,Angius,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17547,Giovanni,Battaglia,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17837,Giovanni,Bellini,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/8952,Paolo,Brutti,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17590,Piero,Di Siena,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/22748,Guido,Galardi,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17587,Nuccio,Iovene,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/3910,Giorgio,Mele,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17751,Silvana,Pisa,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/2143,Cesare,Salvi,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/2497,Massimo,Villone,2006-04-28,2007-05-15,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/22738,Bartolo,Fazio,2006-04-28,2007-05-28,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17802,Gianni,Vernetti,2006-04-28,2007-07-04,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/999,Domenico,Fisichella,2006-04-28,2007-10-14,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/332,Willer,Bordon,2006-04-28,2007-11-26,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/4396,Natale Maria Alfonso,D'Amico,2006-04-28,2007-11-26,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/884,Lamberto,Dini,2006-04-28,2007-11-26,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/4479,Roberto,Manzione,2006-04-28,2007-11-26,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17636,Giuseppe,Scalera,2006-04-28,2007-11-26,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/248,Goffredo Maria,Bettini,2006-04-28,2007-11-28,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/991,Anna,Finocchiaro,2006-05-03,2008-04-28,Presidente
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/5126,Nicola,Latorre,2006-05-03,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/20658,Luigi,Zanda,2006-05-03,2008-04-28,Vicepresidente Vicario
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17749,Donato,Piglionica,2006-07-12,2008-04-28,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/1770,Aniello,Palumbo,2006-07-24,2008-04-28,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17668,Salvatore,Adduce,2006-10-25,2008-04-28,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/17696,Luca,Marcora,2006-10-26,2008-04-28,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/4427,Marco,Follini,2007-06-11,2008-04-28,Membro
http://dati.senato.it/gruppo/49,L'Ulivo,http://dati.senato.it/senatore/21629,Lorenzo Emilio,Ria,2007-07-04,2008-04-28,Membro
http://dati.senato.it/gruppo/49,Partito Democratico-L'Ulivo,http://dati.senato.it/senatore/25034,Pietro,Larizza,2007-11-28,2008-04-28,Membro
http://dati.senato.it/gruppo/49,Partito Democratico-L'Ulivo,http://dati.senato.it/senatore/743,Stefano,Cusumano,2008-02-07,2008-04-28,Membro
http://dati.senato.it/gruppo/50,Rifondazione Comunista - Sinistra Europea,http://dati.senato.it/senatore/2129,Giovanni,Russo Spena,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/50,Rifondazione Comunista - Sinistra Europea,http://dati.senato.it/senatore/22747,Rina,Gagliardi,2006-04-28,2006-05-03,Membro
http://dati.senato.it/gruppo/50,Rifondazione Comunista - Sinistra Europea,http://dati.senato.it/senatore/17646,Tommaso,Sodano,2006-04-28,2006-05-03,Membro
http://dati.senato.it/gruppo/50,Rifondazione Comunista - Sinistra Europea,http://dati.senato.it/senatore/17600,Luigi,Malabarba,2006-04-28,2006-10-11,Membro
http://dati.senato.it/gruppo/50,Rifondazione Comunista - Sinistra Europea,http://dati.senato.it/senatore/22785,Franco,Turigliatto,2006-04-28,2007-02-23,Membro
http://dati.senato.it/gruppo/50,Rifondazione Comunista - Sinistra Europea,http://dati.senato.it/senatore/2129,Giovanni,Russo Spena,2006-05-03,2008-04-28,Presidente
http://dati.senato.it/gruppo/50,Rifondazione Comunista - Sinistra Europea,http://dati.senato.it/senatore/22747,Rina,Gagliardi,2006-05-04,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/50,Rifondazione Comunista - Sinistra Europea,http://dati.senato.it/senatore/17646,Tommaso,Sodano,2006-05-04,2008-04-28,Segretario
http://dati.senato.it/gruppo/50,Rifondazione Comunista - Sinistra Europea,http://dati.senato.it/senatore/17646,Tommaso,Sodano,2006-05-04,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/50,Rifondazione Comunista - Sinistra Europea,http://dati.senato.it/senatore/23212,Adelaide,Gaggio Giuliani,2006-10-11,2008-04-28,Membro
http://dati.senato.it/gruppo/51,Insieme con l'Unione Verdi - Comunisti Italiani,http://dati.senato.it/senatore/891,Anna,Donati,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/51,Insieme con l'Unione Verdi - Comunisti Italiani,http://dati.senato.it/senatore/12608,Manuela,Palermi,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/51,Insieme con l'Unione Verdi - Comunisti Italiani,http://dati.senato.it/senatore/3852,Natale,Ripamonti,2006-04-28,2006-05-02,Membro
http://dati.senato.it/gruppo/51,Insieme con l'Unione Verdi - Comunisti Italiani,http://dati.senato.it/senatore/17881,Mauro,Bulgarelli,2006-04-28,2006-07-25,Membro
http://dati.senato.it/gruppo/51,Insieme con l'Unione Verdi - Comunisti Italiani,http://dati.senato.it/senatore/22812,Fernando,Rossi,2006-04-28,2007-02-27,Membro
http://dati.senato.it/gruppo/51,Insieme con l'Unione Verdi - Comunisti Italiani,http://dati.senato.it/senatore/891,Anna,Donati,2006-05-03,2006-07-25,Segretario
http://dati.senato.it/gruppo/51,Insieme con l'Unione Verdi - Comunisti Italiani,http://dati.senato.it/senatore/12608,Manuela,Palermi,2006-05-03,2008-04-28,Presidente
http://dati.senato.it/gruppo/51,Insieme con l'Unione Verdi - Comunisti Italiani,http://dati.senato.it/senatore/3852,Natale,Ripamonti,2006-05-03,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/51,Insieme con l'Unione Verdi - Comunisti Italiani,http://dati.senato.it/senatore/17881,Mauro,Bulgarelli,2006-07-26,2008-04-28,Segretario
http://dati.senato.it/gruppo/51,Insieme con l'Unione Verdi - Comunisti Italiani,http://dati.senato.it/senatore/891,Anna,Donati,2006-07-26,2008-04-28,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/17624,Oskar,Peterlini,2006-05-18,2006-05-18,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/5335,Accursio,Montalbano,2006-05-18,2007-05-15,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/22718,Daniele,Bosone,2006-05-18,2008-04-28,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/22762,Claudio,Molinari,2006-05-18,2008-04-28,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/1685,Magda,Negri,2006-05-18,2008-04-28,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/22768,Carlo,Perrin,2006-05-18,2008-04-28,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/22771,Manfred,Pinzger,2006-05-18,2008-04-28,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/22778,Simonetta,Rubinato,2006-05-18,2008-04-28,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/2389,Helga,Thaler Ausserhofer,2006-05-18,2008-04-28,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/17651,Giorgio,Tonini,2006-05-18,2008-04-28,Membro
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/17624,Oskar,Peterlini,2006-05-19,2008-04-28,Presidente
http://dati.senato.it/gruppo/52,Per le Autonomie,http://dati.senato.it/senatore/22738,Bartolo,Fazio,2007-05-29,2008-04-28,Membro
http://dati.senato.it/gruppo/53,Democrazia Cristiana - Indipendenti - Movimento per l'Autonomia,http://dati.senato.it/senatore/17601,Ignazio,Manunza,2006-05-30,2006-08-23,Membro
http://dati.senato.it/gruppo/53,Democrazia Cristiana - Indipendenti - Movimento per l'Autonomia,http://dati.senato.it/senatore/17540,Roberto,Antonione,2006-05-30,2007-03-06,Membro
http://dati.senato.it/gruppo/53,Democrazia Cristiana - Indipendenti - Movimento per l'Autonomia,http://dati.senato.it/senatore/4393,Mauro,Cutrufo,2006-05-30,2008-04-28,Presidente
http://dati.senato.it/gruppo/53,Democrazia Cristiana - Indipendenti - Movimento per l'Autonomia,http://dati.senato.it/senatore/17563,Antonio Franco,Girfatti,2006-05-30,2008-04-28,Membro
http://dati.senato.it/gruppo/53,Democrazia Cristiana - Indipendenti - Movimento per l'Autonomia,http://dati.senato.it/senatore/1511,Piergiorgio,Massidda,2006-05-30,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/53,Democrazia Cristiana - Indipendenti - Movimento per l'Autonomia,http://dati.senato.it/senatore/22772,Giovanni,Pistorio,2006-05-30,2008-04-28,Vicepresidente
http://dati.senato.it/gruppo/53,Democrazia Cristiana - Indipendenti - Movimento per l'Autonomia,http://dati.senato.it/senatore/2101,Gianfranco,Rotondi,2006-05-30,2008-04-28,Membro
http://dati.senato.it/gruppo/53,Democrazia Cristiana - Indipendenti - Movimento per l'Autonomia,http://dati.senato.it/senatore/22779,Giacomo,Santini,2006-05-30,2008-04-28,Membro
http://dati.senato.it/gruppo/53,Democrazia Cristiana - Indipendenti - Movimento per l'Autonomia,http://dati.senato.it/senatore/17777,Giuseppe,Saro,2006-05-30,2008-04-28,Membro
http://dati.senato.it/gruppo/53,Democrazia Cristiana - Indipendenti - Movimento per l'Autonomia,http://dati.senato.it/senatore/22781,Giorgio,Stracquadanio,2006-05-30,2008-04-28,Membro
http://dati.senato.it/gruppo/53,Democrazia Cristiana-P. repubblicano ital-Indip.-Mov. per l'Autonomia,http://dati.senato.it/senatore/829,Antonio Adolfo Maria,Del Pennino,2006-08-01,2008-04-28,Membro
http://dati.senato.it/gruppo/53,Democrazia Cristiana-P. repubblicano ital-Indip.-Mov. per l'Autonomia,http://dati.senato.it/senatore/3853,Enrico,Pianetta,2007-03-07,2008-04-28,Membro
http://dati.senato.it/gruppo/54,Sinistra Democratica per il Socialismo Europeo,http://dati.senato.it/senatore/85,Gavino,Angius,2007-05-16,2007-10-01,Membro
http://dati.senato.it/gruppo/54,Sinistra Democratica per il Socialismo Europeo,http://dati.senato.it/senatore/5335,Accursio,Montalbano,2007-05-16,2007-10-01,Membro
http://dati.senato.it/gruppo/54,Sinistra Democratica per il Socialismo Europeo,http://dati.senato.it/senatore/17547,Giovanni,Battaglia,2007-05-16,2008-04-28,Membro
http://dati.senato.it/gruppo/54,Sinistra Democratica per il Socialismo Europeo,http://dati.senato.it/senatore/17837,Giovanni,Bellini,2007-05-16,2008-04-28,Membro
