gruppo,nomeGruppo,senatore,nome,cognome,inizio,fine,carica
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22951,Cinzia Maria,Fontana,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17633,Vittoria,Franco,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25203,Guido,Galperti,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1091,Mariapia,Garavaglia,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17557,Costantino,Garraffa,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25225,Rita,Ghedini,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/3873,Paolo,Giaretta,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25229,Manuela,Granaiola,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/11320,Pietro,Ichino,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22980,Maria Fortuna,Incostante,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/5126,Nicola,Latorre,2008-05-06,2013-03-14,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22988,Maria,Leddi,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/21516,Giovanni,Legnini,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22754,Massimo,Livi Bacci,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1376,Giuseppe,Lumia,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17597,Marina,Magistrelli,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23000,Pietro,Marcenaro,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1458,Andrea,Marcucci,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25296,Francesca Maria,Marinaro,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1471,Franco,Marini,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22759,Ignazio,Marino,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/21507,Mauro Maria,Marino,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/12932,Alberto,Maritati,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1538,Daniela,Mazzuconi,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22761,Vidmer,Mercatali,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22790,Claudio,Micheloni,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22763,Colomba,Mongiello,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1641,Enrico,Morando,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/12613,Fabrizio,Morri,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23020,Adriano,Musi,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1685,Magda,Negri,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25216,Paolo,Nerozzi,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22167,Antonino,Papania,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25228,Achille,Passoni,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22767,Carlo,Pegorer,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25230,Marco,Perduca,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23037,Flavio,Pertoldi,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22770,Leana,Pignedoli,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17750,Roberta,Pinotti,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23048,Donatella,Poretti,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22774,Giovanni,Procacci,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22795,Nino,Randazzo,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25235,Raffaele,Ranucci,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22801,Giorgio,Roilo,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22804,Paolo,Rossi,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17767,Antonio,Rusconi,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25224,Gian Carlo,Sangalli,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/16639,Francesco,Sanna,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/2207,Gian Piero,Scanu,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/2247,Anna Maria,Serafini,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23072,Silvio Emilio,Sircana,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/4696,Albertina,Soliani,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17787,Marco,Stradiotto,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23080,Salvatore,Tomaselli,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17651,Giorgio,Tonini,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/2420,Tiziano,Treu,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23259,Luigi,Vimercati,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/4583,Vincenzo Maria,Vita,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17660,Walter,Vitali,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/20658,Luigi,Zanda,2008-05-06,2013-03-14,Vicepresidente Vicario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17663,Sergio,Zavoli,2008-05-06,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/26900,Alberto,Tedesco,2009-07-14,2011-02-25,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22803,Francesco,Ferrante,2009-11-05,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22337,Felice,Casson,2010-02-04,2013-03-14,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/4498,Francesco,Monaco,2011-02-23,2013-03-14,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29005,Sandro,Spinello,2013-01-16,2013-03-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17941,Mario,Baldassarri,2008-04-29,2010-08-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25257,Barbara,Contini,2008-04-29,2010-08-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25238,Candido,De Angelis,2008-04-29,2010-08-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25264,Egidio,Digilio,2008-04-29,2010-08-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/21978,Maria Ida,Germontani,2008-04-29,2010-08-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17606,Giuseppe,Menardi,2008-04-29,2010-08-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/1932,Francesco,Pontone,2008-04-29,2010-08-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17771,Maurizio,Saia,2008-04-29,2010-08-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17656,Giuseppe,Valditara,2008-04-29,2010-08-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17806,Pasquale,Viespoli,2008-04-29,2010-08-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25221,Enrico,Musso,2008-04-29,2010-11-09,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25272,Vincenzo,Galioto,2008-04-29,2010-12-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17564,Valerio,Carrara,2008-04-29,2011-03-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/4509,Elio Massimo,Palmizio,2008-04-29,2011-03-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25233,Salvatore,Piscitelli,2008-04-29,2011-03-01,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/3946,Roberto,Centaro,2008-04-29,2011-07-20,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/961,Mario,Ferrara,2008-04-29,2011-07-20,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25268,Salvo,Fleres,2008-04-29,2011-07-20,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/2518,Carlo,Vizzini,2008-04-29,2011-11-03,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/237,Filippo,Berselli,2008-04-29,2012-12-19,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/407,Alessio,Butti,2008-04-29,2012-12-19,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/3847,Antonino,Caruso,2008-04-29,2012-12-19,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17580,Mariano,Delogu,2008-04-29,2012-12-19,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17880,Pierfrancesco Emilio Romano,Gamba,2008-04-29,2012-12-19,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/1445,Alfredo,Mantica,2008-04-29,2012-12-19,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/22765,Antonio,Paravia,2008-04-29,2012-12-19,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/22784,Achille,Totaro,2008-04-29,2012-12-19,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17542,Alberto,Balboni,2008-04-29,2012-12-20,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25248,Raffaele,Lauro,2008-04-29,2013-01-20,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25260,Michele,Saccomanno,2008-04-29,2013-01-24,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/251,Francesco,Bevilacqua,2008-04-29,2013-02-27,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/1027,Roberto,Formigoni,2008-05-06,2008-06-04,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17641,Luigi,Scotti,2008-05-06,2008-12-06,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/1486,Ugo,Martinat,2008-05-06,2009-03-27,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/1919,Adriana,Poli Bortone,2008-05-06,2009-06-10,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/3883,Giovanni,Collino,2008-05-06,2009-07-14,Membro
