gruppo,nomeGruppo,senatore,nome,cognome,inizio,fine,carica
http://dati.senato.it/gruppo/33,Lega Nord e Autonomie,http://dati.senato.it/senatore/20001,Raffaele,Volpi,2014-07-15,2018-03-22,Membro
http://dati.senato.it/gruppo/33,Lega Nord e Autonomie,http://dati.senato.it/senatore/22735,Sergio,Divina,2015-02-24,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29078,Erica,D'Adda,2013-03-19,2013-04-08,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25225,Rita,Ghedini,2013-03-19,2013-04-08,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29116,Stefano,Lepri,2013-03-19,2013-04-08,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29124,Patrizia,Manassero,2013-03-19,2013-04-08,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29131,Claudio,Martini,2013-03-19,2013-04-08,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29134,Giuseppina,Maturani,2013-03-19,2013-04-08,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22767,Carlo,Pegorer,2013-03-19,2013-04-08,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17750,Roberta,Pinotti,2013-03-19,2013-04-08,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29172,Francesco,Russo,2013-03-19,2013-04-08,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22759,Ignazio,Marino,2013-03-19,2013-05-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17651,Giorgio,Tonini,2013-03-19,2013-06-18,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29200,Daniela,Valentini,2013-03-19,2013-06-18,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29085,Mauro,Del Barba,2013-03-19,2014-06-23,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29082,Isabella,De Monte,2013-03-19,2014-06-30,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23135,Salvatore,Margiotta,2013-03-19,2014-12-10,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29137,Corradino,Mineo,2013-03-19,2015-10-28,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22720,Filippo,Bubbico,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22337,Felice,Casson,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/4387,Paolo,Corsini,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29088,Nerina,Dirindin,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29099,Federico,Fornaro,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25495,Maria Grazia,Gatti,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29109,Miguel,Gotor,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25229,Manuela,Granaiola,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/28580,Maria Cecilia,Guerra,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25477,Doris,Lo Moro,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/4493,Maurizio,Migliavacca,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29167,Lucrezia,Ricchiuti,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29183,Lodovico,Sonego,2013-03-19,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29077,Vincenzo,Cuomo,2013-03-19,2017-09-19,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29110,Pietro,Grasso,2013-03-19,2017-10-26,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22790,Claudio,Micheloni,2013-03-19,2017-12-20,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29035,Donatella,Albano,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22706,Silvana,Amati,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29037,Ignazio,Angioni,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29040,Bruno,Astorre,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25226,Maria Teresa,Bertuzzi,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29047,Amedeo,Bianco,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29052,Daniele Gaetano,Borioli,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29054,Claudio,Broglia,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29057,Massimo,Caleo,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29060,Laura,Cantini,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/21593,Rosaria,Capacchione,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29062,Valeria,Cardinali,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/16924,Vannino,Chiti,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/18499,Monica,Cirinna',2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29071,Roberto,Cociancich,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29072,Stefano,Collina,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29076,Giuseppe Luigi Salvatore,Cucca,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29087,Rosa Maria,Di Giorgi,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25511,Stefano,Esposito,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29092,Camilla,Fabbri,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29094,Emma,Fattorini,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29095,Nicoletta,Favero,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/26041,Valeria,Fedeli,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29096,Elena,Ferrara,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22740,Marco,Filippi,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29097,Rosanna,Filippin,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/991,Anna,Finocchiaro,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29098,Elena,Fissore,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29105,Francesco,Giacobbe,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29107,Nadia,Ginetti,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29111,Paolo,Guerrieri Paleotti,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29112,Josefa,Idem,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29113,Bachisio Silvio,Lai,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/5126,Nicola,Latorre,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29119,Sergio,Lo Giudice,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29122,Carlo,Lucherini,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1376,Giuseppe,Lumia,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1426,Luigi,Manconi,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/1458,Andrea,Marcucci,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/21507,Mauro Maria,Marino,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25466,Donella,Mattesini,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/12379,Marco,Minniti,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29138,Franco,Mirabelli,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29141,Mario,Morgoni,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29144,Claudio,Moscardelli,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29145,Massimo,Mucchetti,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29150,Pamela Giacoma Giovanna,Orru',2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29151,Venera,Padua,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29153,Giorgio,Pagliari,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29157,Annamaria,Parente,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22770,Leana,Pignedoli,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25424,Luciano,Pizzetti,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29165,Francesca,Puglisi,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29166,Laura,Puppato,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25235,Raffaele,Ranucci,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29170,Gianluca,Rossi,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17769,Roberto,Ruta,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29173,Angelica,Saggese,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25224,Gian Carlo,Sangalli,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29175,Giorgio,Santini,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29176,Francesco,Scalia,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29180,Annalisa,Silvestro,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29182,Pasquale,Sollo,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29184,Maria,Spilabotte,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/2313,Ugo,Sposetti,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17796,Walter,Tocci,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23080,Salvatore,Tomaselli,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/2430,Mario,Tronti,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29192,Stefano,Vaccari,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29194,Vito,Vattuone,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/28924,Francesco,Verducci,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/20658,Luigi,Zanda,2013-03-19,2018-03-22,Presidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29195,Magda Angela,Zanoni,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17663,Sergio,Zavoli,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29162,Stefania,Pezzopane,2013-03-22,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17750,Roberta,Pinotti,2013-04-09,2013-06-18,Segretario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22767,Carlo,Pegorer,2013-04-09,2014-06-23,Tesoriere
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/25225,Rita,Ghedini,2013-04-09,2014-10-16,Segretario d'Aula
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29172,Francesco,Russo,2013-04-09,2015-10-21,Segretario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29078,Erica,D'Adda,2013-04-09,2018-03-22,Segretario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29116,Stefano,Lepri,2013-04-09,2018-03-22,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29124,Patrizia,Manassero,2013-04-09,2018-03-22,Segretario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29131,Claudio,Martini,2013-04-09,2018-03-22,Vicepresidente Vicario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29134,Giuseppina,Maturani,2013-04-09,2018-03-22,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22917,Emilia Grazia,De Biasi,2013-04-29,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22794,Renato Guerino,Turano,2013-04-29,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17651,Giorgio,Tonini,2013-06-19,2015-11-02,Vicepresidente
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17750,Roberta,Pinotti,2013-06-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29200,Daniela,Valentini,2013-06-19,2018-03-22,Segretario
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29080,Gianpiero,Dalla Zuanna,2014-06-19,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/22767,Carlo,Pegorer,2014-06-24,2017-02-27,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29085,Mauro,Del Barba,2014-06-24,2018-03-22,Tesoriere
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/30914,Laura,Fasiolo,2014-07-02,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17651,Giorgio,Tonini,2014-10-16,2015-10-21,Segretario d'Aula
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/31042,Mara,Valdinosi,2014-10-16,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29211,Stefania,Giannini,2015-02-18,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/11320,Pietro,Ichino,2015-02-18,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/6472,Linda,Lanzillotta,2015-02-18,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17695,Alessandro,Maran,2015-02-18,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29187,Gianluca,Susta,2015-02-18,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/29172,Francesco,Russo,2015-10-22,2018-03-22,Segretario d'Aula
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/17651,Giorgio,Tonini,2015-11-03,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/23135,Salvatore,Margiotta,2016-03-01,2018-03-22,Membro
http://dati.senato.it/gruppo/49,Partito Democratico,http://dati.senato.it/senatore/32307,Lucia,Esposito,2017-09-19,2018-03-22,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/22863,Lucio,Barani,2013-03-19,2013-03-19,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/4639,Giuseppe,Esposito,2013-03-19,2013-04-09,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/2064,Paolo,Romani,2013-03-19,2013-04-09,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25270,Simona,Vicari,2013-03-19,2013-04-09,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17803,Antonio,Verro,2013-03-19,2013-05-28,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25208,Mario,Mantovani,2013-03-19,2013-06-03,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/29033,Piero,Aiello,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/22707,Andrea,Augello,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/3923,Antonio,Azzollini,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/29063,Antonio Stefano,Caridi,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/19020,Massimo,Cassano,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/29199,Federica,Chiavaroli,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/645,Francesco,Colucci,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/29206,Franco,Conte,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/752,Antonio,D'Ali',2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/29079,Mario,Dalla Tor,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/29081,Nico,D'Ascola,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/1027,Roberto,Formigoni,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17561,Antonio,Gentile,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/1148,Carlo,Giovanardi,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/29208,Marcello,Gualdani,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/29125,Bruno,Mancuso,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17698,Giuseppe Francesco Maria,Marinello,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/29152,Pippo,Pagano,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/18715,Gaetano,Quagliariello,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/23060,Luciano,Rossi,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/2132,Maurizio,Sacconi,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/25386,Salvatore,Torrisi,2013-03-19,2013-11-14,Membro
http://dati.senato.it/gruppo/56,Il Popolo della Libertà,http://dati.senato.it/senatore/17805,Guido Walter Cesare,Viceconte,2013-03-19,2013-11-14,Membro
