" ";"Fino a 19";"Totale";"";"175.456 ";"5.813.966 ";"259.513.478 ";"1.103.701 ";"1.575.510 ";"47.866 ";"5.302.710 ";"245.098.652 ";"886.590 ";"1.180.456 ";"28.092 ";"6.251.676 ";"286.200.499 ";"927.519 ";"1.215.363 ";"11.611 ";"3.597.352 ";"182.182.694 ";"514.783 ";"603.767 ";"263.025 ";"20.965.704 ";"972.995.323 ";"3.432.592 ";"4.575.096 "
" ";"20  - 24";"Tempo determinato";"";"256.369 ";"8.194.662 ";"402.716.861 ";"1.747.236 ";"2.429.822 ";"121.813 ";"14.116.095 ";"728.405.977 ";"2.416.098 ";"3.259.330 ";"141.624 ";"31.732.709 ";"1.768.390.446 ";"4.846.147 ";"6.161.777 ";"31.228 ";"9.647.006 ";"614.247.885 ";"1.392.602 ";"1.623.843 ";"551.034 ";"63.690.472 ";"3.513.761.169 ";"10.402.083 ";"13.474.772 "
" ";" ";"Tempo indeterminato";"";"74.984 ";"3.053.566 ";"148.029.615 ";"605.745 ";"843.542 ";"67.522 ";"8.005.650 ";"384.746.079 ";"1.338.628 ";"1.854.636 ";"185.726 ";"44.720.282 ";"2.338.412.283 ";"6.727.012 ";"8.567.068 ";"292.919 ";"90.963.449 ";"5.654.975.593 ";"13.564.953 ";"15.231.766 ";"621.151 ";"146.742.947 ";"8.526.163.570 ";"22.236.339 ";"26.497.012 "
" ";" ";"Stagionale";"";"47.293 ";"1.796.146 ";"93.903.290 ";"324.624 ";"456.475 ";"28.609 ";"3.185.208 ";"179.134.189 ";"539.960 ";"685.698 ";"17.416 ";"3.588.946 ";"236.762.025 ";"612.900 ";"704.646 ";"617 ";"190.300 ";"14.687.445 ";"28.715 ";"32.081 ";"93.935 ";"8.760.600 ";"524.486.949 ";"1.506.200 ";"1.878.900 "
" ";"20  - 24";"Totale";"";"378.646 ";"13.044.374 ";"644.649.766 ";"2.677.605 ";"3.729.839 ";"217.944 ";"25.306.953 ";"1.292.286.245 ";"4.294.687 ";"5.799.664 ";"344.766 ";"80.041.937 ";"4.343.564.754 ";"12.186.060 ";"15.433.491 ";"324.764 ";"100.800.755 ";"6.283.910.923 ";"14.986.270 ";"16.887.690 ";"1.266.120 ";"219.194.019 ";"12.564.411.688 ";"34.144.622 ";"41.850.684 "
" ";"25  - 29";"Tempo determinato";"";"182.647 ";"6.380.527 ";"347.696.913 ";"1.205.597 ";"1.687.934 ";"117.398 ";"13.935.498 ";"802.023.270 ";"2.276.566 ";"3.025.018 ";"184.589 ";"42.271.800 ";"2.611.844.312 ";"6.605.457 ";"8.046.505 ";"55.637 ";"17.197.600 ";"1.190.011.873 ";"2.572.500 ";"2.893.123 ";"540.271 ";"79.785.425 ";"4.951.576.368 ";"12.660.121 ";"15.652.580 "
" ";" ";"Tempo indeterminato";"";"74.911 ";"3.088.081 ";"181.488.727 ";"598.322 ";"835.320 ";"75.355 ";"9.064.646 ";"508.558.785 ";"1.512.169 ";"2.060.847 ";"276.506 ";"67.772.005 ";"4.086.357.951 ";"10.464.535 ";"12.956.797 ";"678.655 ";"210.933.028 ";"15.663.965.600 ";"32.324.672 ";"35.290.045 ";"1.105.427 ";"290.857.760 ";"20.440.371.063 ";"44.899.698 ";"51.143.009 "
" ";" ";"Stagionale";"";"24.436 ";"908.780 ";"51.994.345 ";"171.004 ";"234.461 ";"23.379 ";"2.704.024 ";"165.550.870 ";"464.815 ";"573.582 ";"21.420 ";"4.413.603 ";"311.035.658 ";"759.639 ";"861.147 ";"737 ";"227.396 ";"17.713.937 ";"34.230 ";"38.324 ";"69.972 ";"8.253.803 ";"546.294.810 ";"1.429.688 ";"1.707.514 "
" ";"25  - 29";"Totale";"";"281.994 ";"10.377.388 ";"581.179.985 ";"1.974.923 ";"2.757.715 ";"216.132 ";"25.704.168 ";"1.476.132.925 ";"4.253.549 ";"5.659.447 ";"482.515 ";"114.457.408 ";"7.009.237.921 ";"17.829.631 ";"21.864.449 ";"735.029 ";"228.358.024 ";"16.871.691.410 ";"34.931.403 ";"38.221.492 ";"1.715.670 ";"378.896.988 ";"25.938.242.241 ";"58.989.506 ";"68.503.103 "
" ";"30  - 34";"Tempo determinato";"";"139.977 ";"5.132.620 ";"287.172.900 ";"932.276 ";"1.300.007 ";"99.272 ";"11.915.113 ";"703.196.313 ";"1.945.928 ";"2.546.161 ";"173.062 ";"39.890.344 ";"2.555.794.366 ";"6.324.035 ";"7.542.516 ";"54.905 ";"16.974.001 ";"1.210.671.753 ";"2.552.687 ";"2.855.058 ";"467.216 ";"73.912.078 ";"4.756.835.332 ";"11.754.926 ";"14.243.742 "
" ";" ";"Tempo indeterminato";"";"64.366 ";"2.588.632 ";"174.379.126 ";"541.740 ";"773.480 ";"69.963 ";"8.461.525 ";"522.018.044 ";"1.457.703 ";"2.010.253 ";"300.704 ";"74.523.610 ";"4.951.336.253 ";"11.711.101 ";"14.333.090 ";"885.966 ";"275.396.011 ";"23.451.026.667 ";"42.582.553 ";"46.070.213 ";"1.320.999 ";"360.969.778 ";"29.098.760.090 ";"56.293.097 ";"63.187.036 "
" ";" ";"Stagionale";"";"16.441 ";"629.286 ";"38.047.896 ";"118.405 ";"160.589 ";"18.903 ";"2.219.805 ";"143.086.451 ";"383.739 ";"468.942 ";"19.596 ";"4.037.698 ";"300.486.456 ";"700.621 ";"786.739 ";"648 ";"199.912 ";"14.827.876 ";"30.227 ";"33.696 ";"55.588 ";"7.086.701 ";"496.448.679 ";"1.232.992 ";"1.449.966 "
" ";"30  - 34";"Totale";"";"220.784 ";"8.350.538 ";"499.599.922 ";"1.592.421 ";"2.234.076 ";"188.138 ";"22.596.443 ";"1.368.300.808 ";"3.787.370 ";"5.025.356 ";"493.362 ";"118.451.652 ";"7.807.617.075 ";"18.735.758 ";"22.662.345 ";"941.519 ";"292.569.924 ";"24.676.526.296 ";"45.165.467 ";"48.958.967 ";"1.843.803 ";"441.968.557 ";"34.352.044.101 ";"69.281.015 ";"78.880.744 "
" ";"35  - 39";"Tempo determinato";"";"118.325 ";"4.340.244 ";"245.820.810 ";"799.788 ";"1.095.048 ";"86.514 ";"10.483.688 ";"626.301.572 ";"1.734.024 ";"2.224.121 ";"158.205 ";"36.529.281 ";"2.397.626.953 ";"5.865.078 ";"6.866.159 ";"47.802 ";"14.780.020 ";"1.089.540.283 ";"2.214.920 ";"2.485.702 ";"410.846 ";"66.133.233 ";"4.359.289.618 ";"10.613.811 ";"12.671.030 "
" ";" ";"Tempo indeterminato";"";"56.544 ";"2.285.007 ";"166.018.065 ";"480.359 ";"682.003 ";"64.044 ";"7.767.872 ";"517.363.561 ";"1.354.903 ";"1.862.618 ";"318.003 ";"79.794.803 ";"5.747.041.070 ";"12.694.559 ";"15.329.085 ";"1.020.396 ";"317.145.145 ";"29.690.961.850 ";"48.877.989 ";"53.060.569 ";"1.458.987 ";"406.992.827 ";"36.121.384.546 ";"63.407.810 ";"70.934.275 "
" ";" ";"Stagionale";"";"13.733 ";"525.717 ";"32.572.996 ";"99.332 ";"133.412 ";"17.241 ";"2.029.112 ";"133.370.163 ";"351.854 ";"426.498 ";"18.168 ";"3.727.589 ";"279.560.790 ";"644.721 ";"725.627 ";"507 ";"156.570 ";"11.170.436 ";"23.341 ";"26.364 ";"49.649 ";"6.438.988 ";"456.674.385 ";"1.119.248 ";"1.311.901 "
" ";"35  - 39";"Totale";"";"188.602 ";"7.150.968 ";"444.411.871 ";"1.379.479 ";"1.910.463 ";"167.799 ";"20.280.672 ";"1.277.035.296 ";"3.440.781 ";"4.513.237 ";"494.376 ";"120.051.673 ";"8.424.228.813 ";"19.204.359 ";"22.920.871 ";"1.068.705 ";"332.081.735 ";"30.791.672.569 ";"51.116.250 ";"55.572.635 ";"1.919.482 ";"479.565.048 ";"40.937.348.549 ";"75.140.869 ";"84.917.206 "
" ";"40  - 44";"Tempo determinato";"";"113.238 ";"4.121.769 ";"234.722.430 ";"771.045 ";"1.043.248 ";"81.889 ";"9.940.609 ";"598.168.335 ";"1.658.182 ";"2.110.796 ";"149.877 ";"34.566.539 ";"2.291.540.299 ";"5.577.891 ";"6.506.191 ";"46.987 ";"14.533.655 ";"1.061.488.522 ";"2.160.176 ";"2.443.314 ";"391.991 ";"63.162.572 ";"4.185.919.586 ";"10.167.294 ";"12.103.549 "
" ";" ";"Tempo indeterminato";"";"48.923 ";"1.989.241 ";"148.459.401 ";"397.952 ";"560.557 ";"54.438 ";"6.626.699 ";"458.235.432 ";"1.134.742 ";"1.582.377 ";"338.717 ";"86.216.614 ";"6.523.726.237 ";"13.804.810 ";"16.534.918 ";"1.254.876 ";"390.158.847 ";"38.957.584.189 ";"59.996.151 ";"65.253.520 ";"1.696.954 ";"484.991.401 ";"46.088.005.259 ";"75.333.656 ";"83.931.372 "
" ";" ";"Stagionale";"";"13.626 ";"531.837 ";"32.832.038 ";"100.691 ";"135.020 ";"18.470 ";"2.179.578 ";"145.659.442 ";"379.874 ";"456.839 ";"19.085 ";"3.885.683 ";"296.044.365 ";"675.066 ";"756.821 ";"516 ";"159.307 ";"12.028.690 ";"24.039 ";"26.832 ";"51.697 ";"6.756.405 ";"486.564.535 ";"1.179.670 ";"1.375.512 "
" ";"40  - 44";"Totale";"";"175.787 ";"6.642.847 ";"416.013.869 ";"1.269.689 ";"1.738.825 ";"154.797 ";"18.746.886 ";"1.202.063.209 ";"3.172.798 ";"4.150.012 ";"507.679 ";"124.668.836 ";"9.111.310.901 ";"20.057.767 ";"23.797.930 ";"1.302.379 ";"404.851.809 ";"40.031.101.401 ";"62.180.366 ";"67.723.666 ";"2.140.642 ";"554.910.378 ";"50.760.489.380 ";"86.680.619 ";"97.410.433 "
" ";"45  - 49";"Tempo determinato";"";"105.523 ";"3.770.038 ";"216.804.564 ";"717.673 ";"961.187 ";"74.447 ";"9.013.508 ";"549.511.657 ";"1.514.257 ";"1.922.582 ";"134.506 ";"30.955.363 ";"2.062.747.481 ";"5.005.920 ";"5.845.413 ";"42.873 ";"13.265.362 ";"978.703.390 ";"1.969.449 ";"2.229.391 ";"357.349 ";"57.004.271 ";"3.807.767.092 ";"9.207.299 ";"10.958.573 "
" ";" ";"Tempo indeterminato";"";"43.031 ";"1.760.839 ";"138.038.895 ";"346.120 ";"488.644 ";"48.221 ";"5.893.750 ";"434.160.107 ";"1.009.179 ";"1.417.055 ";"339.347 ";"86.844.033 ";"6.851.905.630 ";"13.949.236 ";"16.659.460 ";"1.393.704 ";"433.480.071 ";"46.751.352.268 ";"66.725.274 ";"72.472.553 ";"1.824.303 ";"527.978.693 ";"54.175.456.900 ";"82.029.809 ";"91.037.712 "
" ";" ";"Stagionale";"";"14.002 ";"550.171 ";"34.290.598 ";"103.974 ";"139.597 ";"18.963 ";"2.239.325 ";"150.029.898 ";"388.215 ";"467.826 ";"19.765 ";"4.004.655 ";"309.863.240 ";"699.019 ";"779.420 ";"472 ";"145.608 ";"11.450.382 ";"22.283 ";"24.544 ";"53.202 ";"6.939.759 ";"505.634.118 ";"1.213.491 ";"1.411.387 "
" ";"45  - 49";"Totale";"";"162.556 ";"6.081.048 ";"389.134.057 ";"1.167.767 ";"1.589.428 ";"141.631 ";"17.146.583 ";"1.133.701.662 ";"2.911.650 ";"3.807.463 ";"493.618 ";"121.804.051 ";"9.224.516.351 ";"19.654.174 ";"23.284.293 ";"1.437.049 ";"446.891.041 ";"47.741.506.040 ";"68.717.007 ";"74.726.488 ";"2.234.854 ";"591.922.723 ";"58.488.858.110 ";"92.450.599 ";"103.407.672 "
" ";"50  - 54";"Tempo determinato";"";"88.989 ";"3.135.457 ";"183.180.053 ";"612.032 ";"808.609 ";"61.447 ";"7.428.396 ";"460.493.026 ";"1.269.435 ";"1.593.034 ";"106.781 ";"24.521.099 ";"1.651.063.330 ";"3.980.119 ";"4.642.544 ";"34.026 ";"10.529.394 ";"781.728.346 ";"1.557.291 ";"1.769.351 ";"291.243 ";"45.614.346 ";"3.076.464.755 ";"7.418.876 ";"8.813.538 "
" ";" ";"Tempo indeterminato";"";"38.558 ";"1.570.126 ";"128.336.871 ";"318.854 ";"447.050 ";"43.445 ";"5.316.797 ";"397.880.662 ";"933.055 ";"1.303.475 ";"318.322 ";"81.799.967 ";"6.647.613.419 ";"13.241.232 ";"15.678.933 ";"1.299.578 ";"404.265.238 ";"45.308.817.756 ";"62.397.610 ";"67.578.017 ";"1.699.903 ";"492.952.128 ";"52.482.648.708 ";"76.890.751 ";"85.007.475 "
" ";" ";"Stagionale";"";"12.416 ";"490.764 ";"30.574.806 ";"92.804 ";"124.195 ";"17.729 ";"2.097.855 ";"141.281.202 ";"365.755 ";"436.395 ";"17.513 ";"3.543.817 ";"274.096.128 ";"615.742 ";"688.524 ";"374 ";"115.345 ";"8.799.881 ";"17.173 ";"19.448 ";"48.032 ";"6.247.781 ";"454.752.017 ";"1.091.474 ";"1.268.562 "
" ";"50  - 54";"Totale";"";"139.963 ";"5.196.347 ";"342.091.730 ";"1.023.690 ";"1.379.854 ";"122.621 ";"14.843.048 ";"999.654.890 ";"2.568.245 ";"3.332.904 ";"442.616 ";"109.864.883 ";"8.572.772.877 ";"17.837.093 ";"21.010.001 ";"1.333.978 ";"414.909.977 ";"46.099.345.983 ";"63.972.073 ";"69.366.816 ";"2.039.178 ";"544.814.255 ";"56.013.865.480 ";"85.401.101 ";"95.089.575 "
" ";"55  - 59";"Tempo determinato";"";"63.238 ";"2.200.171 ";"133.363.451 ";"451.072 ";"578.222 ";"42.748 ";"5.160.842 ";"332.312.583 ";"905.258 ";"1.117.509 ";"69.813 ";"15.955.188 ";"1.099.487.872 ";"2.610.002 ";"3.029.976 ";"21.946 ";"6.795.360 ";"534.711.656 ";"1.005.541 ";"1.141.190 ";"197.745 ";"30.111.561 ";"2.099.875.562 ";"4.971.873 ";"5.866.897 "
" ";" ";"Tempo indeterminato";"";"35.127 ";"1.434.419 ";"127.567.345 ";"306.263 ";"407.492 ";"40.678 ";"5.038.178 ";"419.397.427 ";"906.432 ";"1.195.548 ";"259.248 ";"66.276.992 ";"5.601.821.289 ";"10.795.687 ";"12.634.406 ";"1.002.807 ";"311.990.936 ";"36.652.512.098 ";"48.391.262 ";"52.145.924 ";"1.337.860 ";"384.740.525 ";"42.801.298.159 ";"60.399.644 ";"66.383.370 "
" ";" ";"Stagionale";"";"9.528 ";"382.966 ";"24.265.442 ";"73.775 ";"97.877 ";"13.402 ";"1.586.208 ";"106.684.308 ";"273.967 ";"328.503 ";"12.892 ";"2.593.437 ";"201.609.913 ";"449.787 ";"503.013 ";"209 ";"64.474 ";"5.112.523 ";"9.781 ";"10.868 ";"36.031 ";"4.627.085 ";"337.672.186 ";"807.310 ";"940.261 "
" ";"55  - 59";"Totale";"";"107.893 ";"4.017.556 ";"285.196.238 ";"831.111 ";"1.083.591 ";"96.828 ";"11.785.228 ";"858.394.318 ";"2.085.657 ";"2.641.560 ";"341.953 ";"84.825.617 ";"6.902.919.074 ";"13.855.476 ";"16.167.395 ";"1.024.962 ";"318.850.770 ";"37.192.336.277 ";"49.406.584 ";"53.297.982 ";"1.571.636 ";"419.479.171 ";"45.238.845.907 ";"66.178.828 ";"73.190.528 "
" ";"60  - 64";"Tempo determinato";"";"37.527 ";"1.263.556 ";"83.002.624 ";"285.368 ";"353.347 ";"22.187 ";"2.665.565 ";"183.253.918 ";"484.856 ";"591.799 ";"31.054 ";"7.033.077 ";"515.170.826 ";"1.141.694 ";"1.343.261 ";"9.839 ";"3.049.748 ";"314.853.659 ";"443.213 ";"511.617 ";"100.607 ";"14.011.946 ";"1.096.281.027 ";"2.355.131 ";"2.800.024 "
" ";" ";"Tempo indeterminato";"";"38.492 ";"1.875.220 ";"195.687.430 ";"391.669 ";"474.538 ";"47.173 ";"6.010.755 ";"626.100.060 ";"1.067.909 ";"1.275.207 ";"146.289 ";"36.083.907 ";"3.301.367.559 ";"5.786.116 ";"6.808.493 ";"423.691 ";"131.860.358 ";"16.154.942.621 ";"20.186.954 ";"22.031.910 ";"655.645 ";"175.830.240 ";"20.278.097.670 ";"27.432.647 ";"30.590.148 "
" ";" ";"Stagionale";"";"5.720 ";"222.887 ";"14.116.577 ";"43.747 ";"59.240 ";"7.842 ";"924.223 ";"62.954.468 ";"159.063 ";"191.045 ";"6.636 ";"1.316.461 ";"101.798.936 ";"225.125 ";"255.328 ";"102 ";"31.482 ";"2.449.759 ";"4.687 ";"5.301 ";"20.300 ";"2.495.053 ";"181.319.740 ";"432.622 ";"510.914 "
" ";"60  - 64";"Totale";"";"81.739 ";"3.361.663 ";"292.806.631 ";"720.783 ";"887.125 ";"77.202 ";"9.600.543 ";"872.308.446 ";"1.711.828 ";"2.058.051 ";"183.979 ";"44.433.445 ";"3.918.337.321 ";"7.152.935 ";"8.407.082 ";"433.632 ";"134.941.588 ";"16.472.246.039 ";"20.634.854 ";"22.548.828 ";"776.552 ";"192.337.239 ";"21.555.698.437 ";"30.220.400 ";"33.901.086 "
" ";"65 ed oltre";"Tempo determinato";"";"23.804 ";"655.135 ";"44.057.831 ";"173.834 ";"216.311 ";"9.228 ";"1.085.165 ";"74.746.098 ";"204.308 ";"260.356 ";"9.308 ";"2.078.958 ";"149.473.193 ";"314.968 ";"404.096 ";"3.135 ";"973.165 ";"123.721.371 ";"126.738 ";"163.017 ";"45.475 ";"4.792.423 ";"391.998.493 ";"819.848 ";"1.043.780 "
" ";" ";"Tempo indeterminato";"";"22.477 ";"1.014.436 ";"92.589.983 ";"242.748 ";"312.793 ";"19.037 ";"2.345.227 ";"207.988.504 ";"413.420 ";"565.156 ";"41.833 ";"10.010.843 ";"786.541.997 ";"1.417.045 ";"1.907.762 ";"87.218 ";"27.147.957 ";"2.696.067.820 ";"3.642.770 ";"4.535.303 ";"170.565 ";"40.518.463 ";"3.783.188.304 ";"5.715.984 ";"7.321.014 "
" ";" ";"Stagionale";"";"4.614 ";"147.809 ";"8.400.389 ";"29.235 ";"44.702 ";"3.433 ";"397.280 ";"24.895.591 ";"61.078 ";"83.534 ";"1.968 ";"388.467 ";"27.270.080 ";"59.456 ";"75.141 ";"36 ";"11.081 ";"676.043 ";"1.458 ";"1.870 ";"10.051 ";"944.637 ";"61.242.103 ";"151.228 ";"205.247 "
" ";"65 ed oltre";"Totale";"";"50.895 ";"1.817.380 ";"145.048.203 ";"445.817 ";"573.806 ";"31.698 ";"3.827.672 ";"307.630.193 ";"678.807 ";"909.046 ";"53.109 ";"12.478.268 ";"963.285.270 ";"1.791.469 ";"2.386.999 ";"90.389 ";"28.132.203 ";"2.820.465.234 ";"3.770.967 ";"4.700.190 ";"226.091 ";"46.255.523 ";"4.236.428.900 ";"6.687.059 ";"8.570.041 "
" ";"Totale";"Tempo determinato";"";"1.237.158 ";"42.335.167 ";"2.319.056.972 ";"8.337.900 ";"11.386.302 ";"739.474 ";"88.217.441 ";"5.175.057.612 ";"14.825.178 ";"19.218.529 ";"1.168.520 ";"267.606.555 ";"17.204.569.553 ";"42.571.409 ";"50.796.822 ";"349.541 ";"108.104.561 ";"7.928.185.134 ";"16.044.140 ";"18.176.082 ";"3.494.693 ";"506.263.724 ";"32.626.869.271 ";"81.778.627 ";"99.577.735 "
" ";" ";"Tempo indeterminato";"";"527.537 ";"21.868.839 ";"1.551.319.018 ";"4.458.096 ";"6.137.236 ";"548.654 ";"66.701.103 ";"4.570.687.465 ";"11.490.660 ";"15.596.917 ";"2.541.818 ";"637.963.542 ";"47.005.374.696 ";"101.174.854 ";"122.166.042 ";"8.350.210 ";"2.596.564.401 ";"261.134.772.487 ";"399.153.987 ";"434.210.616 ";"11.968.219 ";"3.323.097.885 ";"314.262.153.666 ";"516.277.597 ";"578.110.811 "
" ";" ";"Stagionale";"";"199.620 ";"7.650.069 ";"429.269.760 ";"1.390.990 ";"1.936.694 ";"174.528 ";"20.222.362 ";"1.286.861.567 ";"3.476.124 ";"4.261.750 ";"155.727 ";"31.759.349 ";"2.354.046.607 ";"5.485.979 ";"6.187.355 ";"4.266 ";"1.316.216 ";"100.027.245 ";"197.896 ";"221.823 ";"534.141 ";"60.947.996 ";"4.170.205.179 ";"10.550.988 ";"12.607.622 "
"2019";" ";"Totale";"";"1.964.315 ";"71.854.075 ";"4.299.645.750 ";"14.186.985 ";"19.460.232 ";"1.462.656 ";"175.140.906 ";"11.032.606.644 ";"29.791.962 ";"39.077.196 ";"3.866.065 ";"937.329.446 ";"66.563.990.856 ";"149.232.241 ";"179.150.219 ";"8.704.017 ";"2.705.985.178 ";"269.162.984.866 ";"415.396.023 ";"452.608.521 ";"15.997.053 ";"3.890.309.605 ";"351.059.228.116 ";"608.607.212 ";"690.296.168 "
"2020";"Fino a 19";"Tempo determinato";"";"75.321 ";"2.306.710 ";"107.507.359 ";"454.945 ";"649.769 ";"15.680 ";"1.708.975 ";"84.055.785 ";"275.475 ";"384.285 ";"5.812 ";"1.236.106 ";"65.765.339 ";"183.973 ";"247.779 ";"609 ";"188.288 ";"18.490.370 ";"27.451 ";"31.668 ";"97.422 ";"5.440.079 ";"275.818.853 ";"941.843 ";"1.313.501 "
" ";" ";"Tempo indeterminato";"";"22.561 ";"926.357 ";"39.409.978 ";"177.898 ";"242.133 ";"14.572 ";"1.690.097 ";"73.751.797 ";"283.662 ";"377.076 ";"17.423 ";"3.991.767 ";"180.518.349 ";"649.892 ";"801.437 ";"2.647 ";"818.327 ";"41.631.570 ";"120.983 ";"137.644 ";"57.203 ";"7.426.548 ";"335.311.694 ";"1.232.434 ";"1.558.290 "
" ";" ";"Stagionale";"";"34.282 ";"1.255.064 ";"58.691.058 ";"203.868 ";"316.221 ";"3.918 ";"386.135 ";"19.579.573 ";"60.465 ";"84.437 ";"320 ";"60.707 ";"3.676.971 ";"10.489 ";"12.513 ";"6 ";"1.863 ";"211.219 ";"238 ";"312 ";"38.526 ";"1.703.769 ";"82.158.821 ";"275.060 ";"413.483 "
" ";"Fino a 19";"Totale";"";"132.164 ";"4.488.131 ";"205.608.395 ";"836.712 ";"1.208.123 ";"34.170 ";"3.785.207 ";"177.387.155 ";"619.602 ";"845.798 ";"23.555 ";"5.288.580 ";"249.960.659 ";"844.353 ";"1.061.729 ";"3.262 ";"1.008.478 ";"60.333.159 ";"148.671 ";"169.624 ";"193.151 ";"14.570.396 ";"693.289.368 ";"2.449.337 ";"3.285.274 "
" ";"20  - 24";"Tempo determinato";"";"257.618 ";"8.938.047 ";"452.847.888 ";"1.774.881 ";"2.486.276 ";"115.872 ";"13.205.588 ";"690.959.083 ";"2.172.898 ";"2.999.600 ";"106.912 ";"23.526.335 ";"1.375.115.029 ";"3.672.389 ";"4.662.465 ";"16.624 ";"5.136.143 ";"357.448.023 ";"767.478 ";"864.446 ";"497.026 ";"50.806.113 ";"2.876.370.023 ";"8.387.646 ";"11.012.787 "
" ";" ";"Tempo indeterminato";"";"82.895 ";"3.477.206 ";"168.100.126 ";"677.702 ";"979.570 ";"82.009 ";"9.780.862 ";"461.716.307 ";"1.619.290 ";"2.368.157 ";"297.840 ";"71.525.630 ";"4.035.153.163 ";"11.672.583 ";"14.174.620 ";"126.556 ";"39.208.230 ";"2.711.107.850 ";"6.057.547 ";"6.580.899 ";"589.300 ";"123.991.928 ";"7.376.077.446 ";"20.027.122 ";"24.103.246 "
" ";" ";"Stagionale";"";"56.495 ";"2.238.961 ";"118.638.658 ";"396.716 ";"565.477 ";"24.787 ";"2.664.271 ";"155.922.249 ";"453.645 ";"583.311 ";"5.074 ";"988.382 ";"68.761.286 ";"172.377 ";"200.850 ";"128 ";"39.499 ";"3.595.656 ";"5.833 ";"6.656 ";"86.484 ";"5.931.113 ";"346.917.849 ";"1.028.572 ";"1.356.294 "
" ";"20  - 24";"Totale";"";"397.008 ";"14.654.214 ";"739.586.672 ";"2.849.299 ";"4.031.323 ";"222.668 ";"25.650.721 ";"1.308.597.639 ";"4.245.833 ";"5.951.068 ";"409.826 ";"96.040.347 ";"5.479.029.478 ";"15.517.349 ";"19.037.935 ";"143.308 ";"44.383.872 ";"3.072.151.529 ";"6.830.859 ";"7.452.001 ";"1.172.810 ";"180.729.154 ";"10.599.365.318 ";"29.443.340 ";"36.472.327 "
" ";"25  - 29";"Tempo determinato";"";"201.113 ";"7.709.662 ";"433.791.370 ";"1.392.520 ";"1.934.979 ";"120.072 ";"13.891.328 ";"806.017.078 ";"2.267.538 ";"3.054.781 ";"157.054 ";"35.380.228 ";"2.278.341.141 ";"5.756.260 ";"6.899.645 ";"29.623 ";"9.153.387 ";"672.825.235 ";"1.407.733 ";"1.540.391 ";"507.862 ";"66.134.605 ";"4.190.974.824 ";"10.824.051 ";"13.429.796 "
