" ";"Fino a 19";"Totale";"";"83.648 ";"2.714.691 ";"124.460.068 ";"511.389 ";"727.288 ";"22.816 ";"2.530.192 ";"116.390.043 ";"413.922 ";"551.132 ";"15.675 ";"3.509.305 ";"154.359.185 ";"522.516 ";"679.389 ";"7.717 ";"2.393.025 ";"108.451.902 ";"349.093 ";"401.280 ";"129.856 ";"11.147.213 ";"503.661.198 ";"1.796.920 ";"2.359.089 "
" ";"20  - 24";"Tempo determinato";"";"168.809 ";"5.385.754 ";"274.616.315 ";"1.090.908 ";"1.538.667 ";"78.180 ";"9.008.145 ";"474.066.112 ";"1.513.909 ";"2.023.506 ";"91.124 ";"20.704.010 ";"1.168.765.254 ";"3.201.036 ";"3.985.388 ";"22.947 ";"7.096.876 ";"435.368.354 ";"1.041.288 ";"1.193.218 ";"361.060 ";"42.194.785 ";"2.352.816.035 ";"6.847.141 ";"8.740.779 "
" ";" ";"Tempo indeterminato";"";"89.682 ";"3.474.323 ";"162.459.468 ";"753.203 ";"1.029.936 ";"68.366 ";"8.043.567 ";"373.219.855 ";"1.410.345 ";"1.922.760 ";"162.975 ";"38.816.136 ";"1.919.186.654 ";"5.951.097 ";"7.531.816 ";"226.871 ";"70.471.852 ";"4.024.078.843 ";"10.407.103 ";"11.797.123 ";"547.894 ";"120.805.878 ";"6.478.944.820 ";"18.521.748 ";"22.281.635 "
" ";" ";"Stagionale";"";"33.752 ";"1.362.879 ";"71.440.479 ";"253.355 ";"349.257 ";"20.958 ";"2.264.455 ";"129.030.461 ";"400.545 ";"488.981 ";"9.998 ";"2.036.923 ";"132.257.648 ";"354.428 ";"399.849 ";"318 ";"98.186 ";"5.814.656 ";"14.569 ";"16.536 ";"65.026 ";"5.762.443 ";"338.543.244 ";"1.022.897 ";"1.254.623 "
" ";"20  - 24";"Totale";"";"292.243 ";"10.222.956 ";"508.516.262 ";"2.097.466 ";"2.917.860 ";"167.504 ";"19.316.167 ";"976.316.428 ";"3.324.799 ";"4.435.247 ";"264.097 ";"61.557.069 ";"3.220.209.556 ";"9.506.562 ";"11.917.053 ";"250.136 ";"77.666.914 ";"4.465.261.853 ";"11.462.960 ";"13.006.877 ";"973.980 ";"168.763.106 ";"9.170.304.099 ";"26.391.786 ";"32.277.037 "
" ";"25  - 29";"Tempo determinato";"";"147.097 ";"4.992.298 ";"278.895.116 ";"976.095 ";"1.353.471 ";"90.491 ";"10.665.683 ";"616.332.938 ";"1.784.138 ";"2.321.302 ";"135.912 ";"31.334.162 ";"1.935.342.202 ";"4.974.821 ";"5.957.112 ";"44.878 ";"13.889.643 ";"942.081.873 ";"2.107.057 ";"2.333.627 ";"418.378 ";"60.881.786 ";"3.772.652.129 ";"9.842.110 ";"11.965.512 "
" ";" ";"Tempo indeterminato";"";"99.967 ";"3.928.786 ";"219.205.307 ";"834.903 ";"1.152.569 ";"88.317 ";"10.520.025 ";"561.682.144 ";"1.856.811 ";"2.510.324 ";"277.310 ";"67.312.901 ";"3.846.652.386 ";"10.644.370 ";"13.062.714 ";"592.431 ";"184.168.539 ";"12.930.725.016 ";"28.140.496 ";"30.805.988 ";"1.058.025 ";"265.930.251 ";"17.558.264.853 ";"41.476.579 ";"47.531.595 "
" ";" ";"Stagionale";"";"20.951 ";"839.577 ";"47.645.492 ";"165.884 ";"220.304 ";"21.133 ";"2.384.529 ";"146.219.894 ";"430.793 ";"508.988 ";"14.686 ";"2.976.879 ";"205.185.654 ";"522.634 ";"581.875 ";"425 ";"131.240 ";"8.614.084 ";"19.778 ";"22.100 ";"57.195 ";"6.332.225 ";"407.665.124 ";"1.139.090 ";"1.333.267 "
" ";"25  - 29";"Totale";"";"268.015 ";"9.760.661 ";"545.745.915 ";"1.976.882 ";"2.726.344 ";"199.941 ";"23.570.237 ";"1.324.234.976 ";"4.071.742 ";"5.340.614 ";"427.908 ";"101.623.942 ";"5.987.180.242 ";"16.141.825 ";"19.601.701 ";"637.734 ";"198.189.422 ";"13.881.420.973 ";"30.267.330 ";"33.161.715 ";"1.533.598 ";"333.144.262 ";"21.738.582.106 ";"52.457.779 ";"60.830.374 "
" ";"30  - 34";"Tempo determinato";"";"120.916 ";"4.239.212 ";"247.680.413 ";"825.720 ";"1.108.162 ";"85.271 ";"10.206.442 ";"616.251.759 ";"1.738.677 ";"2.185.164 ";"140.147 ";"32.269.616 ";"2.069.113.339 ";"5.221.472 ";"6.100.454 ";"47.751 ";"14.785.975 ";"1.056.539.106 ";"2.253.444 ";"2.483.037 ";"394.085 ";"61.501.245 ";"3.989.584.617 ";"10.039.313 ";"11.876.817 "
" ";" ";"Tempo indeterminato";"";"93.423 ";"3.647.960 ";"230.567.020 ";"826.713 ";"1.131.611 ";"90.587 ";"10.852.418 ";"643.222.814 ";"2.006.323 ";"2.654.719 ";"330.577 ";"81.222.493 ";"5.180.001.398 ";"13.173.706 ";"15.775.610 ";"852.189 ";"264.972.824 ";"21.892.847.384 ";"41.189.017 ";"44.313.311 ";"1.366.776 ";"360.695.695 ";"27.946.638.616 ";"57.195.758 ";"63.875.251 "
" ";" ";"Stagionale";"";"14.325 ";"581.075 ";"34.472.813 ";"116.242 ";"152.227 ";"17.430 ";"2.012.691 ";"130.037.197 ";"365.304 ";"427.005 ";"14.334 ";"2.884.094 ";"209.509.895 ";"509.319 ";"561.911 ";"360 ";"111.114 ";"7.761.230 ";"17.064 ";"18.719 ";"46.449 ";"5.588.974 ";"381.781.135 ";"1.007.929 ";"1.159.862 "
" ";"30  - 34";"Totale";"";"228.664 ";"8.468.247 ";"512.720.246 ";"1.768.674 ";"2.392.000 ";"193.288 ";"23.071.551 ";"1.389.511.770 ";"4.110.304 ";"5.266.888 ";"485.058 ";"116.376.203 ";"7.458.624.632 ";"18.904.496 ";"22.437.975 ";"900.300 ";"279.869.913 ";"22.957.147.720 ";"43.459.525 ";"46.815.067 ";"1.807.310 ";"427.785.914 ";"32.318.004.368 ";"68.243.000 ";"76.911.930 "
" ";"35  - 39";"Tempo determinato";"";"108.397 ";"3.832.471 ";"228.734.811 ";"754.499 ";"994.635 ";"81.092 ";"9.810.969 ";"608.620.040 ";"1.696.562 ";"2.084.361 ";"141.528 ";"32.572.399 ";"2.154.733.787 ";"5.348.065 ";"6.133.232 ";"44.289 ";"13.712.433 ";"1.014.972.567 ";"2.080.612 ";"2.303.003 ";"375.306 ";"59.928.272 ";"4.007.061.205 ";"9.879.738 ";"11.515.231 "
" ";" ";"Tempo indeterminato";"";"90.373 ";"3.503.338 ";"237.115.555 ";"814.394 ";"1.088.844 ";"89.237 ";"10.726.592 ";"683.020.766 ";"2.039.454 ";"2.663.666 ";"386.512 ";"96.362.448 ";"6.726.918.113 ";"15.837.534 ";"18.672.853 ";"1.089.252 ";"338.660.900 ";"30.819.611.339 ";"52.524.365 ";"56.640.418 ";"1.655.374 ";"449.253.278 ";"38.466.665.773 ";"71.215.747 ";"79.065.781 "
" ";" ";"Stagionale";"";"12.692 ";"515.779 ";"31.170.435 ";"103.757 ";"134.634 ";"16.758 ";"1.951.972 ";"128.580.853 ";"355.877 ";"411.995 ";"14.093 ";"2.815.200 ";"209.126.747 ";"499.139 ";"549.636 ";"306 ";"94.547 ";"6.915.597 ";"14.379 ";"15.912 ";"43.849 ";"5.377.498 ";"375.793.632 ";"973.151 ";"1.112.177 "
" ";"35  - 39";"Totale";"";"211.462 ";"7.851.588 ";"497.020.801 ";"1.672.649 ";"2.218.113 ";"187.087 ";"22.489.533 ";"1.420.221.659 ";"4.091.893 ";"5.160.022 ";"542.133 ";"131.750.047 ";"9.090.778.647 ";"21.684.738 ";"25.355.721 ";"1.133.847 ";"352.467.880 ";"31.841.499.503 ";"54.619.356 ";"58.959.333 ";"2.074.529 ";"514.559.048 ";"42.849.520.610 ";"82.068.636 ";"91.693.189 "
" ";"40  - 44";"Tempo determinato";"";"96.106 ";"3.379.609 ";"205.018.871 ";"669.869 ";"873.057 ";"71.599 ";"8.623.051 ";"543.898.059 ";"1.506.898 ";"1.842.951 ";"126.917 ";"29.151.841 ";"1.951.626.569 ";"4.798.327 ";"5.495.266 ";"39.537 ";"12.240.550 ";"913.147.546 ";"1.840.534 ";"2.055.881 ";"334.159 ";"53.395.051 ";"3.613.691.045 ";"8.815.628 ";"10.267.155 "
" ";" ";"Tempo indeterminato";"";"77.276 ";"2.995.417 ";"217.463.318 ";"678.496 ";"895.200 ";"74.712 ";"9.010.539 ";"613.586.925 ";"1.714.474 ";"2.245.037 ";"388.810 ";"98.252.842 ";"7.305.730.873 ";"16.169.070 ";"19.009.950 ";"1.260.845 ";"392.083.945 ";"39.184.154.698 ";"60.528.308 ";"65.563.188 ";"1.801.643 ";"502.342.743 ";"47.320.935.814 ";"79.090.348 ";"87.713.375 "
" ";" ";"Stagionale";"";"11.989 ";"497.939 ";"30.805.962 ";"101.622 ";"129.157 ";"16.343 ";"1.912.759 ";"128.132.493 ";"348.045 ";"402.607 ";"14.186 ";"2.811.010 ";"212.533.899 ";"501.181 ";"548.874 ";"274 ";"84.656 ";"6.447.663 ";"12.890 ";"14.248 ";"42.792 ";"5.306.364 ";"377.920.017 ";"963.738 ";"1.094.886 "
" ";"40  - 44";"Totale";"";"185.371 ";"6.872.965 ";"453.288.151 ";"1.449.988 ";"1.897.414 ";"162.654 ";"19.546.349 ";"1.285.617.477 ";"3.569.416 ";"4.490.595 ";"529.913 ";"130.215.693 ";"9.469.891.341 ";"21.468.578 ";"25.054.090 ";"1.300.656 ";"404.409.151 ";"40.103.749.907 ";"62.381.732 ";"67.633.317 ";"2.178.594 ";"561.044.158 ";"51.312.546.876 ";"88.869.714 ";"99.075.416 "
" ";"45  - 49";"Tempo determinato";"";"81.527 ";"2.857.216 ";"175.584.540 ";"574.266 ";"741.720 ";"59.620 ";"7.164.084 ";"457.812.829 ";"1.260.953 ";"1.533.944 ";"104.102 ";"23.864.886 ";"1.612.353.675 ";"3.926.688 ";"4.501.277 ";"31.855 ";"9.864.499 ";"738.044.453 ";"1.468.350 ";"1.656.439 ";"277.104 ";"43.750.685 ";"2.983.795.497 ";"7.230.258 ";"8.433.380 "
" ";" ";"Tempo indeterminato";"";"66.017 ";"2.518.015 ";"189.238.656 ";"583.559 ";"756.028 ";"62.053 ";"7.503.834 ";"531.172.535 ";"1.454.841 ";"1.893.734 ";"359.246 ";"91.402.840 ";"7.045.188.033 ";"15.125.206 ";"17.673.554 ";"1.220.986 ";"379.745.468 ";"40.162.751.140 ";"58.590.984 ";"63.490.673 ";"1.708.302 ";"481.170.157 ";"47.928.350.364 ";"75.754.589 ";"83.813.989 "
" ";" ";"Stagionale";"";"10.868 ";"448.190 ";"27.955.862 ";"91.100 ";"116.539 ";"15.427 ";"1.808.686 ";"121.136.210 ";"328.787 ";"378.277 ";"13.114 ";"2.594.115 ";"197.211.578 ";"461.983 ";"505.574 ";"236 ";"72.861 ";"5.501.439 ";"11.079 ";"12.272 ";"39.645 ";"4.923.852 ";"351.805.089 ";"892.949 ";"1.012.662 "
" ";"45  - 49";"Totale";"";"158.412 ";"5.823.421 ";"392.779.058 ";"1.248.925 ";"1.614.287 ";"137.100 ";"16.476.604 ";"1.110.121.574 ";"3.044.582 ";"3.805.955 ";"476.462 ";"117.861.841 ";"8.854.753.286 ";"19.513.877 ";"22.680.405 ";"1.253.077 ";"389.682.828 ";"40.906.297.032 ";"60.070.413 ";"65.159.384 ";"2.025.051 ";"529.844.694 ";"51.263.950.950 ";"83.877.796 ";"93.260.031 "
" ";"50  - 54";"Tempo determinato";"";"58.642 ";"2.042.903 ";"129.333.088 ";"418.688 ";"532.149 ";"42.787 ";"5.127.741 ";"339.263.889 ";"915.726 ";"1.100.995 ";"72.550 ";"16.569.002 ";"1.149.550.758 ";"2.742.101 ";"3.128.163 ";"21.789 ";"6.749.057 ";"526.916.486 ";"1.003.407 ";"1.133.008 ";"195.768 ";"30.488.703 ";"2.145.064.221 ";"5.079.921 ";"5.894.315 "
" ";" ";"Tempo indeterminato";"";"54.087 ";"2.018.325 ";"162.143.198 ";"490.906 ";"617.921 ";"48.418 ";"5.862.967 ";"440.422.118 ";"1.164.919 ";"1.485.851 ";"295.133 ";"75.316.098 ";"6.017.700.603 ";"12.579.894 ";"14.538.475 ";"1.027.165 ";"319.498.690 ";"35.873.589.790 ";"49.737.847 ";"53.412.071 ";"1.424.803 ";"402.696.080 ";"42.493.855.709 ";"63.973.565 ";"70.054.318 "
" ";" ";"Stagionale";"";"8.572 ";"356.281 ";"22.824.794 ";"72.767 ";"91.942 ";"12.265 ";"1.446.717 ";"97.813.932 ";"263.211 ";"301.606 ";"10.282 ";"2.016.226 ";"154.356.567 ";"359.486 ";"392.620 ";"154 ";"47.654 ";"3.803.466 ";"7.068 ";"8.008 ";"31.273 ";"3.866.878 ";"278.798.759 ";"702.531 ";"794.176 "
" ";"50  - 54";"Totale";"";"121.301 ";"4.417.509 ";"314.301.080 ";"982.361 ";"1.242.012 ";"103.470 ";"12.437.425 ";"877.499.939 ";"2.343.855 ";"2.888.452 ";"377.965 ";"93.901.326 ";"7.321.607.928 ";"15.681.480 ";"18.059.258 ";"1.049.108 ";"326.295.401 ";"36.404.309.742 ";"50.748.321 ";"54.553.087 ";"1.651.844 ";"437.051.661 ";"44.917.718.689 ";"69.756.017 ";"76.742.809 "
" ";"55  - 59";"Tempo determinato";"";"36.620 ";"1.264.535 ";"85.157.959 ";"272.632 ";"335.742 ";"25.607 ";"3.048.092 ";"214.305.915 ";"558.224 ";"659.502 ";"40.037 ";"9.100.111 ";"677.689.518 ";"1.514.483 ";"1.722.969 ";"14.213 ";"4.407.466 ";"445.477.465 ";"668.077 ";"739.064 ";"116.477 ";"17.820.204 ";"1.422.630.857 ";"3.013.416 ";"3.457.277 "
" ";" ";"Tempo indeterminato";"";"46.085 ";"1.723.924 ";"153.997.310 ";"440.780 ";"528.733 ";"41.020 ";"5.007.405 ";"414.857.587 ";"1.007.832 ";"1.225.451 ";"211.632 ";"53.623.459 ";"4.530.620.300 ";"9.076.743 ";"10.298.697 ";"701.123 ";"218.112.087 ";"25.935.004.872 ";"34.280.584 ";"36.458.106 ";"999.860 ";"278.466.875 ";"31.034.480.069 ";"44.805.939 ";"48.510.987 "
" ";" ";"Stagionale";"";"5.492 ";"231.075 ";"14.968.574 ";"48.018 ";"60.126 ";"8.415 ";"990.104 ";"67.792.195 ";"179.544 ";"205.415 ";"6.599 ";"1.283.377 ";"100.225.223 ";"230.486 ";"250.101 ";"93 ";"28.749 ";"2.661.184 ";"4.199 ";"4.836 ";"20.599 ";"2.533.305 ";"185.647.176 ";"462.246 ";"520.478 "
" ";"55  - 59";"Totale";"";"88.197 ";"3.219.534 ";"254.123.843 ";"761.430 ";"924.601 ";"75.042 ";"9.045.601 ";"696.955.697 ";"1.745.600 ";"2.090.368 ";"258.268 ";"64.006.947 ";"5.308.535.041 ";"10.821.711 ";"12.271.767 ";"715.429 ";"222.548.302 ";"26.383.143.521 ";"34.952.860 ";"37.202.006 ";"1.136.936 ";"298.820.384 ";"32.642.758.102 ";"48.281.601 ";"52.488.742 "
" ";"60  - 64";"Tempo determinato";"";"19.915 ";"655.366 ";"47.377.566 ";"150.310 ";"183.435 ";"12.214 ";"1.448.546 ";"109.931.730 ";"268.871 ";"320.000 ";"16.087 ";"3.628.408 ";"285.370.822 ";"589.300 ";"689.096 ";"6.380 ";"1.980.337 ";"252.422.006 ";"292.936 ";"331.756 ";"54.596 ";"7.712.657 ";"695.102.124 ";"1.301.417 ";"1.524.287 "
" ";" ";"Tempo indeterminato";"";"29.461 ";"1.114.951 ";"106.073.943 ";"297.340 ";"353.880 ";"24.887 ";"3.043.544 ";"274.776.249 ";"609.175 ";"739.495 ";"84.486 ";"20.851.972 ";"1.753.042.151 ";"3.421.552 ";"4.014.380 ";"228.137 ";"70.986.245 ";"8.670.289.241 ";"10.895.274 ";"11.862.997 ";"366.971 ";"95.996.712 ";"10.804.181.584 ";"15.223.342 ";"16.970.752 "
" ";" ";"Stagionale";"";"2.990 ";"122.509 ";"7.636.220 ";"25.024 ";"33.574 ";"4.185 ";"490.948 ";"33.288.109 ";"86.767 ";"102.246 ";"3.030 ";"582.556 ";"44.823.713 ";"102.019 ";"112.935 ";"49 ";"15.160 ";"1.206.645 ";"2.210 ";"2.548 ";"10.254 ";"1.211.173 ";"86.954.687 ";"216.019 ";"251.303 "
" ";"60  - 64";"Totale";"";"52.366 ";"1.892.826 ";"161.087.729 ";"472.674 ";"570.889 ";"41.286 ";"4.983.038 ";"417.996.088 ";"964.813 ";"1.161.741 ";"103.603 ";"25.062.936 ";"2.083.236.686 ";"4.112.871 ";"4.816.411 ";"234.566 ";"72.981.742 ";"8.923.917.892 ";"11.190.420 ";"12.197.301 ";"431.821 ";"104.920.542 ";"11.586.238.395 ";"16.740.778 ";"18.746.342 "
" ";"65 ed oltre";"Tempo determinato";"";"11.425 ";"294.731 ";"20.789.098 ";"78.069 ";"98.391 ";"4.143 ";"491.659 ";"35.051.117 ";"86.878 ";"114.652 ";"4.316 ";"967.978 ";"68.035.696 ";"135.838 ";"185.784 ";"1.557 ";"483.127 ";"59.439.769 ";"62.382 ";"80.962 ";"21.441 ";"2.237.495 ";"183.315.680 ";"363.167 ";"479.789 "
" ";" ";"Tempo indeterminato";"";"16.033 ";"566.955 ";"41.180.244 ";"171.856 ";"224.461 ";"10.291 ";"1.229.501 ";"89.159.351 ";"237.462 ";"333.992 ";"19.958 ";"4.746.857 ";"310.575.214 ";"651.829 ";"930.326 ";"36.206 ";"11.267.263 ";"997.715.850 ";"1.448.215 ";"1.882.673 ";"82.488 ";"17.810.576 ";"1.438.630.659 ";"2.509.363 ";"3.371.452 "
" ";" ";"Stagionale";"";"2.358 ";"84.412 ";"4.671.904 ";"16.930 ";"26.441 ";"1.758 ";"199.469 ";"11.976.112 ";"30.533 ";"42.220 ";"765 ";"149.106 ";"10.340.578 ";"23.200 ";"28.711 ";"18 ";"5.564 ";"473.249 ";"699 ";"936 ";"4.899 ";"438.551 ";"27.461.843 ";"71.362 ";"98.308 "
" ";"65 ed oltre";"Totale";"";"29.816 ";"946.098 ";"66.641.246 ";"266.855 ";"349.293 ";"16.192 ";"1.920.629 ";"136.186.580 ";"354.874 ";"490.864 ";"25.039 ";"5.863.941 ";"388.951.488 ";"810.867 ";"1.144.821 ";"37.781 ";"11.755.954 ";"1.057.628.868 ";"1.511.296 ";"1.964.571 ";"108.828 ";"20.486.622 ";"1.649.408.182 ";"2.943.892 ";"3.949.549 "
" ";"Totale";"Tempo determinato";"";"893.663 ";"30.162.451 ";"1.750.898.212 ";"6.045.670 ";"8.099.428 ";"559.031 ";"66.476.375 ";"4.058.780.128 ";"11.473.579 ";"14.380.111 ";"876.227 ";"200.918.773 ";"13.109.684.105 ";"32.562.869 ";"38.046.039 ";"275.681 ";"85.359.778 ";"6.392.055.837 ";"12.838.216 ";"14.335.215 ";"2.604.602 ";"382.917.377 ";"25.311.418.282 ";"62.920.334 ";"74.860.793 "
" ";" ";"Tempo indeterminato";"";"684.880 ";"26.367.847 ";"1.756.450.041 ";"6.061.111 ";"8.011.778 ";"609.990 ";"73.182.247 ";"4.684.309.443 ";"13.727.543 ";"17.975.121 ";"2.528.233 ";"630.543.034 ";"44.745.633.151 ";"103.022.330 ";"122.017.378 ";"7.242.419 ";"2.252.205.431 ";"220.591.267.355 ";"348.070.270 ";"376.601.672 ";"11.065.522 ";"2.982.298.559 ";"271.777.659.990 ";"470.881.254 ";"524.605.949 "
" ";" ";"Stagionale";"";"140.952 ";"5.660.198 ";"323.336.146 ";"1.102.511 ";"1.468.895 ";"137.359 ";"15.728.704 ";"1.007.962.660 ";"2.834.680 ";"3.326.646 ";"101.661 ";"20.267.443 ";"1.482.810.776 ";"3.584.321 ";"3.955.174 ";"2.251 ";"695.323 ";"49.505.721 ";"104.819 ";"117.051 ";"382.223 ";"42.351.668 ";"2.863.615.303 ";"7.626.331 ";"8.867.766 "
"2014";" ";"Totale";"";"1.719.495 ";"62.190.496 ";"3.830.684.399 ";"13.209.292 ";"17.580.101 ";"1.306.380 ";"155.387.326 ";"9.751.052.231 ";"28.035.801 ";"35.681.878 ";"3.506.121 ";"851.729.250 ";"59.338.128.032 ";"139.169.520 ";"164.018.591 ";"7.520.351 ";"2.338.260.532 ";"227.032.828.913 ";"361.013.305 ";"391.053.938 ";"14.052.347 ";"3.407.567.604 ";"299.952.693.575 ";"541.427.919 ";"608.334.508 "
"2015";"Fino a 19";"Tempo determinato";"";"47.947 ";"1.285.898 ";"62.537.336 ";"242.209 ";"349.663 ";"8.075 ";"881.410 ";"47.110.741 ";"142.421 ";"189.588 ";"3.038 ";"650.645 ";"36.542.386 ";"96.486 ";"126.393 ";"525 ";"162.589 ";"13.850.178 ";"23.055 ";"27.299 ";"59.585 ";"2.980.542 ";"160.040.641 ";"504.171 ";"692.943 "
" ";" ";"Tempo indeterminato";"";"28.977 ";"1.063.705 ";"47.087.078 ";"187.294 ";"264.832 ";"14.262 ";"1.637.007 ";"75.041.147 ";"261.337 ";"347.001 ";"12.629 ";"2.836.776 ";"123.327.000 ";"411.231 ";"543.999 ";"6.841 ";"2.121.550 ";"97.510.951 ";"308.686 ";"355.732 ";"62.709 ";"7.659.038 ";"342.966.176 ";"1.168.548 ";"1.511.564 "
" ";" ";"Stagionale";"";"18.610 ";"687.165 ";"32.983.896 ";"115.865 ";"166.456 ";"2.729 ";"271.865 ";"14.443.188 ";"46.278 ";"58.472 ";"600 ";"122.754 ";"7.775.130 ";"21.847 ";"24.038 ";"25 ";"7.709 ";"510.725 ";"1.163 ";"1.300 ";"21.964 ";"1.089.493 ";"55.712.939 ";"185.153 ";"250.266 "
" ";"Fino a 19";"Totale";"";"95.534 ";"3.036.768 ";"142.608.310 ";"545.368 ";"780.951 ";"25.066 ";"2.790.282 ";"136.595.076 ";"450.036 ";"595.061 ";"16.267 ";"3.610.175 ";"167.644.516 ";"529.564 ";"694.430 ";"7.391 ";"2.291.848 ";"111.871.854 ";"332.904 ";"384.331 ";"144.258 ";"11.729.073 ";"558.719.756 ";"1.857.872 ";"2.454.773 "
" ";"20  - 24";"Tempo determinato";"";"163.262 ";"5.134.705 ";"266.595.234 ";"997.115 ";"1.404.127 ";"72.608 ";"8.373.125 ";"461.235.343 ";"1.396.849 ";"1.855.639 ";"79.059 ";"17.755.656 ";"1.051.703.858 ";"2.772.944 ";"3.419.141 ";"21.276 ";"6.584.455 ";"423.372.701 ";"944.637 ";"1.106.336 ";"336.205 ";"37.847.941 ";"2.202.907.136 ";"6.111.545 ";"7.785.243 "
" ";" ";"Tempo indeterminato";"";"111.662 ";"4.021.846 ";"192.301.309 ";"764.807 ";"1.075.612 ";"77.250 ";"9.116.253 ";"440.166.645 ";"1.507.938 ";"2.068.832 ";"180.593 ";"42.832.003 ";"2.204.952.668 ";"6.505.045 ";"8.231.041 ";"220.924 ";"68.602.961 ";"4.003.109.709 ";"10.108.927 ";"11.487.946 ";"590.429 ";"124.573.063 ";"6.840.530.331 ";"18.886.717 ";"22.863.431 "
" ";" ";"Stagionale";"";"34.302 ";"1.390.498 ";"73.799.285 ";"249.414 ";"340.999 ";"20.675 ";"2.249.794 ";"129.237.105 ";"391.995 ";"478.149 ";"9.813 ";"1.999.631 ";"133.744.115 ";"347.605 ";"389.942 ";"353 ";"108.956 ";"7.642.959 ";"16.137 ";"18.356 ";"65.143 ";"5.748.879 ";"344.423.464 ";"1.005.152 ";"1.227.446 "
" ";"20  - 24";"Totale";"";"309.226 ";"10.547.049 ";"532.695.828 ";"2.011.337 ";"2.820.738 ";"170.533 ";"19.739.172 ";"1.030.639.093 ";"3.296.783 ";"4.402.620 ";"269.465 ";"62.587.290 ";"3.390.400.641 ";"9.625.594 ";"12.040.124 ";"242.553 ";"75.296.372 ";"4.434.125.369 ";"11.069.701 ";"12.612.638 ";"991.777 ";"168.169.883 ";"9.387.860.931 ";"26.003.414 ";"31.876.120 "
" ";"25  - 29";"Tempo determinato";"";"139.548 ";"4.719.781 ";"268.083.069 ";"887.353 ";"1.220.241 ";"82.954 ";"9.768.239 ";"588.450.675 ";"1.624.182 ";"2.094.455 ";"116.505 ";"26.532.840 ";"1.694.639.938 ";"4.229.153 ";"5.047.018 ";"38.838 ";"12.023.868 ";"839.653.187 ";"1.798.317 ";"2.019.563 ";"377.845 ";"53.044.728 ";"3.390.826.869 ";"8.539.005 ";"10.381.277 "
