"Osservatorio: Osservatorio sui Lavoratori Dipendenti - Anni 2014-2018 (classificazione dell'attività economica ISTAT ATECO 2007)"
"Filtri:"


"
                                
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                        
                                        
                                        
                                            
                                                Cerca
                                            
                                        
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                            
" ";"20  - 24";"Maschi";"";"163.065 ";"1.465.727 ";"1.099.098 ";"306.399.353 ";"5.666.271 ";"94.926 ";"2.415.262 ";"1.916.528 ";"622.235.108 ";"10.998.745 ";"158.873 ";"7.142.007 ";"6.053.265 ";"2.176.259.802 ";"37.174.582 ";"153.474 ";"7.980.573 ";"7.315.150 ";"3.020.109.180 ";"47.637.199 ";"570.338 ";"19.003.569 ";"16.384.041 ";"6.125.003.443 ";"101.476.797 "
" ";" ";"Femmine";"";"146.161 ";"1.355.011 ";"912.238 ";"226.296.475 ";"4.880.778 ";"75.607 ";"1.987.358 ";"1.380.254 ";"408.403.985 ";"8.740.427 ";"110.592 ";"4.898.117 ";"3.572.329 ";"1.214.140.839 ";"25.412.708 ";"89.079 ";"4.632.065 ";"3.754.551 ";"1.414.016.189 ";"27.659.173 ";"421.439 ";"12.872.551 ";"9.619.373 ";"3.262.857.488 ";"66.693.086 "
" ";"20  - 24";"Totale";"";"309.226 ";"2.820.738 ";"2.011.337 ";"532.695.828 ";"10.547.049 ";"170.533 ";"4.402.620 ";"3.296.783 ";"1.030.639.093 ";"19.739.172 ";"269.465 ";"12.040.124 ";"9.625.594 ";"3.390.400.641 ";"62.587.290 ";"242.553 ";"12.612.638 ";"11.069.701 ";"4.434.125.369 ";"75.296.372 ";"991.777 ";"31.876.120 ";"26.003.414 ";"9.387.860.931 ";"168.169.883 "
" ";"25  - 29";"Maschi";"";"146.400 ";"1.313.910 ";"1.019.252 ";"316.408.403 ";"5.209.535 ";"105.597 ";"2.718.407 ";"2.210.864 ";"784.599.115 ";"12.481.175 ";"236.229 ";"10.816.892 ";"9.428.063 ";"3.678.135.973 ";"56.351.510 ";"372.624 ";"19.376.289 ";"18.228.013 ";"8.772.863.033 ";"115.774.805 ";"860.850 ";"34.225.498 ";"30.886.192 ";"13.552.006.524 ";"189.817.025 "
" ";" ";"Femmine";"";"144.998 ";"1.382.767 ";"938.319 ";"264.509.714 ";"5.071.743 ";"102.016 ";"2.685.032 ";"1.919.942 ";"626.766.575 ";"12.047.291 ";"201.806 ";"9.060.886 ";"6.905.628 ";"2.541.391.055 ";"47.336.762 ";"256.928 ";"13.360.104 ";"11.499.091 ";"5.035.762.168 ";"79.855.815 ";"705.748 ";"26.488.789 ";"21.262.979 ";"8.468.429.512 ";"144.311.611 "
" ";"25  - 29";"Totale";"";"291.398 ";"2.696.677 ";"1.957.571 ";"580.918.117 ";"10.281.278 ";"207.613 ";"5.403.439 ";"4.130.806 ";"1.411.365.690 ";"24.528.466 ";"438.035 ";"19.877.778 ";"16.333.691 ";"6.219.527.028 ";"103.688.272 ";"629.552 ";"32.736.393 ";"29.727.104 ";"13.808.625.201 ";"195.630.620 ";"1.566.598 ";"60.714.287 ";"52.149.172 ";"22.020.436.036 ";"334.128.636 "
" ";"30  - 34";"Maschi";"";"122.550 ";"1.092.051 ";"865.618 ";"283.708.743 ";"4.367.076 ";"95.431 ";"2.481.726 ";"2.046.381 ";"754.782.076 ";"11.358.541 ";"251.612 ";"11.686.800 ";"10.388.607 ";"4.291.910.071 ";"60.806.286 ";"531.722 ";"27.649.385 ";"26.499.916 ";"14.793.239.025 ";"165.272.430 ";"1.001.315 ";"42.909.962 ";"39.800.522 ";"20.123.639.915 ";"241.804.333 "
" ";" ";"Femmine";"";"124.086 ";"1.256.482 ";"859.748 ";"250.083.395 ";"4.462.625 ";"102.702 ";"2.779.603 ";"2.034.870 ";"683.660.519 ";"12.294.827 ";"237.825 ";"10.763.057 ";"8.454.404 ";"3.268.202.753 ";"56.211.587 ";"356.069 ";"18.515.483 ";"16.174.393 ";"7.975.605.132 ";"110.694.064 ";"820.682 ";"33.314.625 ";"27.523.415 ";"12.177.551.799 ";"183.663.103 "
" ";"30  - 34";"Totale";"";"246.636 ";"2.348.533 ";"1.725.366 ";"533.792.138 ";"8.829.701 ";"198.133 ";"5.261.329 ";"4.081.251 ";"1.438.442.595 ";"23.653.368 ";"489.437 ";"22.449.857 ";"18.843.011 ";"7.560.112.824 ";"117.017.873 ";"887.791 ";"46.164.868 ";"42.674.309 ";"22.768.844.157 ";"275.966.494 ";"1.821.997 ";"76.224.587 ";"67.323.937 ";"32.301.191.714 ";"425.467.436 "
" ";"35  - 39";"Maschi";"";"114.684 ";"1.030.412 ";"840.175 ";"279.532.871 ";"4.081.293 ";"91.463 ";"2.411.600 ";"2.041.173 ";"769.545.720 ";"10.945.259 ";"272.343 ";"12.802.317 ";"11.635.664 ";"5.042.097.669 ";"66.576.416 ";"653.742 ";"33.994.346 ";"32.891.418 ";"20.512.311.979 ";"203.217.006 ";"1.132.232 ";"50.238.675 ";"47.408.430 ";"26.603.488.239 ";"284.819.974 "
