dim,vista,tipologia_contrattuale,lavoratori_2014,lavoratori_2024,settimane_utili_2014,settimane_utili_2024,stipendio_annuo_reale_2014,stipendio_annuo_reale_2024,stipendio_settimanale_reale_2014,stipendio_settimanale_reale_2024,stipendio_settimanale_fte_reale_2014,stipendio_settimanale_fte_reale_2024,stipendio_annuo_fte_reale_2014,stipendio_annuo_fte_reale_2024,lavoratori_var_pct,settimane_utili_var_pct,stipendio_annuo_reale_var_pct,stipendio_settimanale_reale_var_pct,stipendio_settimanale_fte_reale_var_pct,stipendio_annuo_fte_reale_var_pct
tipologia_contrattuale,anno_intero,Stagionale,2251,6602,104819,300077,26300.786196030207,23410.294456225387,505.78867098328084,450.19797031202665,564.8123882813612,515.0503504100615,29370.244190630783,26782.618221323195,193.2918702798756,186.2811131569658,-10.990134356672222,-10.99089478678572,-8.81036586727818,-8.81036586727818
tipologia_contrattuale,anno_intero,Tempo determinato,275681,426031,12838218,19567923,27728.256349622432,24356.513007269423,533.243026959851,468.39644721906257,595.4216884866935,530.2877363632308,30961.927801308062,27574.962290888,54.53767216456702,52.419307726352685,-12.159954451657839,-12.1607928209572,-10.93912992806917,-10.93912992806918
tipologia_contrattuale,anno_intero,Tempo indeterminato,7242419,9204662,348070271,442871807,36424.492124397155,34368.471752574944,700.4786580636433,660.9328754145129,757.8970564454911,714.3154315510537,39410.64693516553,37144.4024406548,27.093751410958134,27.236320909463707,-5.644609579731341,-5.645537118639432,-5.750335685275465,-5.750335685275443
tipologia_contrattuale,complessivo,Stagionale,382223,685310,7626332,14044544,8959.560235834873,8706.190906305175,386.1795622506855,356.67697741467344,449.0428677929983,424.82259943790274,23350.229125235914,22090.775170770943,79.29585608401378,84.15857059461875,-2.8279214923553453,-7.6396028479779226,-5.393754158514053,-5.393754158514053
tipologia_contrattuale,complessivo,Tempo determinato,2604602,4047022,62920338,100829828,11621.547107990247,10752.416671320294,404.3438978874511,358.08749470103294,481.07664076066493,431.57136816696743,25015.985319554577,22441.711144682307,55.37967029127675,60.24997831384822,-7.478612172663257,-11.439866763933104,-10.290516811504535,-10.290516811504535
tipologia_contrattuale,complessivo,Tempo indeterminato,11065522,12998670,470881257,576483367,29371.80829390338,29594.0022733095,619.5400404351311,604.1441635743429,690.22579689548,667.2918796111597,35891.74143856496,34699.17773978031,17.47001180784784,22.426484050946204,0.7564872315070748,-2.4850495296438013,-3.322668811782059,-3.322668811782048
