COD_RIP,COD_REG,COD_PROV,COD_CM,COD_UTS,PRO_COM,PRO_COM_T,COMUNE,COMUNE_A,CC_UTS,Shape_Leng,Shape_Area,X,Y
2,5,26,0,26,26004,026004,Borso del Grappa,,0,26660.180419,33143809.0511,11.783165,45.83174
2,5,26,0,26,26005,026005,Breda di Piave,,0,29909.1937872,25800719.5707,12.358818,45.718124
2,5,26,0,26,26006,026006,Caerano di San Marco,,0,15199.8450898,12117913.2897,11.997252,45.782714
2,5,26,0,26,26007,026007,Cappella Maggiore,,0,16045.547087,11230541.3568,12.348586,45.977849
2,5,26,0,26,26008,026008,Carbonera,,0,29170.243048,20176218.7171,12.301967,45.698315
2,5,26,0,26,26009,026009,Casale sul Sile,,0,26998.0294958,26975031.7158,12.31255,45.606173
2,5,26,0,26,26010,026010,Casier,,0,20888.4724332,13616517.5594,12.268677,45.628235
2,5,26,0,26,26011,026011,Castelcucco,,0,12872.2982308,8970776.76131,11.891388,45.830455
2,5,26,0,26,26012,026012,Castelfranco Veneto,,0,41153.491241,51660945.7369,11.934618,45.666953
2,5,26,0,26,26013,026013,Castello di Godego,,0,17438.0412546,18041734.1566,11.874288,45.69159
2,5,26,0,26,26014,026014,Cavaso del Tomba,,0,18135.569069,18709097.9692,11.906343,45.865232
2,5,26,0,26,26015,026015,Cessalto,,0,31207.8688667,28211520.6311,12.625295,45.713197
2,5,26,0,26,26016,026016,Chiarano,,0,22864.1396409,19646309.2374,12.570129,45.730747
2,5,26,0,26,26017,026017,Cimadolmo,,0,20095.5222851,17993696.8223,12.354592,45.778773
2,5,26,0,26,26018,026018,Cison di Valmarino,,0,24217.178585,28965700.7746,12.166509,45.975692
2,5,26,0,26,26019,026019,Codognè,,0,23873.145953,21785962.859,12.428814,45.869268
2,5,26,0,26,26020,026020,Colle Umberto,,0,16535.0197528,13250060.292,12.348302,45.943416
2,5,26,0,26,26021,026021,Conegliano,,0,33672.7705551,36768114.1546,12.293531,45.899648
2,5,26,0,26,26022,026022,Cordignano,,0,39569.3304457,26105178.9184,12.417672,45.953995
2,5,26,0,26,26023,026023,Cornuda,,0,18939.9021727,12771992.0914,11.995933,45.832337
2,5,26,0,26,26025,026025,Crocetta del Montello,,0,23064.5340469,26470552.25,12.060319,45.829034
2,5,26,0,26,26026,026026,Farra di Soligo,,0,23849.3621647,28282931.0741,12.117422,45.902429
2,5,26,0,26,26027,026027,Follina,,0,25478.7439563,24473215.4955,12.127535,45.964055
2,5,26,0,26,26028,026028,Fontanelle,,0,32618.7360491,35405403.3776,12.458467,45.824003
2,5,26,0,26,26029,026029,Fonte,,0,17380.8983098,14721663.4878,11.872401,45.786496
2,5,26,0,26,26030,026030,Fregona,,0,31396.7132363,42520131.6755,12.362431,46.029669
2,5,26,0,26,26031,026031,Gaiarine,,0,25912.4061284,28706430.5793,12.497445,45.885744
2,5,26,0,26,26032,026032,Giavera del Montello,,0,27269.5925575,19881862.3983,12.166182,45.798205
2,5,26,0,26,26033,026033,Godega di Sant'Urbano,,0,23116.1900636,24242824.9395,12.413955,45.907984
2,5,26,0,26,26034,026034,Gorgo al Monticano,,0,31450.4096684,27402382.4151,12.566259,45.783457
2,5,26,0,26,26035,026035,Istrana,,0,24476.8414907,26783320.1036,12.088621,45.680517
2,5,26,0,26,26036,026036,Loria,,0,24363.7326181,23319236.094,11.845963,45.719452
2,5,26,0,26,26037,026037,Mansuè,,0,24705.3284667,27002263.7444,12.525973,45.826113
2,5,26,0,26,26038,026038,Mareno di Piave,,0,28161.4551945,27565805.8115,12.333379,45.83703
2,5,26,0,26,26039,026039,Maser,,0,22875.0034197,25771497.5881,11.962663,45.800949
2,5,26,0,26,26040,026040,Maserada sul Piave,,0,25065.2734403,28591387.2065,12.335514,45.749917
2,5,26,0,26,26041,026041,Meduna di Livenza,,0,22814.9810094,15221206.648,12.624403,45.810847
2,5,26,0,26,26042,026042,Miane,,0,26007.933853,30747106.2936,12.08463,45.942175
2,5,26,0,26,26043,026043,Mogliano Veneto,,0,43320.8613957,46094391.6426,12.252509,45.567994
2,5,26,0,26,26044,026044,Monastier di Treviso,,0,22891.2550315,25522267.3531,12.44167,45.65938
2,5,26,0,26,26045,026045,Monfumo,,0,17487.7990499,11568417.2442,11.93658,45.834207
2,5,26,0,26,26046,026046,Montebelluna,,0,33659.8425986,48652454.2265,12.042484,45.771612
2,5,26,0,26,26047,026047,Morgano,,0,15607.2656343,11644575.1385,12.104151,45.642972
2,5,26,0,26,26048,026048,Moriago della Battaglia,,0,16011.6911401,13665112.4167,12.093818,45.861431
2,5,26,0,26,26049,026049,Motta di Livenza,,0,35625.9259508,37432745.1545,12.622766,45.766594
2,5,26,0,26,26050,026050,Nervesa della Battaglia,,0,29477.9247345,35262137.9594,12.195911,45.820046
2,5,26,0,26,26051,026051,Oderzo,,0,34680.0956385,42357566.0554,12.497903,45.771976
2,5,26,0,26,26052,026052,Ormelle,,0,24331.5398873,18935160.5799,12.42361,45.770667
2,5,26,0,26,26053,026053,Orsago,,0,16365.5751823,10817922.093,12.443902,45.920826
2,5,26,0,26,26055,026055,Paese,,0,27643.2431378,37880614.7074,12.148854,45.694551
2,5,26,0,26,26056,026056,Pederobba,,0,26487.4451405,26744885.998,11.970958,45.865241
2,5,26,0,26,26057,026057,Pieve di Soligo,,0,22876.2499948,19048608.0519,12.177719,45.905671
2,5,26,0,26,26058,026058,Ponte di Piave,,0,35954.9158917,32186732.8626,12.466997,45.732112
2,5,26,0,26,26059,026059,Ponzano Veneto,,0,20034.6396236,22342032.9086,12.196213,45.722016
2,5,26,0,26,26060,026060,Portobuffolè,,0,12252.7872518,5325583.38602,12.535583,45.852089
2,5,26,0,26,26061,026061,Possagno,,0,18693.8836989,12150613.0574,11.86268,45.866449
2,5,26,0,26,26062,026062,Povegliano,,0,17708.5195637,13291414.4072,12.191845,45.754775
2,5,26,0,26,26063,026063,Preganziol,,0,25466.3749494,22737339.1487,12.226729,45.607493
2,5,26,0,26,26064,026064,Quinto di Treviso,,0,21706.6164435,18823739.8235,12.155625,45.643279
2,5,26,0,26,26065,026065,Refrontolo,,0,20188.2938582,12719487.2583,12.212801,45.917845
2,5,26,0,26,26066,026066,Resana,,0,23764.4354659,24814111.6284,11.967707,45.635273
2,5,26,0,26,26067,026067,Revine Lago,,0,20049.4956097,18857139.1696,12.227271,46.000183
2,5,26,0,26,26068,026068,Riese Pio X,,0,28453.8521427,30664227.2719,11.912783,45.726075
2,5,26,0,26,26069,026069,Roncade,,0,43065.9501624,61871307.5469,12.395316,45.613376
2,5,26,0,26,26070,026070,Salgareda,,0,27135.1897226,27662019.5177,12.520515,45.703003
2,5,26,0,26,26071,026071,San Biagio di Callalta,,0,43003.739413,48059709.5944,12.387326,45.686449
2,5,26,0,26,26072,026072,San Fior,,0,23857.3228324,17802908.6538,12.363463,45.905827
2,5,26,0,26,26073,026073,San Pietro di Feletto,,0,25316.3526472,19018523.4326,12.248302,45.908034
2,5,26,0,26,26074,026074,San Polo di Piave,,0,20510.6808605,20660971.5014,12.391976,45.792221
2,5,26,0,26,26075,026075,Santa Lucia di Piave,,0,24006.3913328,20062699.2401,12.29023,45.832879
2,5,26,0,26,26076,026076,San Vendemiano,,0,21026.4946227,18339623.1304,12.349581,45.882803
2,5,26,0,26,26077,026077,San Zenone degli Ezzelini,,0,21018.1516694,19975316.1614,11.838807,45.777257
2,5,26,0,26,26078,026078,Sarmede,,0,18057.2780272,18069127.4529,12.391204,45.992869
2,5,26,0,26,26079,026079,Segusino,,0,20922.0799338,18059095.4897,11.970272,45.933907
2,5,26,0,26,26080,026080,Sernaglia della Battaglia,,0,20551.9036665,20027329.1345,12.143231,45.86616
2,5,26,0,26,26081,026081,Silea,,0,29525.5353848,18593843.3361,12.324771,45.640536
2,5,26,0,26,26082,026082,Spresiano,,0,21984.1479717,25952147.0034,12.274289,45.775679
2,5,26,0,26,26083,026083,Susegana,,0,30314.4476666,44218134.898,12.229294,45.851653
2,5,26,0,26,26084,026084,Tarzo,,0,20583.3633372,23827500.7796,12.225399,45.963307
2,5,26,0,26,26085,026085,Trevignano,,0,23279.6606592,26666745.7256,12.093251,45.734844
2,5,26,0,26,26086,026086,Treviso,,1,39359.314916,55885238.6406,12.227605,45.663645
2,5,26,0,26,26087,026087,Valdobbiadene,,0,38905.454805,63329557.8672,12.016112,45.912845
2,5,26,0,26,26088,026088,Vazzola,,0,26659.0912197,26441126.1471,12.383158,45.829167
2,5,26,0,26,26089,026089,Vedelago,,0,35389.9596635,61973567.5947,12.022233,45.692167
2,5,26,0,26,26090,026090,Vidor,,0,16242.2861882,13357079.47,12.050761,45.870389
2,5,26,0,26,26091,026091,Villorba,,0,29778.891536,30381946.6954,12.252698,45.729792
2,5,26,0,26,26092,026092,Vittorio Veneto,,0,51764.0677125,83042531.1903,12.296722,46.004184
2,5,26,0,26,26093,026093,Volpago del Montello,,0,32832.4426464,44695883.5468,12.123138,45.785785
2,5,26,0,26,26094,026094,Zenson di Piave,,0,13680.4480306,9323113.49553,12.481585,45.677827
2,5,26,0,26,26095,026095,Zero Branco,,0,31648.9793179,26201856.5575,12.141698,45.60756
2,5,26,0,26,26096,026096,Pieve del Grappa,,0,30746.690066,37392869.9456,11.832733,45.84981
2,5,27,227,227,27001,027001,Annone Veneto,,0,33063.4370563,26394838.5675,12.700757,45.765259
2,5,27,227,227,27002,027002,Campagna Lupia,,0,45641.0622921,87667877.6423,12.167206,45.339904
2,5,27,227,227,27003,027003,Campolongo Maggiore,,0,24241.5856737,23684594.4788,12.057704,45.336177
2,5,27,227,227,27004,027004,Camponogara,,0,21492.2449555,21307413.9799,12.087604,45.379032
2,5,27,227,227,27005,027005,Caorle,,0,98424.0339711,153799642.499,12.891234,45.642913
2,5,27,227,227,27006,027006,Cavarzere,,0,66277.8750333,139998745.333,12.119819,45.123976
2,5,27,227,227,27007,027007,Ceggia,,0,20243.1993979,22432304.9819,12.648416,45.68363
2,5,27,227,227,27008,027008,Chioggia,,0,82176.1224898,188337332.283,12.24645,45.217892
2,5,27,227,227,27009,027009,Cinto Caomaggiore,,0,22721.3927914,21474086.9678,12.780588,45.82194
2,5,27,227,227,27010,027010,Cona,,0,40069.5736221,65452419.8763,12.080625,45.178794
2,5,27,227,227,27011,027011,Concordia Sagittaria,,0,40798.7067028,67223032.6803,12.832394,45.720553
2,5,27,227,227,27012,027012,Dolo,,0,28802.6029192,24346185.6639,12.086627,45.419608
2,5,27,227,227,27013,027013,Eraclea,,0,50041.7513672,95759193.1474,12.719799,45.595112
2,5,27,227,227,27014,027014,Fiesso d'Artico,,0,11880.0825962,6583905.18001,12.035136,45.421947
2,5,27,227,227,27015,027015,Fossalta di Piave,,0,17202.680747,9828474.23701,12.506342,45.64853
2,5,27,227,227,27016,027016,Fossalta di Portogruaro,,0,38641.5152888,30877653.577,12.910107,45.781498
2,5,27,227,227,27017,027017,Fossò,,0,14543.5880142,10141054.9755,12.045987,45.376745
2,5,27,227,227,27018,027018,Gruaro,,0,21769.6606025,17502726.0879,12.838684,45.824784
2,5,27,227,227,27019,027019,Jesolo,,0,55183.7768339,97022920.1228,12.634035,45.534621
2,5,27,227,227,27020,027020,Marcon,,0,25603.1530149,26036818.6579,12.32703,45.551595
2,5,27,227,227,27021,027021,Martellago,,0,29403.5350215,20052974.734,12.159405,45.535005
2,5,27,227,227,27022,027022,Meolo,,0,22760.26553,26647157.4903,12.462368,45.613989
2,5,27,227,227,27023,027023,Mira,,0,52118.4560785,98811532.9712,12.185556,45.412844
2,5,27,227,227,27024,027024,Mirano,,0,32081.3318454,45808087.3,12.087636,45.485493
2,5,27,227,227,27025,027025,Musile di Piave,,0,42031.9148624,45121351.808,12.524237,45.59988
2,5,27,227,227,27026,027026,Noale,,0,21758.7404987,24829560.6865,12.067799,45.553652
2,5,27,227,227,27027,027027,Noventa di Piave,,0,27845.9948327,18019882.6355,12.543305,45.671367
2,5,27,227,227,27028,027028,Pianiga,,0,30124.3907362,19988244.8337,12.02934,45.455001
2,5,27,227,227,27029,027029,Portogruaro,,0,75138.5648652,102552645.661,12.851804,45.756921
2,5,27,227,227,27030,027030,Pramaggiore,,0,27839.1895344,24271579.237,12.729847,45.802139
2,5,27,227,227,27031,027031,Quarto d'Altino,,0,36558.8889772,28225535.1414,12.408921,45.560825
2,5,27,227,227,27032,027032,Salzano,,0,18715.3379355,17303139.3501,12.113555,45.532619
2,5,27,227,227,27033,027033,San Donà di Piave,,0,57254.2342221,78272815.4458,12.597039,45.627399
2,5,27,227,227,27034,027034,San Michele al Tagliamento,,0,83715.300118,115192219.475,13.002606,45.708798
2,5,27,227,227,27035,027035,Santa Maria di Sala,,0,30047.0088298,27902929.4935,12.027215,45.502203
2,5,27,227,227,27036,027036,San Stino di Livenza,,0,79401.005895,68057780.9122,12.751311,45.697271
2,5,27,227,227,27037,027037,Scorzè,,0,39551.9780427,33604682.3371,12.141359,45.575955
2,5,27,227,227,27038,027038,Spinea,,0,18867.3232964,14780496.9884,12.15529,45.49049
2,5,27,227,227,27039,027039,Stra,,0,19044.2959229,8975192.296,12.03082,45.410454
2,5,27,227,227,27040,027040,Teglio Veneto,,0,17945.4868983,11415137.7211,12.892168,45.817055
2,5,27,227,227,27041,027041,Torre di Mosto,,0,42216.3704312,37990699.5659,12.709084,45.665109
2,5,27,227,227,27042,027042,Venezia,,1,149924.616338,418555078.436,12.346011,45.466952
2,5,27,227,227,27043,027043,Vigonovo,,0,17575.9418894,12942634.8541,12.010382,45.389887
2,5,27,227,227,27044,027044,Cavallino-Treporti,,0,36147.8202196,45180292.2155,12.496427,45.470167
2,5,28,0,28,28001,028001,Abano Terme,,0,20917.5862922,21308151.5371,11.793304,45.358992
2,5,28,0,28,28002,028002,Agna,,0,25296.0439053,18821728.3108,11.965334,45.175376
2,5,28,0,28,28003,028003,Albignasego,,0,24151.3291062,21292444.4645,11.868078,45.346609
2,5,28,0,28,28004,028004,Anguillara Veneta,,0,29315.4763606,21696590.7461,11.892113,45.145649
2,5,28,0,28,28005,028005,Arquà Petrarca,,0,14227.1018154,12822891.0625,11.721965,45.268635
2,5,28,0,28,28006,028006,Arre,,0,15901.5949746,12490731.8921,11.935712,45.212714
2,5,28,0,28,28007,028007,Arzergrande,,0,14874.9441299,13702752.0629,12.061829,45.265246
2,5,28,0,28,28008,028008,Bagnoli di Sopra,,0,25478.8334392,34794448.8265,11.898295,45.181482
2,5,28,0,28,28009,028009,Baone,,0,25649.8669311,24368712.9053,11.681025,45.25251
2,5,28,0,28,28010,028010,Barbona,,0,15106.2254144,8931997.09187,11.68084,45.110462
2,5,28,0,28,28011,028011,Battaglia Terme,,0,12542.286681,6182416.2785,11.777692,45.294844
2,5,28,0,28,28012,028012,Boara Pisani,,0,19311.0296018,16858494.9517,11.799001,45.126194
2,5,28,0,28,28013,028013,Borgoricco,,0,22361.3932046,20559791.9976,11.96894,45.535043
2,5,28,0,28,28014,028014,Bovolenta,,0,25171.2642406,22717449.7427,11.953835,45.267965
2,5,28,0,28,28015,028015,Brugine,,0,19930.1511554,19792522.0912,11.990504,45.290389
2,5,28,0,28,28016,028016,Cadoneghe,,0,17595.2349954,12857544.44,11.918127,45.457343
2,5,28,0,28,28017,028017,Campodarsego,,0,25389.4086256,25851227.4577,11.924701,45.502383
2,5,28,0,28,28018,028018,Campodoro,,0,15485.0742085,11301761.4236,11.752598,45.500096
2,5,28,0,28,28019,028019,Camposampiero,,0,28880.8404777,21064615.597,11.947169,45.569837
2,5,28,0,28,28020,028020,Campo San Martino,,0,19686.1093681,13094702.8713,11.829862,45.555132
2,5,28,0,28,28021,028021,Candiana,,0,23312.555755,21874144.1777,11.982669,45.222306
2,5,28,0,28,28023,028023,Carmignano di Brenta,,0,16116.9532423,14617317.59,11.700331,45.633231
2,5,28,0,28,28026,028026,Cartura,,0,21534.7133544,15837101.6683,11.870755,45.271213
2,5,28,0,28,28027,028027,Casale di Scodosia,,0,20177.3867654,21260432.8727,11.48522,45.183435
2,5,28,0,28,28028,028028,Casalserugo,,0,17739.1955268,15338947.5979,11.915674,45.305727
2,5,28,0,28,28029,028029,Castelbaldo,,0,17073.4728859,15272829.3865,11.454149,45.131544
2,5,28,0,28,28030,028030,Cervarese Santa Croce,,0,19906.4709967,18019915.1284,11.692997,45.402077
2,5,28,0,28,28031,028031,Cinto Euganeo,,0,19047.8843595,19654580.8212,11.668374,45.289953
2,5,28,0,28,28032,028032,Cittadella,,0,35422.2985283,36354317.7768,11.768802,45.654633
2,5,28,0,28,28033,028033,Codevigo,,0,41230.7025882,70356895.7779,12.141547,45.265041
2,5,28,0,28,28034,028034,Conselve,,0,23138.3544498,24362881.9068,11.879623,45.228595
2,5,28,0,28,28035,028035,Correzzola,,0,38764.5760484,42309188.3713,12.07902,45.217475
2,5,28,0,28,28036,028036,Curtarolo,,0,22026.1074525,14886363.2406,11.842999,45.526302
2,5,28,0,28,28037,028037,Este,,0,30792.105278,32495649.5914,11.659319,45.219536
2,5,28,0,28,28038,028038,Fontaniva,,0,20883.5258464,20779508.731,11.753167,45.629259
2,5,28,0,28,28039,028039,Galliera Veneta,,0,12225.1559181,8986589.98012,11.821698,45.668991
2,5,28,0,28,28040,028040,Galzignano Terme,,0,19404.70009,18208485.6104,11.732882,45.300846
2,5,28,0,28,28041,028041,Gazzo,,0,23722.3471123,22918574.1293,11.693313,45.56647
2,5,28,0,28,28042,028042,Grantorto,,0,16012.8882286,14522743.8649,11.731991,45.601764
2,5,28,0,28,28043,028043,Granze,,0,15213.046798,11754054.6065,11.720794,45.153803
2,5,28,0,28,28044,028044,Legnaro,,0,18299.0879181,15177361.1583,11.964833,45.343313
2,5,28,0,28,28045,028045,Limena,,0,21558.3645711,14907973.8229,11.835887,45.474794
2,5,28,0,28,28046,028046,Loreggia,,0,22162.5042306,19010258.4316,11.941064,45.598604
2,5,28,0,28,28047,028047,Lozzo Atestino,,0,19871.6096051,24347792.4572,11.610112,45.288924
2,5,28,0,28,28048,028048,Maserà di Padova,,0,22003.1511206,17598165.5651,11.87111,45.312481
2,5,28,0,28,28049,028049,Masi,,0,15959.0578902,13636420.8048,11.501111,45.124916
2,5,28,0,28,28050,028050,Massanzago,,0,17694.871304,13059076.8588,12.010927,45.55119
2,5,28,0,28,28052,028052,Megliadino San Vitale,,0,18083.6956777,15382811.3624,11.530702,45.178135
2,5,28,0,28,28053,028053,Merlara,,0,23251.249517,21400231.1208,11.458093,45.159868
2,5,28,0,28,28054,028054,Mestrino,,0,28169.9097241,18676911.1765,11.748679,45.454446
2,5,28,0,28,28055,028055,Monselice,,0,37946.6619022,49916331.0753,11.756677,45.228552
2,5,28,0,28,28056,028056,Montagnana,,0,38306.3885285,45050140.0808,11.461794,45.238884
2,5,28,0,28,28057,028057,Montegrotto Terme,,0,19072.1933949,15598739.0463,11.784673,45.32567
2,5,28,0,28,28058,028058,Noventa Padovana,,0,14022.9328271,6952556.30799,11.962255,45.412212
2,5,28,0,28,28059,028059,Ospedaletto Euganeo,,0,26419.3971155,21427446.5547,11.597915,45.231138
2,5,28,0,28,28060,028060,Padova,,1,61172.7647808,92812275.1224,11.883123,45.403412
2,5,28,0,28,28061,028061,Pernumia,,0,18209.0414866,13538399.5972,11.799438,45.263042
2,5,28,0,28,28062,028062,Piacenza d'Adige,,0,23033.3649949,18194398.5945,11.55447,45.143511
2,5,28,0,28,28063,028063,Piazzola sul Brenta,,0,40135.0075502,40546119.3823,11.776958,45.541924
2,5,28,0,28,28064,028064,Piombino Dese,,0,30364.3229636,29500439.3688,12.021033,45.619139
2,5,28,0,28,28065,028065,Piove di Sacco,,0,36180.363246,35579281.3374,12.052305,45.299061
2,5,28,0,28,28066,028066,Polverara,,0,17814.4184914,9828780.22689,11.949841,45.312157
2,5,28,0,28,28067,028067,Ponso,,0,15861.187523,10931479.0604,11.584318,45.190775
2,5,28,0,28,28068,028068,Pontelongo,,0,21602.9497905,10746841.7224,12.033977,45.245625
2,5,28,0,28,28069,028069,Ponte San Nicolò,,0,21303.5057453,13623801.6656,11.926444,45.356339
2,5,28,0,28,28070,028070,Pozzonovo,,0,24483.2447602,24608790.2489,11.807203,45.175085
2,5,28,0,28,28071,028071,Rovolon,,0,23238.0824507,27699200.2696,11.650469,45.380689
2,5,28,0,28,28072,028072,Rubano,,0,16692.7529123,14344999.5401,11.8022,45.435623
2,5,28,0,28,28073,028073,Saccolongo,,0,15769.4011166,13879128.4217,11.747558,45.408185
2,5,28,0,28,28075,028075,San Giorgio delle Pertiche,,0,21334.7115461,18844347.3955,11.892298,45.536524
2,5,28,0,28,28076,028076,San Giorgio in Bosco,,0,26563.6439569,28359351.0281,11.803422,45.587146
2,5,28,0,28,28077,028077,San Martino di Lupari,,0,27032.8564497,24125797.3516,11.864933,45.642817
2,5,28,0,28,28078,028078,San Pietro in Gu,,0,19495.7051811,17588074.7691,11.668614,45.612848
2,5,28,0,28,28079,028079,San Pietro Viminario,,0,17862.8653134,13436136.1906,11.824854,45.242767
2,5,28,0,28,28080,028080,Santa Giustina in Colle,,0,21990.0778927,17756750.1532,11.895482,45.577618
2,5,28,0,28,28082,028082,Sant'Angelo di Piove di Sacco,,0,19170.9732207,13848958.6866,12.005326,45.3414
2,5,28,0,28,28083,028083,Sant'Elena,,0,12872.9687355,9025958.47544,11.705922,45.185894
2,5,28,0,28,28084,028084,Sant'Urbano,,0,28172.4508382,31450772.252,11.631238,45.133156
2,5,28,0,28,28085,028085,Saonara,,0,17453.7578928,13195301.8417,11.981823,45.375932
2,5,28,0,28,28086,028086,Selvazzano Dentro,,0,21845.7238292,19777654.9508,11.78906,45.399504
2,5,28,0,28,28087,028087,Solesino,,0,19118.7011669,10007584.4307,11.747639,45.179075
2,5,28,0,28,28088,028088,Stanghella,,0,24895.8380266,19810678.4105,11.765907,45.149158
2,5,28,0,28,28089,028089,Teolo,,0,38422.9896565,31014037.6236,11.707978,45.3564
2,5,28,0,28,28090,028090,Terrassa Padovana,,0,22326.5831517,15056877.9444,11.92413,45.247682
2,5,28,0,28,28091,028091,Tombolo,,0,14895.3809964,11009004.3056,11.824378,45.634819
2,5,28,0,28,28092,028092,Torreglia,,0,20754.4939062,18959434.7342,11.726873,45.338119
2,5,28,0,28,28093,028093,Trebaseleghe,,0,28409.3168041,30769231.4998,12.044117,45.593028
2,5,28,0,28,28094,028094,Tribano,,0,21850.8942476,19179385.3814,11.838783,45.196467
2,5,28,0,28,28095,028095,Urbana,,0,17009.7460555,17047024.3366,11.430374,45.199774
2,5,28,0,28,28096,028096,Veggiano,,0,20359.5171616,16528666.777,11.715597,45.435379
2,5,28,0,28,28097,028097,Vescovana,,0,22574.7679151,22167158.5935,11.725742,45.118836
2,5,28,0,28,28099,028099,Vigodarzere,,0,20595.3544779,20002425.4175,11.873769,45.481998
2,5,28,0,28,28100,028100,Vigonza,,0,31378.5662757,33301361.0113,11.971086,45.448999
2,5,28,0,28,28101,028101,Villa del Conte,,0,21920.7413831,17349884.143,11.858623,45.591584
2,5,28,0,28,28102,028102,Villa Estense,,0,19827.651605,16125933.2483,11.675078,45.168614
2,5,28,0,28,28103,028103,Villafranca Padovana,,0,29151.4768463,24317959.9698,11.790691,45.479051
2,5,28,0,28,28104,028104,Villanova di Camposampiero,,0,15221.3088917,12037937.1916,11.980003,45.496519
2,5,28,0,28,28105,028105,Vo',,0,22035.6230913,19985113.103,11.646506,45.326107
2,5,28,0,28,28106,028106,Due Carrare,,0,20680.3963275,26702316.6796,11.827192,45.299101
2,5,28,0,28,28107,028107,Borgo Veneto,,0,33096.7694568,39198287.8117,11.542756,45.219206
2,5,28,0,28,28108,028108,Santa Caterina d'Este,,0,26980.5007151,26733014.7084,11.618002,45.17349
2,5,29,0,29,29001,029001,Adria,,0,63126.7833425,112919826.512,12.045339,45.056876
2,5,29,0,29,29002,029002,Ariano nel Polesine,,0,92735.6123207,81501860.0169,12.204141,44.938312
2,5,29,0,29,29003,029003,Arquà Polesine,,0,20003.4202389,19653087.4087,11.738194,45.016225
2,5,29,0,29,29004,029004,Badia Polesine,,0,51274.6984976,44274880.2133,11.497355,45.092798
2,5,29,0,29,29005,029005,Bagnolo di Po,,0,25890.5447525,21196180.5504,11.503016,44.999378
2,5,29,0,29,29006,029006,Bergantino,,0,20004.836123,17910375.6866,11.253177,45.069209
2,5,29,0,29,29007,029007,Bosaro,,0,17284.3925314,6271099.78511,11.773361,45.002885
2,5,29,0,29,29008,029008,Calto,,0,17807.0304892,10770086.9767,11.357292,44.995495
2,5,29,0,29,29009,029009,Canaro,,0,31060.3654903,32760347.9806,11.679338,44.937955
2,5,29,0,29,29010,029010,Canda,,0,16899.9897746,14420672.037,11.516201,45.045984
2,5,29,0,29,29011,029011,Castelguglielmo,,0,30032.8574663,22212140.0623,11.546478,45.012208
2,5,29,0,29,29012,029012,Castelmassa,,0,18662.1983074,11794111.5447,11.325431,45.022331
2,5,29,0,29,29013,029013,Castelnovo Bariano,,0,28581.5001012,38156434.1457,11.307406,45.055746
2,5,29,0,29,29014,029014,Ceneselli,,0,27355.0664815,28612350.6473,11.380675,45.026518
2,5,29,0,29,29015,029015,Ceregnano,,0,32573.3097616,30104513.1571,11.910133,45.046941
2,5,29,0,29,29017,029017,Corbola,,0,21166.4586495,18571111.2479,12.110934,44.997266
2,5,29,0,29,29018,029018,Costa di Rovigo,,0,16957.3335037,16057935.1571,11.703208,45.052769
2,5,29,0,29,29019,029019,Crespino,,0,24951.6371423,31859445.8312,11.881935,44.997237
2,5,29,0,29,29021,029021,Ficarolo,,0,19398.4546824,17969279.7409,11.445956,44.95758
2,5,29,0,29,29022,029022,Fiesso Umbertiano,,0,26892.1041867,27469521.319,11.60377,44.963776
2,5,29,0,29,29023,029023,Frassinelle Polesine,,0,20979.0999012,21553184.6535,11.692368,44.978195
2,5,29,0,29,29024,029024,Fratta Polesine,,0,25289.6632688,20799478.958,11.633163,45.021362
2,5,29,0,29,29025,029025,Gaiba,,0,16527.4931028,12127559.5793,11.485855,44.950876
2,5,29,0,29,29026,029026,Gavello,,0,26451.2613066,24475890.1059,11.951705,45.025619
2,5,29,0,29,29027,029027,Giacciano con Baruchella,,0,28158.36085,18497055.1054,11.44083,45.064307
2,5,29,0,29,29028,029028,Guarda Veneta,,0,19057.8697506,17177760.1836,11.801717,44.984538
2,5,29,0,29,29029,029029,Lendinara,,0,40177.22792,55442669.5407,11.586598,45.075202
2,5,29,0,29,29030,029030,Loreo,,0,32673.4766665,40081870.8655,12.190253,45.067324
2,5,29,0,29,29031,029031,Lusia,,0,20848.6369063,17927117.5809,11.653376,45.095659
2,5,29,0,29,29032,029032,Melara,,0,21902.9238825,17554842.3878,11.203084,45.07796
2,5,29,0,29,29033,029033,Occhiobello,,0,26180.7700116,32124589.6683,11.605591,44.919153
2,5,29,0,29,29034,029034,Papozze,,0,22730.6435934,21595464.793,12.04153,44.992504
2,5,29,0,29,29035,029035,Pettorazza Grimani,,0,20160.203216,21512956.9023,11.998074,45.119327
2,5,29,0,29,29036,029036,Pincara,,0,20611.6902438,17758279.362,11.627825,44.990198
2,5,29,0,29,29037,029037,Polesella,,0,20496.1481476,16519056.8697,11.738515,44.968848
2,5,29,0,29,29038,029038,Pontecchio Polesine,,0,15311.658974,11576789.6156,11.81467,45.010168
2,5,29,0,29,29039,029039,Porto Tolle,,0,80558.8860638,259816020.305,12.421638,44.924522
2,5,29,0,29,29040,029040,Rosolina,,0,45700.6714435,75347757.976,12.298062,45.089153
2,5,29,0,29,29041,029041,Rovigo,,1,68517.2937848,108742960.98,11.795209,45.069591
2,5,29,0,29,29042,029042,Salara,,0,18038.835188,14390833.9167,11.422204,44.985799
