"lon","lat","region","1991-2020","2025","aumento","var_pct","tile_id"
7.2,45.2,"Piemonte",11.4568464491103,15.3225016276042,3.86565517849392,0.337410053950241,"7.2_45.2"
7.2,45.3,"Piemonte",8.87122416178388,12.9267395019531,4.05551534016927,0.457153969532178,"7.2_45.3"
7.2,45.4,"Piemonte",7.12012240939672,11.0711598714193,3.95103746202257,0.55491145163575,"7.2_45.4"
7.2,45.5,"Valle d'Aosta",5.84756941053605,9.65863138834638,3.81106197781033,0.651734372052707,"7.2_45.5"
7.2,45.6,"Valle d'Aosta",6.98717569986981,11.3346720377604,4.34749633789063,0.622210822317182,"7.2_45.6"
7.2,45.7,"Valle d'Aosta",10.6444235229492,15.645952351888,5.0015288289388,0.469873151717006,"7.2_45.7"
7.2,45.8,"Valle d'Aosta",10.7560231526693,16.1415852864584,5.38556213378906,0.50070198412064,"7.2_45.8"
7.3,44.2,"Piemonte",10.7852527533637,14.4240610758464,3.63880832248264,0.337387394221963,"7.3_44.2"
7.3,44.3,"Piemonte",13.244091152615,17.4522562662761,4.20816511366102,0.317739063040964,"7.3_44.3"
7.3,44.4,"Piemonte",15.5333466593425,20.1045318603516,4.57118520100911,0.294282056613975,"7.3_44.4"
7.3,44.5,"Piemonte",15.1534487575955,19.1531524658203,3.99970370822482,0.263946760384828,"7.3_44.5"
7.3,44.6,"Piemonte",14.7368582831489,18.5061696370443,3.7693113538954,0.255774418228985,"7.3_44.6"
7.3,44.7,"Piemonte",15.9483650377062,19.584994506836,3.63662946912978,0.228025221427514,"7.3_44.7"
7.3,44.8,"Piemonte",17.3289203898112,20.7974670410156,3.46854665120443,0.200159419812662,"7.3_44.8"
7.3,44.9,"Piemonte",16.7643178304037,20.2462046305339,3.48188680013021,0.207696300878732,"7.3_44.9"
7.3,45,"Piemonte",16.282570292155,19.7754506429037,3.4928803507487,0.21451652215078,"7.3_45"
7.3,45.1,"Piemonte",15.7416944037544,19.2271494547526,3.48545505099827,0.221415494520526,"7.3_45.1"
7.3,45.2,"Piemonte",13.4234170532227,16.9891459147136,3.56572886149089,0.265634960707328,"7.3_45.2"
7.3,45.3,"Piemonte",11.8333618164063,15.532612101237,3.69925028483073,0.312611947663253,"7.3_45.3"
7.3,45.4,"Piemonte",10.2570026652018,13.9203715006511,3.66336883544922,0.357157832070928,"7.3_45.4"
7.3,45.5,"Piemonte",6.7448442247179,10.2025665283203,3.45772230360243,0.512646725172818,"7.3_45.5"
7.3,45.6,"Valle d'Aosta",6.42163211398657,10.0688588460287,3.6472267320421,0.567959463778421,"7.3_45.6"
7.3,45.7,"Valle d'Aosta",10.7024276394314,15.6769144694011,4.97448682996962,0.464799856402849,"7.3_45.7"
7.3,45.8,"Valle d'Aosta",11.8929267713759,17.3017883300781,5.40886155870226,0.454796507426616,"7.3_45.8"
7.3,45.9,"Valle d'Aosta",6.19066830105254,11.2460052490235,5.05533694797092,0.816606011197759,"7.3_45.9"
7.4,44.2,"Piemonte",11.8278095838759,15.6318196614584,3.80401007758247,0.321615769226471,"7.4_44.2"
7.4,44.3,"Piemonte",15.0972444661459,18.9374389648438,3.84019449869792,0.25436393424702,"7.4_44.3"
7.4,44.4,"Piemonte",17.4330717637804,21.5620524088542,4.12898064507378,0.236847567716225,"7.4_44.4"
7.4,44.5,"Piemonte",17.0127883911133,20.7979105631511,3.78512217203776,0.222486877813336,"7.4_44.5"
7.4,44.6,"Piemonte",16.8202381388347,20.4644419352214,3.64420379638672,0.2166558978718,"7.4_44.6"
7.4,44.7,"Piemonte",18.2418943956163,21.709184773763,3.4672903781467,0.190072933378011,"7.4_44.7"
7.4,44.8,"Piemonte",19.4963368733724,22.8688242594401,3.37248738606771,0.172980565937685,"7.4_44.8"
7.4,44.9,"Piemonte",18.7384806993273,22.1076517740886,3.36917107476128,0.17979958614693,"7.4_44.9"
7.4,45,"Piemonte",18.3203722805447,21.6106414794922,3.29026919894748,0.179596197531508,"7.4_45"
7.4,45.1,"Piemonte",17.6871977742513,20.872836303711,3.18563852945964,0.180109849514841,"7.4_45.1"
7.4,45.2,"Piemonte",15.8425443522136,19.1025950113933,3.26005065917969,0.205778225182887,"7.4_45.2"
7.4,45.3,"Piemonte",14.7011561075847,18.1022816975912,3.40112559000651,0.23135089275406,"7.4_45.3"
7.4,45.4,"Piemonte",12.5795698716906,16.0162261962891,3.43665632459853,0.273193468429511,"7.4_45.4"
7.4,45.5,"Piemonte",7.55921851264108,10.9214141845703,3.36219567192925,0.444780854833968,"7.4_45.5"
7.4,45.6,"Valle d'Aosta",6.177924601237,9.87374572753908,3.69582112630208,0.598230209148566,"7.4_45.6"
7.4,45.7,"Valle d'Aosta",10.8436081610786,15.8118367513021,4.96822859022353,0.458171165577174,"7.4_45.7"
7.4,45.8,"Valle d'Aosta",12.3542003038195,17.4241536458334,5.06995334201389,0.410382964281909,"7.4_45.8"
7.4,45.9,"Valle d'Aosta",5.70204630533856,10.4916127522787,4.7895664469401,0.83997326406414,"7.4_45.9"
7.49999999999999,43.8,"Liguria",19.1144630940755,22.8347035725912,3.72024047851563,0.194629609014166,"7.5_43.8"
7.49999999999999,44.2,"Piemonte",12.8731136406793,16.6574442545573,3.78433061387804,0.293971662140811,"7.5_44.2"
7.49999999999999,44.3,"Piemonte",16.1502938503689,19.8847737630209,3.73447991265191,0.23123293899489,"7.5_44.3"
7.49999999999999,44.4,"Piemonte",18.5341610378689,22.2914326985677,3.75727166069878,0.202721431686168,"7.5_44.4"
7.49999999999999,44.5,"Piemonte",18.2524547661676,21.8772552490235,3.6248004828559,0.198592492313679,"7.5_44.5"
7.49999999999999,44.6,"Piemonte",18.2123710801867,21.7751668294271,3.56279574924045,0.195625036056752,"7.5_44.6"
7.49999999999999,44.7,"Piemonte",19.6171661716038,23.0523081461589,3.43514197455512,0.175108980803127,"7.5_44.7"
7.49999999999999,44.8,"Piemonte",20.2752444458008,23.5593027750651,3.28405832926432,0.161973797062875,"7.5_44.8"
7.49999999999999,44.9,"Piemonte",19.4166791110569,22.7013275146485,3.28464840359158,0.169166332965823,"7.5_44.9"
7.49999999999999,45,"Piemonte",19.1987679375543,22.3652465820313,3.166478644477,0.164931346364322,"7.5_45"
7.49999999999999,45.1,"Piemonte",18.9315150621202,22.0832682291667,3.15175316704644,0.166481824444824,"7.5_45.1"
7.49999999999999,45.2,"Piemonte",17.5933991495768,20.8947072347005,3.3013080851237,0.187644698847357,"7.5_45.2"
7.49999999999999,45.3,"Piemonte",16.9092765299479,20.1732574462891,3.26398091634115,0.193029010470101,"7.5_45.3"
7.49999999999999,45.4,"Piemonte",14.3057507663303,17.6868886311849,3.3811378648546,0.236348159567575,"7.5_45.4"
7.49999999999999,45.5,"Piemonte",8.65591267903648,12.7176289876302,4.06171630859375,0.469241830319142,"7.5_45.5"
7.49999999999999,45.6,"Valle d'Aosta",6.79497561984594,11.0336507161459,4.23867509629991,0.623795482638687,"7.5_45.6"
7.49999999999999,45.7,"Valle d'Aosta",11.4982297092014,15.7282094319662,4.22997972276476,0.367880954698595,"7.5_45.7"
7.49999999999999,45.8,"Valle d'Aosta",12.9927366468642,17.5385243733724,4.54578772650825,0.349871458958986,"7.5_45.8"
7.49999999999999,45.9,"Valle d'Aosta",6.38600636800132,10.8695505777995,4.48354420979818,0.702088903679159,"7.5_45.9"
7.59999999999999,43.8,"Liguria",NA,NA,NA,NA,"7.6_43.8"
7.59999999999999,43.9,"Liguria",18.1187104966906,21.8368621826172,3.71815168592665,0.20521061289686,"7.6_43.9"
7.59999999999999,44.2,"Piemonte",13.3741805691189,17.2126729329427,3.83849236382378,0.287007667048169,"7.6_44.2"
7.59999999999999,44.3,"Piemonte",16.4046584065755,20.0832621256511,3.67860371907552,0.224241409232942,"7.6_44.3"
7.59999999999999,44.4,"Piemonte",18.9035545518663,22.3829366048177,3.47938205295139,0.184059672132291,"7.6_44.4"
7.59999999999999,44.5,"Piemonte",18.5673208618164,22.0913279215495,3.52400705973307,0.189796206246436,"7.6_44.5"
7.59999999999999,44.6,"Piemonte",18.3042323811849,21.9880126953125,3.68378031412761,0.201252925411622,"7.6_44.6"
7.59999999999999,44.7,"Piemonte",19.1664886813694,22.781201171875,3.61471249050564,0.188595446489857,"7.6_44.7"
7.59999999999999,44.8,"Piemonte",19.7429650200738,23.2339538574219,3.49098883734809,0.176821912706557,"7.6_44.8"
7.59999999999999,44.9,"Piemonte",19.4441115315755,22.7897501627604,3.34563863118489,0.172064361272145,"7.6_44.9"
7.59999999999999,45,"Piemonte",19.6354917738173,22.7949900309245,3.15949825710721,0.16090751856392,"7.6_45"
7.59999999999999,45.1,"Piemonte",19.6098933919271,22.8058797200521,3.195986328125,0.162978261240355,"7.6_45.1"
7.59999999999999,45.2,"Piemonte",18.776827460395,22.1450724283854,3.36824496799045,0.179383070707494,"7.6_45.2"
7.59999999999999,45.3,"Piemonte",18.3104819403755,21.6127248128255,3.30224287245009,0.180347130305101,"7.6_45.3"
7.59999999999999,45.4,"Piemonte",15.9356010606554,19.3968841552735,3.46128309461806,0.217204426832941,"7.6_45.4"
7.59999999999999,45.5,"Piemonte",11.0653233846029,15.1571075439453,4.09178415934245,0.369784417239541,"7.6_45.5"
7.59999999999999,45.6,"Valle d'Aosta",9.70769877115888,13.9045206705729,4.19682189941406,0.432318925251639,"7.6_45.6"
7.59999999999999,45.7,"Valle d'Aosta",12.9036870659722,16.7948923746745,3.89120530870226,0.301557631458964,"7.6_45.7"
7.59999999999999,45.8,"Valle d'Aosta",13.0022470770942,16.743403116862,3.74115603976779,0.287731498839036,"7.6_45.8"
7.59999999999999,45.9,"Valle d'Aosta",6.76871483696834,10.8663940429688,4.09767920600043,0.605385114412023,"7.6_45.9"
7.69999999999999,43.8,"Liguria",NA,NA,NA,NA,"7.7_43.8"
7.69999999999999,43.9,"Liguria",18.4578368123373,22.0826527913412,3.62481597900391,0.196383574947475,"7.7_43.9"
7.69999999999999,44,"Liguria",16.2962251451281,20.1027323404948,3.80650719536675,0.233582143193741,"7.7_44"
7.69999999999999,44.1,"Piemonte",14.090345425076,17.9013966878255,3.81105126274957,0.270472521984252,"7.7_44.1"
7.69999999999999,44.2,"Piemonte",13.4198405287001,17.2852081298828,3.86536760118273,0.288033795402868,"7.7_44.2"
7.69999999999999,44.3,"Piemonte",15.8950600518121,19.5933878580729,3.69832780626085,0.232671521479356,"7.7_44.3"
7.69999999999999,44.4,"Piemonte",18.672960917155,22.134706624349,3.46174570719401,0.185388151485589,"7.7_44.4"
7.69999999999999,44.5,"Piemonte",18.8669528876411,22.4803192138672,3.61336632622613,0.191518277898128,"7.7_44.5"
7.69999999999999,44.6,"Piemonte",18.5830221557617,22.3236958821615,3.74067372639974,0.201295230401473,"7.7_44.6"
7.69999999999999,44.7,"Piemonte",19.0419372558594,22.7958333333334,3.75389607747396,0.197138349267423,"7.7_44.7"
7.69999999999999,44.8,"Piemonte",19.5880231391059,23.2523915608724,3.66436842176649,0.187071885495728,"7.7_44.8"
7.69999999999999,44.9,"Piemonte",19.555636698405,22.979638671875,3.42400197347005,0.175090283496079,"7.7_44.9"
7.69999999999999,45,"Piemonte",19.8112035454644,23.0866943359375,3.27549079047309,0.16533527521214,"7.7_45"
7.69999999999999,45.1,"Piemonte",19.7426221720378,22.9747650146485,3.23214284261068,0.163713959293031,"7.7_45.1"
7.69999999999999,45.2,"Piemonte",19.1915976291233,22.6706024169922,3.47900478786892,0.181277497324638,"7.7_45.2"
7.69999999999999,45.3,"Piemonte",19.0687512546116,22.5898478190104,3.52109656439887,0.184652708370053,"7.7_45.3"
7.69999999999999,45.4,"Piemonte",17.3173397827149,20.8456380208334,3.52829823811849,0.203743662848276,"7.7_45.4"
7.69999999999999,45.5,"Piemonte",13.5587972005209,17.596283976237,4.03748677571615,0.297776175571167,"7.7_45.5"
7.69999999999999,45.6,"Valle d'Aosta",11.9977228461372,15.9246744791667,3.92695163302951,0.32730808032408,"7.7_45.6"
7.69999999999999,45.7,"Valle d'Aosta",13.2856595865886,16.8083597819011,3.5227001953125,0.265150568728146,"7.7_45.7"
7.69999999999999,45.8,"Valle d'Aosta",12.2605529106988,15.308842976888,3.04829006618924,0.248625823679553,"7.7_45.8"
7.69999999999999,45.9,"Valle d'Aosta",7.04179853651261,10.8004516601563,3.75865312364366,0.533763228833454,"7.7_45.9"
7.79999999999999,43.9,"Liguria",18.573921101888,22.2187174479167,3.64479634602865,0.196231927875377,"7.8_43.9"
7.79999999999999,44,"Liguria",16.8088494533963,20.5629455566406,3.75409610324436,0.223340456088494,"7.8_44"
7.79999999999999,44.1,"Liguria",14.8244164360894,18.5951812744141,3.77076483832465,0.254361772322105,"7.8_44.1"
7.79999999999999,44.2,"Piemonte",13.9373866780599,17.807231648763,3.86984497070312,0.277659295827315,"7.8_44.2"
7.79999999999999,44.3,"Piemonte",16.0287043253581,19.6787282307943,3.6500239054362,0.227717963432746,"7.8_44.3"
7.79999999999999,44.4,"Piemonte",18.8744759792752,22.4536407470703,3.57916476779514,0.189629888094651,"7.8_44.4"
7.79999999999999,44.5,"Piemonte",19.3607356770834,23.0624491373698,3.70171346028646,0.191196942204425,"7.8_44.5"
7.79999999999999,44.6,"Piemonte",19.045864698622,22.8394144694011,3.79354977077908,0.19917970807876,"7.8_44.6"
7.79999999999999,44.7,"Piemonte",19.403392300076,23.2477640787761,3.84437177870009,0.198128848772749,"7.8_44.7"
7.79999999999999,44.8,"Piemonte",19.9882814195421,23.7437744140625,3.7554929945204,0.187884736846297,"7.8_44.8"
7.79999999999999,44.9,"Piemonte",20.0332729424371,23.5077260335287,3.47445309109158,0.173434121377718,"7.8_44.9"
7.79999999999999,45,"Piemonte",20.1740353732639,23.5880615234375,3.41402615017361,0.169228718350426,"7.8_45"
7.79999999999999,45.1,"Piemonte",20.0484306844076,23.5694966634115,3.52106597900391,0.175628009714614,"7.8_45.1"
7.79999999999999,45.2,"Piemonte",19.6978580729167,23.2902923583985,3.59243428548177,0.18237689967018,"7.8_45.2"
7.79999999999999,45.3,"Piemonte",19.7884002685547,23.2775980631511,3.48919779459635,0.176325410202105,"7.8_45.3"
7.79999999999999,45.4,"Piemonte",18.8917016601563,22.4238983154297,3.53219665527344,0.186970804367669,"7.8_45.4"
7.79999999999999,45.5,"Piemonte",15.8879912990994,19.7006408691406,3.81264957004123,0.239970522281023,"7.8_45.5"
7.79999999999999,45.6,"Valle d'Aosta",13.5368712361654,17.1287414550781,3.59187021891276,0.265339763985983,"7.8_45.6"
7.79999999999999,45.7,"Valle d'Aosta",12.1032960679796,15.4009287516276,3.297632683648,0.272457408719612,"7.8_45.7"
7.79999999999999,45.8,"Valle d'Aosta",10.1107177395291,13.3964467366537,3.28572899712457,0.324974851614995,"7.8_45.8"
7.79999999999999,45.9,"Valle d'Aosta",5.9210876464844,9.61385904947919,3.69277140299479,0.62366437105307,"7.8_45.9"
7.89999999999999,43.9,"Liguria",18.8623908148872,22.5918426513672,3.72945183648003,0.197718935689561,"7.9_43.9"
7.89999999999999,44,"Liguria",17.6992900254992,21.341683959961,3.6423939344618,0.205793222734598,"7.9_44"
7.89999999999999,44.1,"Liguria",16.2401870388455,19.9036916097005,3.66350457085504,0.225582658752154,"7.9_44.1"
7.89999999999999,44.2,"Piemonte",15.0983340793186,18.8609893798828,3.76265530056424,0.249209964542926,"7.9_44.2"
7.89999999999999,44.3,"Piemonte",16.5968484497071,20.2128489176433,3.6160004679362,0.217872717154324,"7.9_44.3"
7.89999999999999,44.4,"Piemonte",19.0207223510742,22.4949737548828,3.47425140380859,0.182656123131537,"7.9_44.4"
7.89999999999999,44.5,"Piemonte",19.7485421413846,23.449169921875,3.70062778049045,0.187387390623407,"7.9_44.5"
7.89999999999999,44.6,"Piemonte",19.5984016587999,23.443744913737,3.84534325493707,0.196206982685777,"7.9_44.6"
7.89999999999999,44.7,"Piemonte",20.1468776787652,24.0151936848959,3.86831600613064,0.192005732491633,"7.9_44.7"
7.89999999999999,44.8,"Piemonte",20.8065079074436,24.5250223795573,3.71851447211371,0.17871881666329,"7.9_44.8"
7.89999999999999,44.9,"Piemonte",20.8129624091255,24.5104858398438,3.69752343071832,0.177654836348387,"7.9_44.9"
7.89999999999999,45,"Piemonte",20.5785465833876,24.1748260498047,3.5962794664171,0.174758671699403,"7.9_45"
7.89999999999999,45.1,"Piemonte",20.3929996405708,24.0348246256511,3.6418249850803,0.178582113924775,"7.9_45.1"
7.89999999999999,45.2,"Piemonte",20.2106463962131,23.715478515625,3.50483211941189,0.173415142232591,"7.9_45.2"
7.89999999999999,45.3,"Piemonte",20.3242773776584,23.6715270996094,3.34724972195096,0.164692188546415,"7.9_45.3"
7.89999999999999,45.4,"Piemonte",20.0226566569011,23.4220092773438,3.39935262044271,0.169775303981506,"7.9_45.4"
7.89999999999999,45.5,"Piemonte",17.2900406561958,20.9356048583985,3.64556420220269,0.210847636202424,"7.9_45.5"
7.89999999999999,45.6,"Piemonte",14.3786425442166,17.945219930013,3.56657738579644,0.248046877501033,"7.9_45.6"
7.89999999999999,45.7,"Valle d'Aosta",12.0458924696181,15.221088663737,3.17519619411892,0.263591610345796,"7.9_45.7"
7.89999999999999,45.8,"Piemonte",9.96821377224395,13.1939259847005,3.2257122124566,0.323599823013272,"7.9_45.8"
7.89999999999999,45.9,"Piemonte",6.61895796034073,10.0653920491537,3.44643408881293,0.520691339854879,"7.9_45.9"
7.99999999999999,43.9,"Liguria",19.5167390611437,23.1827219645183,3.66598290337457,0.187837880697665,"8_43.9"
7.99999999999999,44,"Liguria",18.9033671739367,22.454774983724,3.55140780978733,0.187871704395812,"8_44"
7.99999999999999,44.1,"Liguria",17.7189428032769,21.3176289876302,3.5986861843533,0.203098244873151,"8_44.1"
7.99999999999999,44.2,"Piemonte",16.3213350084093,20.0319081624349,3.71057315402561,0.22734495383581,"8_44.2"
7.99999999999999,44.3,"Piemonte",17.0875718519423,20.4787455240886,3.39117367214627,0.198458487930853,"8_44.3"
7.99999999999999,44.4,"Piemonte",18.9130655924479,22.0273640950521,3.11429850260417,0.164663866224189,"8_44.4"
7.99999999999999,44.5,"Piemonte",19.2689549763998,22.8605051676433,3.59155019124349,0.186390502009183,"8_44.5"
7.99999999999999,44.6,"Piemonte",19.1848030938043,22.9693003336589,3.7844972398546,0.197265367872178,"8_44.6"
7.99999999999999,44.7,"Piemonte",20.0259642876519,23.8056711832683,3.77970689561632,0.188740319383616,"8_44.7"
7.99999999999999,44.8,"Piemonte",21.091710035536,24.7595916748047,3.66788163926866,0.173901577116739,"8_44.8"
7.99999999999999,44.9,"Piemonte",21.1500055948893,24.9074320475261,3.75742645263672,0.177656050055356,"8_44.9"
7.99999999999999,45,"Piemonte",20.8195343695747,24.4783650716146,3.65883070203993,0.175740275315037,"8_45"
7.99999999999999,45.1,"Piemonte",20.7203103298611,24.3689809163412,3.64867058648003,0.176091502897123,"8_45.1"
7.99999999999999,45.2,"Piemonte",20.4381433444553,23.8715861002604,3.43344275580512,0.167991910905967,"8_45.2"
7.99999999999999,45.3,"Piemonte",20.2327631971571,23.4755432128906,3.24278001573351,0.160273709731805,"8_45.3"
7.99999999999999,45.4,"Piemonte",19.945122511122,23.4724751790365,3.5273526679145,0.176852895536116,"8_45.4"
7.99999999999999,45.5,"Piemonte",18.0023245917426,21.9440114339193,3.94168684217665,0.218954325708838,"8_45.5"
7.99999999999999,45.6,"Piemonte",15.4790903049045,19.1196177164714,3.64052741156684,0.235190010514594,"8_45.6"
7.99999999999999,45.7,"Piemonte",13.060286593967,16.2563181559245,3.19603156195746,0.244713738780726,"8_45.7"
7.99999999999999,45.8,"Piemonte",11.1893972100152,14.1901428222656,3.00074561225043,0.268177593120439,"8_45.8"
7.99999999999999,45.9,"Piemonte",9.03937835693362,12.3399027506511,3.30052439371745,0.365127364226965,"8_45.9"
7.99999999999999,46,"Piemonte",6.8174797566732,10.005502319336,3.18802256266276,0.467624793391166,"8_46"
8.09999999999999,44,"Liguria",19.7303788926867,23.234418741862,3.50403984917535,0.177596176344802,"8.1_44"
8.09999999999999,44.1,"Liguria",18.7712852308485,22.4065948486328,3.63530961778429,0.193663330617877,"8.1_44.1"
8.09999999999999,44.2,"Liguria",17.3643097262913,20.9633504231771,3.59904069688585,0.207266557301529,"8.1_44.2"
8.09999999999999,44.3,"Liguria",17.24927669949,20.6363779703776,3.38710127088759,0.19636193040997,"8.1_44.3"
8.09999999999999,44.4,"Piemonte",18.5157589043512,21.7175394694011,3.20178056504991,0.17292191919271,"8.1_44.4"
8.09999999999999,44.5,"Piemonte",18.8412137179905,22.3104858398438,3.4692721218533,0.184132093281266,"8.1_44.5"
8.09999999999999,44.6,"Piemonte",18.9901091851129,22.7234690348308,3.73335984971788,0.196594964953894,"8.1_44.6"
8.09999999999999,44.7,"Piemonte",19.9333947414822,23.6296905517578,3.69629581027561,0.185432328924057,"8.1_44.7"
8.09999999999999,44.8,"Piemonte",21.0788477579753,24.7302612304688,3.65141347249349,0.173226426530452,"8.1_44.8"
8.09999999999999,44.9,"Piemonte",21.2490071953668,24.9520884195964,3.7030812242296,0.174270787815302,"8.1_44.9"
8.09999999999999,45,"Piemonte",21.0154866875543,24.6829233805339,3.6674366929796,0.17451114730317,"8.1_45"
8.09999999999999,45.1,"Piemonte",20.9617173597548,24.5352294921875,3.57351213243273,0.170478022916846,"8.1_45.1"
8.09999999999999,45.2,"Piemonte",20.7380459933811,24.0917989095052,3.35375291612413,0.161719812811416,"8.1_45.2"
8.09999999999999,45.3,"Piemonte",20.4114911566841,23.7124155680339,3.30092441134983,0.161718925188319,"8.1_45.3"
8.09999999999999,45.4,"Piemonte",20.1323462931315,23.7408172607422,3.60847096761068,0.17923747759305,"8.1_45.4"
8.09999999999999,45.5,"Piemonte",18.7168552992079,22.6673421223959,3.95048682318793,0.211065735137415,"8.1_45.5"
8.09999999999999,45.6,"Piemonte",17.0894928995768,20.7709147135417,3.68142181396484,0.21542019038236,"8.1_45.6"
8.09999999999999,45.7,"Piemonte",15.2230661688911,18.3121948242188,3.08912865532769,0.202924208635475,"8.1_45.7"
8.09999999999999,45.8,"Piemonte",13.8209665934245,16.4467610677084,2.62579447428385,0.189986312211557,"8.1_45.8"
